0,pL2f1433,0.0
2,pL2f1433,0.0
3,pL2f1433,0.0
5,pL2f1433,0.0
6,pL2f1433,0.0
7,pL2f1433,0.0
8,pL2f1433,0.0
10,pL2f1433,0.0
11,pL2f1433,0.0
12,pL2f1433,0.0
13,pL2f1433,0.0
14,pL2f1433,0.0
15,pL2f1433,0.0
16,pL2f1433,0.0
17,pL2f1433,0.0
18,pL2f1433,0.0
19,pL2f1433,0.0
20,pL2f1433,0.01
21,pL2f1433,0.01
22,pL2f1433,0.01
23,pL2f1433,0.01
24,pL2f1433,0.01
25,pL2f1433,0.01
26,pL2f1433,0.01
27,pL2f1433,0.01
29,pL2f1433,0.01
30,pL2f1433,0.01
31,pL2f1433,0.01
33,pL2f1433,0.01
34,pL2f1433,0.01
35,pL2f1433,0.01
36,pL2f1433,0.01
37,pL2f1433,0.01
38,pL2f1433,0.01
39,pL2f1433,0.01
40,pL2f1433,1.0
41,pL2f1433,1.0
43,pL2f1433,1.0
44,pL2f1433,1.0
45,pL2f1433,1.0
46,pL2f1433,1.0
47,pL2f1433,1.0
48,pL2f1433,1.0
49,pL2f1433,1.0
50,pL2f1433,1.0
51,pL2f1433,1.0
52,pL2f1433,1.0
53,pL2f1433,1.0
55,pL2f1433,1.0
57,pL2f1433,1.0
58,pL2f1433,1.0
59,pL2f1433,1.0
60,pL2f1433,0.1
61,pL2f1433,0.1
62,pL2f1433,0.1
63,pL2f1433,0.1
64,pL2f1433,0.1
65,pL2f1433,0.1
66,pL2f1433,0.1
67,pL2f1433,0.1
69,pL2f1433,0.1
70,pL2f1433,0.1
71,pL2f1433,0.1
72,pL2f1433,0.1
74,pL2f1433,0.1
75,pL2f1433,0.1
76,pL2f1433,0.1
77,pL2f1433,0.1
78,pL2f1433,0.1
79,pL2f1433,0.1
80,pL2f1433,10.0
81,pL2f1433,10.0
82,pL2f1433,10.0
83,pL2f1433,10.0
84,pL2f1433,10.0
85,pL2f1433,10.0
86,pL2f1433,10.0
87,pL2f1433,10.0
88,pL2f1433,10.0
89,pL2f1433,10.0
90,pL2f1433,10.0
91,pL2f1433,10.0
92,pL2f1433,10.0
93,pL2f1433,10.0
95,pL2f1433,10.0
96,pL2f1433,10.0
97,pL2f1433,10.0
98,pL2f1433,10.0
99,pL2f1433,10.0
100,pL2f1433,100.0
101,pL2f1433,100.0
102,pL2f1433,100.0
103,pL2f1433,100.0
104,pL2f1433,100.0
107,pL2f1433,100.0
108,pL2f1433,100.0
109,pL2f1433,100.0
110,pL2f1433,100.0
111,pL2f1433,100.0
112,pL2f1433,100.0
113,pL2f1433,100.0
114,pL2f1433,100.0
115,pL2f1433,100.0
116,pL2f1433,100.0
117,pL2f1433,100.0
118,pL2f1433,100.0
119,pL2f1433,100.0
120,pL2f1436,0.0
121,pL2f1436,0.0
122,pL2f1436,0.0
123,pL2f1436,0.0
124,pL2f1436,0.0
125,pL2f1436,0.0
126,pL2f1436,0.0
127,pL2f1436,0.0
128,pL2f1436,0.0
129,pL2f1436,0.0
130,pL2f1436,0.0
131,pL2f1436,0.0
133,pL2f1436,0.0
134,pL2f1436,0.0
135,pL2f1436,0.0
136,pL2f1436,0.0
137,pL2f1436,0.0
138,pL2f1436,0.0
139,pL2f1436,0.0
141,pL2f1436,0.01
142,pL2f1436,0.01
143,pL2f1436,0.01
144,pL2f1436,0.01
145,pL2f1436,0.01
146,pL2f1436,0.01
147,pL2f1436,0.01
148,pL2f1436,0.01
149,pL2f1436,0.01
150,pL2f1436,0.01
151,pL2f1436,0.01
152,pL2f1436,0.01
