0,0
2.4484e-08,0.0022119
4.8967e-08,0.0044238
7.3451e-08,0.0066358
3.1829e-07,0.028755
5.6312e-07,0.050874
8.0796e-07,0.072994
3.2563e-06,0.29419
5.7047e-06,0.51538
8.1531e-06,0.73657
3.2637e-05,2.9485
5.712e-05,5.1604
8.1604e-05,7.3723
0.00032644,29.491
0.00057128,51.61
0.00081611,73.729
0.0032645,294.9
0.0057128,516.05
0.0081612,737.19
0.022927,2070.5
0.037693,3403.1
0.052459,4735
0.067225,6066.3
0.15453,13924
0.24183,21758
0.32913,29569
0.41644,37357
0.7792,69470
1.142,1.0119e+05
1.5047,1.3252e+05
1.8675,1.6346e+05
2.9584,2.5427e+05
4.0494,3.4177e+05
5.1403,4.2607e+05
6.2312,5.0729e+05
9.007,7.0081e+05
11.783,8.7684e+05
14.558,1.037e+06
17.334,1.1827e+06
18.917,1.2598e+06
19.954,1.3082e+06
20.333,1.3168e+06
20.711,1.3184e+06
21.09,1.3176e+06
21.468,1.3171e+06
21.847,1.3171e+06
22.68,1.3173e+06
23.513,1.3176e+06
24.347,1.3178e+06
25.18,1.3181e+06
29.78,1.3193e+06
34.38,1.3203e+06
38.98,1.3211e+06
39.973,1.3213e+06
40.322,1.3167e+06
40.671,1.3097e+06
41.02,1.3022e+06
41.369,1.2946e+06
43.46,1.252e+06
45.552,1.2124e+06
46,1.2041e+06
