0,0
1.8326e-10,0.00012754
3.6652e-10,0.00025509
5.4978e-10,0.00038263
2.3824e-09,0.0016581
4.2149e-09,0.0029335
6.0475e-09,0.004209
2.4373e-08,0.016963
4.2699e-08,0.029718
6.1025e-08,0.042472
2.4428e-07,0.17001
4.2754e-07,0.29755
6.108e-07,0.42509
2.4434e-06,1.7003
4.276e-06,2.9755
6.1086e-06,4.2506
2.4434e-05,16.997
4.276e-05,29.74
6.1086e-05,42.48
0.00016235,112.82
0.00026362,183.1
0.00036488,253.34
0.00079201,549.25
0.0012191,844.6
0.0016463,1139.5
0.0020734,1433.9
0.0039819,2745.6
0.0058904,4051.3
0.0077988,5351.9
0.0097073,6648.1
0.016138,10988
0.022568,15291
0.028998,19561
0.035428,23802
0.053683,35709
0.071938,47437
0.090193,59008
0.10845,70441
0.15297,97830
0.19749,1.2458e+05
0.24201,1.5077e+05
0.28654,1.7646e+05
0.38422,2.3127e+05
0.4819,2.8423e+05
0.57958,3.3562e+05
0.67726,3.8558e+05
0.77494,4.3426e+05
1.0378,5.5958e+05
1.3007,6.7789e+05
1.5636,7.903e+05
1.8265,8.9756e+05
2.0894,1.0002e+06
2.6802,1.2162e+06
3.271,1.4151e+06
3.8619,1.5997e+06
4.4527,1.7719e+06
5.0435,1.9331e+06
6.2918,2.2423e+06
7.5401,2.5161e+06
8.7884,2.7605e+06
10.037,2.98e+06
11.285,3.1777e+06
13.74,3.5126e+06
16.196,3.7894e+06
18.651,4.0196e+06
19.378,4.0803e+06
19.953,4.1259e+06
20.527,4.139e+06
21.102,4.13e+06
21.677,4.113e+06
22.252,4.0947e+06
22.827,4.0767e+06
25.454,4.0022e+06
28.082,3.9341e+06
30.709,3.8716e+06
35.309,3.7729e+06
39.909,3.6877e+06
40.406,3.6633e+06
40.903,3.6312e+06
41.4,3.5973e+06
41.897,3.5637e+06
43.677,3.4517e+06
45.457,3.3473e+06
46,3.3164e+06
