0,0
6.228e-06,20.873
1.2456e-05,41.746
1.8684e-05,62.619
8.0965e-05,271.35
0.00014325,480.08
0.00020553,688.81
0.00082833,2776.1
0.0014511,4863.3
0.0020739,6950.4
0.008302,27820
0.01453,48685
0.020758,69545
0.026986,90401
0.089267,2.9872e+05
0.15155,5.066e+05
0.21383,7.1403e+05
0.27611,9.2103e+05
0.89891,2.967e+06
1.5217,4.9701e+06
2.1445,6.931e+06
2.7673,8.8509e+06
3.3901,1.073e+07
4.2027,1.3123e+07
5.0152,1.5451e+07
5.8278,1.7715e+07
6.6403,1.9917e+07
7.4529,2.2059e+07
8.9862,2.5944e+07
10.52,2.9631e+07
12.053,3.313e+07
13.586,3.6451e+07
15.12,3.9603e+07
17.782,4.4699e+07
19.32,4.7439e+07
19.829,4.8315e+07
20.338,4.8749e+07
20.847,4.8882e+07
21.356,4.8908e+07
21.865,4.8911e+07
22.374,4.8912e+07
24.396,4.8929e+07
26.419,4.8946e+07
28.441,4.8962e+07
33.041,4.8995e+07
37.641,4.9024e+07
39.627,4.9035e+07
40.185,4.8761e+07
40.743,4.8353e+07
41.301,4.791e+07
41.859,4.7469e+07
43.648,4.614e+07
45.438,4.4889e+07
46,4.4506e+07
