sizeFolder,iterFolder,trainSize,mcrTrain,fprTrain,fnrTrain,testSize,mcrTest,fprTest,fnrTest,runtime,t_t,x_t,c_t
60,11,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.02962962962962963,0.0364963503649635,0.022556390977443608,0.050695662,1.0,1.0,0.5
60,10,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.025,0.03616636528028933,0.013282732447817837,0.039283447,1.0,1.0,0.5
60,18,120,0.025,0.047619047619047616,0.0,1080,0.03796296296296296,0.035381750465549346,0.040515653775322284,0.030702997,1.0,1.0,0.5
60,8,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03148148148148148,0.03663003663003663,0.026217228464419477,0.036065214,1.0,1.0,0.5
60,2,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03148148148148148,0.03663003663003663,0.026217228464419477,0.035575679,1.0,1.0,0.5
60,16,120,0.03333333333333333,0.0625,0.0,1080,0.019444444444444445,0.032432432432432434,0.005714285714285714,0.035625562,1.0,1.0,0.5
60,5,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.027777777777777776,0.03636363636363636,0.018867924528301886,0.048884089,1.0,1.0,0.5
60,9,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.020370370370370372,0.035842293906810034,0.0038314176245210726,0.041551337,1.0,1.0,0.5
60,3,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.025,0.03616636528028933,0.013282732447817837,0.035907029,1.0,1.0,0.5
60,14,120,0.0,0.0,0.0,1080,0.03333333333333333,0.040145985401459854,0.02631578947368421,0.036159822,1.0,1.0,0.5
60,4,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.022222222222222223,0.03763440860215054,0.005747126436781609,0.035743391,1.0,1.0,0.5
60,6,120,0.025,0.047619047619047616,0.0,1080,0.030555555555555555,0.03486238532110092,0.026168224299065422,0.03129039,1.0,1.0,0.5
60,7,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.022222222222222223,0.03763440860215054,0.005747126436781609,0.035675765,1.0,1.0,0.5
60,12,120,0.0,0.0,0.0,1080,0.026851851851851852,0.03963963963963964,0.013333333333333334,0.035436035,1.0,1.0,0.5
60,1,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.025,0.03616636528028933,0.013282732447817837,0.043327078,1.0,1.0,0.5
60,17,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.041666666666666664,0.03564727954971857,0.04753199268738574,0.048205493,1.0,1.0,0.5
60,19,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.03981481481481482,0.03896103896103896,0.04066543438077634,0.036713756,1.0,1.0,0.5
60,13,120,0.03333333333333333,0.0625,0.0,1080,0.02962962962962963,0.03308823529411765,0.026119402985074626,0.03752545,1.0,1.0,0.5
60,0,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03888888888888889,0.03544776119402985,0.042279411764705885,0.041666524,1.0,1.0,0.5
60,15,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.021296296296296296,0.03590664272890485,0.0057361376673040155,0.040310499,1.0,1.0,0.5
150,11,300,0.016666666666666666,0.03225806451612903,0.0,900,0.02666666666666667,0.03695652173913044,0.015909090909090907,0.186359768,1.0,1.0,0.5
150,10,300,0.02,0.038461538461538464,0.0,900,0.03111111111111111,0.03524229074889868,0.026905829596412557,0.29026135,1.0,1.0,0.5
150,18,300,0.013333333333333334,0.025974025974025976,0.0,900,0.03666666666666667,0.039735099337748346,0.03355704697986577,0.254852453,1.0,1.0,0.5
150,8,300,0.016666666666666666,0.03225806451612903,0.0,900,0.024444444444444446,0.0367965367965368,0.01141552511415525,0.254710857,1.0,1.0,0.5
150,2,300,0.016666666666666666,0.03225806451612903,0.0,900,0.02,0.03648068669527897,0.002304147465437788,0.257331243,1.0,1.0,0.5
150,16,300,0.006666666666666667,0.013157894736842105,0.0,900,0.027777777777777776,0.043010752688172046,0.011494252873563218,0.175025492,1.0,1.0,0.5
150,5,300,0.023333333333333334,0.044585987261146494,0.0,900,0.016666666666666666,0.03225806451612903,0.0,0.133598032,1.0,1.0,0.5
150,9,300,0.016666666666666666,0.03225806451612903,0.0,900,0.01888888888888889,0.03640256959314775,0.0,0.137170769,1.0,1.0,0.5
150,3,300,0.03,0.05660377358490566,0.0,900,0.017777777777777778,0.02826086956521739,0.006818181818181818,0.107006785,1.0,1.0,0.5
150,14,300,0.02,0.038461538461538464,0.0,900,0.025555555555555557,0.034858387799564274,0.015873015873015872,0.12110434,1.0,1.0,0.5
150,4,300,0.013333333333333334,0.025974025974025976,0.0,900,0.021111111111111112,0.03854389721627409,0.0023094688221709007,0.124186585,1.0,1.0,0.5
150,6,300,0.03,0.05660377358490566,0.0,900,0.025555555555555557,0.02869757174392936,0.02237136465324385,0.114040265,1.0,1.0,0.5
150,7,300,0.02,0.038461538461538464,0.0,900,0.017777777777777778,0.034334763948497854,0.0,0.121855885,1.0,1.0,0.5
150,12,300,0.023333333333333334,0.044585987261146494,0.0,900,0.024444444444444446,0.03275109170305677,0.01583710407239819,0.105724514,1.0,1.0,0.5
150,1,300,0.023333333333333334,0.044585987261146494,0.0,900,0.022222222222222223,0.03260869565217391,0.011363636363636364,0.121356494,1.0,1.0,0.5
150,17,300,0.023333333333333334,0.044585987261146494,0.0,900,0.017777777777777778,0.032327586206896554,0.0022935779816513763,0.107855668,1.0,1.0,0.5
150,19,300,0.02666666666666667,0.05063291139240506,0.0,900,0.024444444444444446,0.03070175438596491,0.018018018018018018,0.124199425,1.0,1.0,0.5
150,13,300,0.016666666666666666,0.03225806451612903,0.0,900,0.03,0.037199124726477024,0.022573363431151242,0.104676974,1.0,1.0,0.5
150,0,300,0.023333333333333334,0.044585987261146494,0.0,900,0.02,0.032467532467532464,0.00684931506849315,0.103613089,1.0,1.0,0.5
150,15,300,0.03,0.05660377358490566,0.0,900,0.028888888888888888,0.028888888888888888,0.028888888888888888,0.107865583,1.0,1.0,0.5
300,11,600,0.015,0.02912621359223301,0.0,600,0.025,0.04180064308681672,0.006920415224913495,0.33732846,1.0,1.0,0.5
300,10,600,0.02,0.038461538461538464,0.0,600,0.016666666666666666,0.03225806451612903,0.0,0.33807889,1.0,1.0,0.5
300,18,600,0.02,0.038461538461538464,0.0,600,0.02,0.032467532467532464,0.00684931506849315,0.219948719,1.0,1.0,0.5
300,8,600,0.02,0.038461538461538464,0.0,600,0.02,0.032467532467532464,0.00684931506849315,0.338263582,1.0,1.0,0.5
300,2,600,0.023333333333333334,0.044585987261146494,0.0,600,0.015,0.026058631921824105,0.0034129692832764505,0.335695062,1.0,1.0,0.5
300,16,600,0.018333333333333333,0.03536977491961415,0.0,600,0.02,0.035483870967741936,0.0034482758620689655,0.237185755,1.0,1.0,0.5
300,5,600,0.02,0.038461538461538464,0.0,600,0.021666666666666667,0.03257328990228013,0.010238907849829351,0.292729296,1.0,1.0,0.5
300,9,600,0.018333333333333333,0.03536977491961415,0.0,600,0.018333333333333333,0.03536977491961415,0.0,0.335168437,1.0,1.0,0.5
300,3,600,0.018333333333333333,0.03536977491961415,0.0,600,0.021666666666666667,0.03559870550161812,0.006872852233676976,0.258123684,1.0,1.0,0.5
300,14,600,0.021666666666666667,0.04153354632587859,0.0,600,0.016666666666666666,0.02922077922077922,0.003424657534246575,0.334902112,1.0,1.0,0.5
300,4,600,0.013333333333333334,0.025974025974025976,0.0,600,0.023333333333333334,0.044585987261146494,0.0,0.336078624,1.0,1.0,0.5
300,6,600,0.021666666666666667,0.04153354632587859,0.0,600,0.015,0.02912621359223301,0.0,0.258768353,1.0,1.0,0.5
300,7,600,0.025,0.047619047619047616,0.0,600,0.011666666666666667,0.02280130293159609,0.0,0.335807691,1.0,1.0,0.5
300,12,600,0.018333333333333333,0.03536977491961415,0.0,600,0.023333333333333334,0.03571428571428571,0.010273972602739725,0.292239672,1.0,1.0,0.5
300,1,600,0.02,0.038461538461538464,0.0,600,0.021666666666666667,0.03257328990228013,0.010238907849829351,0.250765537,1.0,1.0,0.5
300,17,600,0.021666666666666667,0.04153354632587859,0.0,600,0.016666666666666666,0.02922077922077922,0.003424657534246575,0.334184315,1.0,1.0,0.5
300,19,600,0.028333333333333332,0.05362776025236593,0.0,600,0.008333333333333333,0.01639344262295082,0.0,0.33794658,1.0,1.0,0.5
300,13,600,0.013333333333333334,0.025974025974025976,0.0,600,0.025,0.04472843450479233,0.003484320557491289,0.296982539,1.0,1.0,0.5
300,0,600,0.02,0.038461538461538464,0.0,600,0.021666666666666667,0.03257328990228013,0.010238907849829351,0.290630159,1.0,1.0,0.5
300,15,600,0.016666666666666666,0.03225806451612903,0.0,600,0.021666666666666667,0.03858520900321544,0.0034602076124567475,0.333227248,1.0,1.0,0.5
