0,0
0.00044922,8633.5
0.00089844,17267
0.0013477,25900
0.0037818,72679
0.006216,1.1945e+05
0.0086502,1.6622e+05
0.011084,2.1299e+05
0.020082,3.8582e+05
0.029079,5.586e+05
0.038077,7.3133e+05
0.047074,9.04e+05
0.069474,1.3337e+06
0.091874,1.763e+06
0.11427,2.192e+06
0.13667,2.6206e+06
0.15907,3.049e+06
0.20115,3.8528e+06
0.24323,4.6555e+06
0.28531,5.457e+06
0.3274,6.2573e+06
0.36948,7.0565e+06
0.4478,8.541e+06
0.52612,1.0022e+07
0.60445,1.1498e+07
0.68277,1.2971e+07
0.76109,1.444e+07
0.9075,1.7175e+07
1.0539,1.9896e+07
1.2003,2.2604e+07
1.3467,2.5298e+07
1.4931,2.7979e+07
1.7703,3.3019e+07
2.0476,3.8011e+07
2.3248,4.2957e+07
2.602,4.7856e+07
2.8792,5.2709e+07
3.4084,6.1848e+07
3.9377,7.0824e+07
4.467,7.9639e+07
4.9962,8.8297e+07
5.5255,9.68e+07
6.5359,1.1261e+08
7.5464,1.2789e+08
8.5568,1.4266e+08
9.5672,1.5692e+08
10.578,1.707e+08
12.476,1.9534e+08
14.375,2.1844e+08
16.273,2.401e+08
18.172,2.6039e+08
19.359,2.7243e+08
19.776,2.7655e+08
20.193,2.786e+08
20.611,2.7899e+08
21.028,2.7883e+08
21.445,2.7872e+08
21.973,2.7872e+08
22.501,2.7881e+08
23.029,2.7891e+08
23.557,2.7897e+08
24.084,2.7903e+08
26.269,2.7925e+08
28.453,2.7946e+08
30.637,2.7965e+08
32.821,2.7982e+08
37.421,2.8015e+08
38.809,2.8024e+08
39.924,2.8031e+08
41.038,2.7773e+08
42.152,2.7342e+08
43.266,2.6862e+08
44.381,2.6386e+08
45.495,2.5928e+08
46,2.5726e+08
