0,0
9.0757e-09,0.0028195
1.8151e-08,0.0056389
2.7227e-08,0.0084584
1.1798e-07,0.036653
2.0874e-07,0.064848
2.995e-07,0.093042
1.2071e-06,0.37499
2.1146e-06,0.65693
3.0222e-06,0.93888
1.2098e-05,3.7583
2.1174e-05,6.5777
3.0249e-05,9.3971
0.00012101,37.59
0.00021176,65.783
0.00030252,93.975
0.0012101,375.85
0.0021177,657.69
0.0030252,939.49
0.010188,3162.3
0.017352,5383.8
0.024515,7604.1
0.06276,19442
0.10101,31253
0.13925,43038
0.1775,54799
0.3792,1.1646e+05
0.5809,1.7754e+05
0.7826,2.3806e+05
0.9843,2.9804e+05
1.7103,5.098e+05
2.4363,7.1527e+05
3.1623,9.1478e+05
3.8883,1.1086e+06
5.8423,1.6035e+06
7.7963,2.0625e+06
9.7503,2.4886e+06
11.704,2.8844e+06
13.658,3.2521e+06
18.258,4.0184e+06
19.447,4.196e+06
19.865,4.2567e+06
20.283,4.2863e+06
20.701,4.2906e+06
21.12,4.2868e+06
21.538,4.2838e+06
22.071,4.2821e+06
22.604,4.2819e+06
23.136,4.2817e+06
23.669,4.2811e+06
24.202,4.2804e+06
26.297,4.2776e+06
28.392,4.275e+06
30.487,4.2725e+06
32.583,4.2702e+06
37.183,4.2657e+06
39.168,4.264e+06
39.725,4.2635e+06
40.282,4.2392e+06
40.84,4.2034e+06
41.397,4.1646e+06
42.304,4.1031e+06
43.212,4.0435e+06
44.119,3.9856e+06
46,3.8707e+06
