0,0
0.00044922,26546
0.00089844,53028
0.0013477,79445
0.0038208,2.238e+05
0.006294,3.6626e+05
0.0087672,5.0686e+05
0.01124,6.4563e+05
0.020715,1.1615e+06
0.030191,1.6537e+06
0.039666,2.1241e+06
0.049141,2.5746e+06
0.072995,3.63e+06
0.09685,4.5896e+06
0.1207,5.4696e+06
0.14456,6.2823e+06
0.16841,7.037e+06
0.21316,8.32e+06
0.2579,9.4627e+06
0.30265,1.0493e+07
0.34739,1.1431e+07
0.39214,1.2291e+07
0.47542,1.3718e+07
0.55871,1.4969e+07
0.64199,1.6082e+07
0.72528,1.7083e+07
0.80857,1.7991e+07
0.96418,1.9483e+07
1.1198,2.0769e+07
1.2754,2.1897e+07
1.431,2.2898e+07
1.5866,2.3795e+07
1.8811,2.5258e+07
2.1755,2.6489e+07
2.4699,2.7543e+07
2.7644,2.8456e+07
3.0588,2.9255e+07
3.6203,3.0519e+07
4.1818,3.1526e+07
4.7433,3.2341e+07
5.3048,3.3005e+07
5.8664,3.3546e+07
6.9361,3.4304e+07
8.0059,3.4797e+07
9.0756,3.5096e+07
10.145,3.5247e+07
11.215,3.5281e+07
13.218,3.5106e+07
15.22,3.4715e+07
17.223,3.418e+07
19.225,3.3548e+07
19.849,3.3338e+07
20.363,3.3061e+07
20.876,3.2718e+07
21.39,3.2356e+07
21.904,3.1995e+07
22.418,3.1639e+07
24.096,3.054e+07
25.774,2.95e+07
27.452,2.8518e+07
32.052,2.606e+07
36.652,2.3945e+07
38.644,2.3128e+07
39.763,2.2693e+07
40.141,2.2506e+07
40.52,2.2299e+07
40.898,2.2089e+07
41.277,2.1881e+07
43.051,2.0966e+07
44.825,2.0112e+07
46,1.9575e+07
