2248507.2041,4284188.5469,6391564.9788,8474910.8729,10360269.6885,12083615.0782,13669695.9727,15136716.5417,16468639.5328,17669880.1624,18757451.6864,19745108.3413,20644193.0557,21464214.6305,22213253.9292,22898257.8630,23525257.3580,24099532.3816,24625739.2059,24425970.4740,24233801.0730,24048942.4494,23871116.9797,23700057.5578,23535507.1982,23377218.6537,23224954.0475,23078484.5195,22937589.8853,22802058.3088,22671685.9859,22546276.8417,22425642.2378,22309600.6908,22197977.6023,22090604.9980,21987321.2771,21887970.9713,21440472.7681,21012793.7366,20604170.4435,20213866.1786,19841170.0248,19485395.9654,19145882.0266,18821989.4537
2204074.5879,4363351.5063,6488633.9096,8379819.6749,10089957.5966,11634768.8236,12995705.5754,14205292.8265,15287417.0992,16260333.1647,17138428.8582,17933325.5237,18654598.1652,19310265.7490,19907136.2313,20451056.2558,20947096.2666,21399690.6445,21812745.7615,21610242.5641,21415402.9131,21227937.1982,21047566.7326,20874023.3420,20707048.9689,20546395.2928,20391823.3629,20243103.2462,20100013.6876,19962341.7836,19829882.6676,19702439.2073,19579821.7135,19461847.6597,19348341.4119,19239133.9696,19134062.7153,19032971.1737,18636696.6416,18257852.7470,17895769.0650,17549798.6778,17219317.3551,16903722.7670,16602433.7284,16314889.4722
2221722.8155,4287018.1598,6057531.7653,7518268.3277,8760132.0128,9835734.9685,10779078.6732,11613823.6752,12357330.4356,13022852.9378,13620826.2148,14159669.1516,14646309.8261,15086543.1556,15485282.5512,15846742.0236,16174571.1691,16471957.3440,16741704.4338,16563501.4343,16392011.3590,16226981.6040,16068169.0563,15915339.7378,15768268.4629,15626738.5090,15490541.2990,15359476.0958,15233349.7084,15111976.2086,14995176.6589,14882778.8495,14774617.0465,14670531.7486,14570369.4530,14473982.4303,14381228.5079,14291970.8612,13987917.0080,13697130.4480,13419101.7883,13153339.5327,12899369.4559,12656734.0032,12424991.7133,12203716.6638
1591362.0658,2665803.9883,3500057.9515,4185330.8365,4765547.5355,5290157.5712,5770721.0967,6213270.9101,6622446.4425,7001944.6065,7354792.9372,7683524.8361,7990297.2860,8276972.9587,8545179.3205,8796352.3344,9031769.5276,9252575.5205,9459802.0862,9385467.1360,9313918.9630,9245053.1652,9178769.2481,9114970.4782,9053563.7430,8994459.4152,8937571.2227,8882816.1231,8830114.1830,8779388.4617,8730564.8994,8683572.2095,8638341.7746,8594807.5469,8552905.9524,8512575.7976,8473758.1813,8436396.4081,8263746.0456,8098126.5022,7939269.1954,7786915.2823,7640815.3119,7500728.8913,7366424.3635,7237678.4973
824366.4303,1444086.9319,1977825.7074,2451611.0033,2879153.1938,3268974.0915,3626926.4449,3957307.7428,4256373.7890,4524619.2942,4766161.6087,4984319.5534,5181822.3242,5360951.5042,5523640.8564,5671548.4481,5806110.0533,5928579.5315,6040059.9270,5982592.1143,5927298.9953,5874098.3921,5822911.2258,5773661.4002,5726275.6901,5680683.6324,5636817.4230,5594611.8164,5554004.0294,5514933.6484,5477342.5402,5441174.7664,5406376.5003,5372895.9475,5340683.2697,5309690.5104,5279871.5244,5251181.9096,5141486.6388,5036635.0144,4936440.8109,4840724.3167,4749312.1068,4662036.8257,4578736.9771,4499256.7241
548881.3974,987979.9560,1327313.2996,1605106.7909,1839692.0125,2041630.6417,2217721.8460,2372680.5329,2506716.3162,2620692.6050,2717927.3344,2801004.7764,2871983.4692,2932533.8192,2984032.4215,3027628.6677,3064293.0015,3094852.6627,3120018.6842,3074728.9598,3031145.3420,2989203.6372,2948842.0626,2910001.1564,2872623.6906,2836654.5875,2802040.8388,2768731.4282,2736677.2569,2705831.0716,2676147.3949,2647582.4594,2620094.1431,2593641.9077,2568186.7393,2543691.0911,2520118.8285,2497435.1759,2441060.3136,2387294.0763,2336037.9662,2287196.7892,2240678.5390,2196394.2855,2154258.0699,2114186.8022
331445.0964,552728.0465,704425.6100,816940.4740,904218.6202,971414.7531,1018632.8274,1051660.9636,1076763.5520,1096304.9143,1111297.5421,1122161.1037,1128807.9416,1132361.4691,1132861.6728,1130981.1703,1127254.1905,1121963.6819,1115349.4019,1091641.1564,1068819.5713,1046851.5114,1025705.0783,1005349.5646,985755.4089,966894.1537,948738.4040,931261.7877,914438.9174,898245.3540,882657.5711,867652.9208,853209.6013,839306.6252,825923.7891,813041.6443,800641.4687,788705.2399,768624.6876,749473.6153,731217.3986,713822.5442,697256.6506,681488.3703,668458.5433,654810.0243
271343.7337,433646.4231,543774.1765,621990.9245,672742.3255,709990.4153,739015.0706,760514.7520,775883.0636,786321.1629,793083.2828,796849.9709,798155.3856,797425.9081,795006.7279,791180.6586,786181.7735,780205.4934,773416.1873,755915.1632,739067.8547,722849.8606,707237.6895,692208.7261,677741.1982,663814.1456,650407.3901,637501.5056,625077.7911,613118.2428,601605.5289,590522.9638,579854.4848,569584.6283,559698.5077,550181.7920,541020.6850,532201.9052,518284.8675,505009.8330,492353.1218,480291.8224,468803.7651,457867.4956,447462.2504,437567.9336
217075.3356,335062.9350,405857.3248,451927.7779,485684.9067,510738.4377,527365.5393,538945.2796,546647.7021,551312.8196,553563.4955,553873.6951,552611.7830,550069.0979,546479.4473,542032.7891,536885.0700,531165.4518,524981.7195,512343.4381,500176.5875,488463.5935,477187.5366,466332.1273,455881.6829,445821.1047,436135.8565,426811.9435,417835.8924,409194.7318,400875.9734,392867.5946,385158.0204,377736.1074,370591.1272,363712.7516,357091.0370,350716.4104,341273.2525,332262.5799,323668.5917,315475.9983,307670.0033,300236.2852,293160.9816,286430.6725
181789.2309,280232.5387,333576.9011,370777.3168,395944.4077,413537.0318,425718.2343,433886.2977,438996.7334,441730.6290,442589.7781,441953.7981,440116.1421,437307.7332,433713.0086,429481.1273,424733.9958,419572.1397,414079.0822,403814.0532,393931.6854,384417.7227,375258.4394,366440.6208,357951.5440,349778.9598,341911.0750,334336.5353,327044.4093,320024.1727,313265.6928,306759.2144,300495.3457,294465.0445,288659.6053,283070.6470,277690.1006,272510.1977,265063.1934,257955.9618,251176.1528,244711.8156,238551.3841,232683.6630,227097.8143,221783.3454
