582952.3763,962482.6902,1255846.6918,1500146.3931,1709539.4275,1892267.2941,2053679.7283,2197513.1150,2326517.8154,2442799.8118,2548694.6631,2645283.1768,2733325.3720,2813721.6031,2887280.0457,2954690.3722,3016547.5788,3073369.7701,3125611.7057,3093384.6599,3062504.9854,3032917.8476,3004570.5704,2977412.5552,2951395.2028,2926471.8372,2902597.6337,2879729.5478,2857826.2478,2836848.0495,2816756.8529,2797516.0817,2779090.6248,2761446.7796,2744552.1977,2728375.8329,2712887.8901,2698059.7770,2641651.7061,2587728.2636,2536192.6198,2486951.2878,2439914.0113,2394993.6567,2352106.1103,2311170.1791
578526.2520,956753.1923,1250099.9103,1494951.1690,1705251.3368,1889122.4727,2051840.2857,2198425.1252,2330950.6207,2451387.0353,2561282.9152,2661700.6563,2753533.8053,2837705.5667,2914998.5351,2986084.2132,3051544.7324,3111889.1939,3167561.8732,3136245.2998,3106272.5519,3077588.2117,3050139.0473,3023873.9309,2998743.7603,2974701.3833,2951701.5239,2929700.7123,2908657.2162,2888530.9751,2869283.5369,2850877.9966,2833278.9370,2816452.3719,2800365.6911,2784987.6073,2770288.1050,2756238.3914,2699151.9915,2644593.1750,2592463.4432,2542667.6893,2495114.0846,2449713.9686,2406381.7447,2365034.7799
576319.5102,955094.1703,1249814.6400,1496525.9873,1711041.1988,1900585.5006,2070047.9245,2222832.3528,2361444.4589,2487806.5981,2603407.8789,2709451.9670,2806930.7344,2896409.3226,2978670.4459,3054391.4381,3124163.8315,3188508.3023,3247886.2850,3216870.2402,3187182.1360,3158767.2066,3131572.8519,3105548.5553,3080645.8066,3056818.0257,3034020.4901,3012210.2648,2991346.1340,2971388.5359,2952299.4996,2934042.5843,2916582.8203,2899886.6527,2883921.8867,2868657.6350,2854064.2670,2840113.3601,2781544.3837,2725572.1376,2672095.9055,2621018.4546,2572245.9172,2525687.6769,2481256.2591,2438867.2267
591214.6006,999301.1262,1321055.5445,1594400.8169,1832782.8702,2043898.4307,2232843.1000,2403235.3080,2557781.7171,2698653.6155,2827564.9359,2945903.8396,3054818.1071,3155272.9153,3248091.3152,3333983.4317,3413568.0650,3487389.0217,3555891.1175,3523651.4116,3492821.5915,3463341.5617,3435154.9082,3408207.4582,3382447.1969,3357824.1868,3334290.4898,3311800.0918,3290308.8307,3269774.3255,3250155.9093,3231414.5636,3213512.8556,3196414.8770,3180086.1859,3164493.7495,3149605.8905,3135392.2336,3071280.5619,3009989.5396,2951409.1639,2895433.2398,2841959.2524,2790888.2429,2742124.6915,2695576.4040
685951.4958,1148384.5281,1509636.9892,1809230.4906,2070535.7218,2302234.4415,2509979.6934,2697740.8409,2868458.7676,3024401.3196,3167372.0990,3298854.4138,3420093.5801,3532135.9337,3635873.1969,3732074.4131,3821409.5246,3904467.1701,3981768.3785,3945977.4252,3911793.9158,3879149.9901,3847980.4737,3818222.7796,3789816.8137,3762704.8824,3736831.6044,3712143.8249,3688590.5322,3666122.7781,3644693.6003,3624257.9474,3604772.6071,3586196.1360,3568488.7923,3551612.4707,3535530.6400,3520208.2817,3448542.8479,3380041.0219,3314579.0925,3252037.6093,3192301.2402,3135258.6346,3080802.2935,3028828.4436
756219.1806,1280703.1081,1694101.4651,2039322.5147,2336516.5152,2598540.7884,2834358.8506,3048252.7000,3243401.2476,3422260.5207,3586787.2762,3738578.8226,3878964.8261,4009070.0483,4129858.6703,4242166.5058,4346724.9872,4444179.4052,4535117.9681,4495792.8169,4458289.9963,4422531.4190,4388442.0900,4355949.9961,4324985.9973,4295483.7230,4267379.4710,4240612.1095,4215122.9829,4190855.8198,4167756.6452,4145773.6944,4124857.3304,4104959.9637,4086035.9754,4068041.6416,4050935.0619,4034676.0893,3953175.8822,3875289.7270,3800876.3332,3729799.2653,3661926.7801,3597131.6709,3535291.1189,3476286.5505
873207.7051,1497809.3560,1993468.8598,2409018.6752,2769148.2716,3087504.0625,3372666.9180,3630507.3506,3865287.4480,4080240.6089,4279064.4818,4463836.5931,4636099.3482,4797137.7740,4948038.5315,5089732.9856,5223028.4664,5348631.5176,5467165.5533,5424340.1748,5383831.5758,5345536.9184,5309357.2742,5275197.4970,5242966.0996,5212575.1338,5183940.0736,5156979.7024,5131616.0035,5107774.0524,5085381.9140,5064370.5413,5044673.6776,5026227.7611,5008971.8323,4992847.4444,4977798.5754,4963771.5432,4866453.2174,4773541.4253,4684860.8538,4600241.9872,4519520.9229,4442661.2244,4369527.7715,4299965.6196
938751.8489,1614888.0695,2158358.3703,2618854.8443,3020787.0862,3378000.7361,3699786.6893,3992541.7516,4260856.4478,4508183.9784,4737216.9187,4950129.2247,5148865.7843,5335018.7615,5509915.4031,5674678.8393,5830271.4790,5977526.7985,6117173.1584,6073088.7392,6031903.5476,5993486.9093,5957712.7894,5924459.6576,5893610.3566,5865051.9760,5838675.7287,5814376.8316,5792054.3890,5771611.2797,5752954.0470,5735992.7910,5720641.0641,5706815.7688,5694437.0581,5683428.2381,5673715.6725,5665228.6897,5558055.0479,5456039.2474,5358973.3888,5266655.9112,5178891.4012,5095490.4134,5016269.3060,4941050.0872
979233.9347,1690258.1255,2270019.5943,2763027.1381,3195272.7587,3581612.6377,3931354.5089,4250855.4550,4545146.4435,4817963.8562,5072175.1285,5310051.0817,5533442.5335,5743987.2837,5943047.2122,6131772.5104,6311180.2733,6482161.3494,6645488.4973,6603496.6254,6564741.5523,6529078.3841,6496367.0573,6466472.2060,6439263.0331,6414613.1865,6392400.6400,6372507.5779,6354820.2835,6339229.0308,6325627.9804,6313915.0769,6303991.9504,6295763.8196,6289139.3977,6284030.8007,6280353.4570,6278026.0193,6162762.6058,6053177.7462,5949039.2308,5850121.4897,5756205.3974,5667079.4627,5582539.1958,5502386.1286
1022633.7578,1773912.1437,2395096.5126,2927421.1430,3397132.5824,3819559.5035,4204728.2602,4559335.3924,4888291.3349,5195407.3398,5483653.0632,5755438.0834,6009661.3031,6248157.2876,6472478.1765,6683954.1029,6883737.3496,7072835.3660,7252135.9570,7206500.4534,7164066.1595,7124686.0679,7088218.4149,7054526.5304,7023478.6912,6994947.9790,6968812.1428,6944953.4642,6923258.6275,6903618.5918,6885928.4677,6870087.3958,6855998.4286,6843568.4157,6832707.8901,6823330.9589,6815355.1947,6808701.5305,6681618.6970,6560687.3323,6445660.5398,6336299.0670,6232371.0716,6133651.9045,6039923.9062,5950976.2168
