0,0
5.1855e-10,0.0010788
1.0371e-09,0.0021575
1.5557e-09,0.0032363
6.7412e-09,0.014024
1.1927e-08,0.024812
1.7112e-08,0.035599
6.8967e-08,0.14348
1.2082e-07,0.25135
1.7268e-07,0.35922
6.9123e-07,1.4379
1.2098e-06,2.5166
1.7283e-06,3.5953
6.9138e-06,14.38
1.2099e-05,25.164
1.7285e-05,35.947
6.4002e-05,133.06
0.00011072,230.13
0.00015744,327.16
0.00020415,424.15
0.00050418,1046.5
0.00080421,1668
0.0011042,2288.7
0.0014043,2908.8
0.002808,5803.4
0.0042117,8688.1
0.0056154,11564
0.0070191,14434
0.012153,24878
0.017288,35251
0.022422,45562
0.027557,55818
0.043172,86730
0.058787,1.1725e+05
0.074402,1.4744e+05
0.090018,1.7733e+05
0.13014,2.5297e+05
0.17027,3.2708e+05
0.2104,3.9984e+05
0.25053,4.7142e+05
0.34088,6.2885e+05
0.43124,7.8157e+05
0.5216,9.3016e+05
0.61196,1.0751e+06
0.80403,1.3722e+06
0.9961,1.6567e+06
1.1882,1.9302e+06
1.3802,2.1939e+06
1.5723,2.4489e+06
2.0613,3.0626e+06
2.5503,3.6334e+06
3.0393,4.1682e+06
3.5283,4.6714e+06
4.0173,5.1468e+06
5.0718,6.0886e+06
6.1262,6.935e+06
7.1807,7.7019e+06
8.2351,8.4003e+06
9.2896,9.0386e+06
11.424,1.0172e+07
13.559,1.1132e+07
15.693,1.195e+07
17.828,1.265e+07
19.963,1.3251e+07
20.497,1.3293e+07
21.031,1.3269e+07
21.566,1.3221e+07
22.1,1.317e+07
22.634,1.3119e+07
25.572,1.2867e+07
28.51,1.2638e+07
31.448,1.243e+07
36.048,1.2138e+07
38.036,1.2024e+07
39.153,1.1963e+07
39.909,1.1923e+07
40.491,1.1832e+07
41.073,1.1712e+07
41.655,1.1586e+07
42.237,1.1461e+07
44.02,1.1105e+07
45.803,1.0773e+07
46,1.0737e+07
