0,0
4.2255e-06,1.8997
8.451e-06,3.7995
1.2676e-05,5.6992
5.4931e-05,24.697
9.7186e-05,43.694
0.00013944,62.691
0.00056199,252.66
0.00098454,442.61
0.0014071,632.56
0.0056326,2531.4
0.009858,4429.6
0.014084,6327
0.056338,25262
0.098593,44123
0.14085,62911
0.1831,81626
0.60565,2.6489e+05
1.0282,4.4128e+05
1.4507,6.1111e+05
1.8733,7.7472e+05
3.5888,1.3804e+06
5.3043,1.9047e+06
7.0197,2.3611e+06
8.7352,2.7598e+06
10.451,3.1092e+06
13.233,3.5866e+06
16.015,3.9739e+06
18.797,4.2884e+06
19.6,4.3678e+06
19.91,4.3972e+06
20.221,4.4073e+06
20.531,4.4015e+06
20.841,4.3904e+06
21.152,4.3801e+06
21.58,4.3675e+06
22.008,4.3563e+06
22.435,4.3454e+06
22.863,4.3342e+06
23.291,4.323e+06
25.09,4.2777e+06
26.889,4.2348e+06
28.688,4.1945e+06
30.487,4.1566e+06
35.087,4.0693e+06
39.687,3.9942e+06
40.184,3.969e+06
40.68,3.9354e+06
41.176,3.8996e+06
41.673,3.864e+06
43.452,3.7458e+06
45.232,3.6358e+06
46,3.5901e+06
