10429.6398,29036.9031,50024.6953,70698.5603,89939.8509,107346.9536,122844.2032,136502.2195,148453.1173,158849.7812,167846.3416,175589.1298,182212.8988,187499.6969,192241.9110,196377.1996,200443.8700,202604.7245,204143.1457,201130.1094,198232.8328,195446.8840,192768.0000,190192.0804,187715.1810,185333.5079,183043.4123,180841.3841,178724.0477,176688.1559,174730.5859,172848.3337,171038.5105,169298.3376,167625.1427,166016.3553,164469.5036,162982.2101,159332.9716,155886.8332,152971.3238,150162.3014,147454.7076,144837.4562,142348.7554,139984.7696
10694.8137,29516.5066,50576.4787,71201.3601,90307.8897,107524.2129,122796.5879,136211.0859,147910.5045,158055.0251,166803.6984,174306.1120,180699.1095,185824.1110,190467.2652,194741.8190,197407.5985,199372.4934,200856.8574,197875.8929,195007.1845,192246.5099,189589.8053,187033.1596,184572.8084,182205.1289,179926.6342,177733.9686,175623.9022,173593.3266,171639.2504,169758.7943,167949.1874,166207.7628,164531.9542,162919.2914,161367.3971,159873.9837,156263.3250,152852.1294,149633.6679,146948.5473,144361.5532,141868.2426,139461.3243,137128.3071
10802.3112,29708.8783,50795.4710,71398.1052,90448.1679,107585.9236,122766.4730,136082.0725,147679.7668,157722.6177,166371.6026,173777.5724,180078.1705,185060.6856,189420.4490,193738.6901,196312.2856,198196.3025,199662.7541,196695.1324,193839.2583,191090.9288,188446.0987,185900.8747,183451.5099,181094.3977,178826.0674,176643.1785,174542.5159,172520.9855,170575.6094,168703.5215,166901.9636,165168.2809,163499.9187,161894.4182,160349.4129,158862.6255,155259.3249,151854.3436,148640.9865,145612.7505,143075.3756,140630.3921,138272.8412,135984.6159
10659.6806,29453.3783,50504.3217,71136.1775,90260.9347,107502.7845,122805.0891,136251.8885,147984.5818,158162.3994,166943.7536,174477.8124,180901.1518,186047.2023,190695.6574,194959.2914,199081.1685,201024.4843,202468.1592,199437.9361,196521.7888,193715.4279,191014.7246,188415.7056,185914.5464,183507.5665,181191.2231,178962.1070,176816.9367,174752.5541,172765.9197,170854.1083,169014.3043,167243.7983,165539.9826,163900.3473,162322.4770,160804.0472,157169.0130,153734.6281,150494.1221,147777.2224,145159.5361,142636.3948,140198.6540,137886.7741
10383.2921,28952.3333,49926.5482,70608.1003,89872.2696,107312.2630,122848.5679,136549.0756,148544.0033,158984.9323,168025.1084,175810.2728,182474.7959,187790.5800,192513.2933,196636.8010,200693.0099,202899.8088,204479.3468,201479.9501,198595.8385,195822.5967,193155.9775,190591.8960,188126.4227,185755.7782,183476.3273,181284.5734,179177.1537,177150.8336,175202.5019,173329.1667,171527.9499,169796.0839,168130.9066,166529.8578,164990.4753,163510.3908,159855.2915,156403.9051,153469.2156,150641.5766,147915.5049,145272.1625,142710.2895,140392.1178
 9356.9386,27021.6828,47619.1004,68400.6436,88116.3930,106246.9293,122626.5829,137260.7552,150235.3387,161670.8582,171699.0283,180450.8621,188050.8591,194614.4286,200247.0381,204738.7717,208860.6496,212382.6190,215857.3595,213556.0359,211339.3383,209204.1502,207147.4703,205166.4079,203258.1786,201420.1010,199649.5921,197944.1644,196301.4220,194719.0573,193194.8477,191726.6526,190312.4103,188950.1351,187637.9143,186373.9060,185156.3359,183983.4952,180023.1802,176238.3930,172687.6196,169239.6917,165911.8100,162756.6924,159761.0415,157014.1906
10599.0377,29344.1158,50379.0925,71022.6407,90178.5944,107464.3273,122818.1970,136320.7257,148110.8863,158346.2564,167184.1371,174772.9630,181248.8423,186431.5000,191287.4156,195523.1059,199623.6043,201616.5914,203073.3976,200038.3643,197117.5938,194306.7893,191601.8153,188998.6915,186493.5874,184082.8158,181762.8284,179530.2100,177381.6738,175314.0562,173324.3128,171409.5134,169566.8379,167793.5722,166087.1042,164444.9200,162864.6002,161343.8163,157706.0766,154269.5872,151027.5605,148290.8360,145653.8747,143111.5042,140646.3183,138252.8861
12407.7658,32443.7043,53754.1688,73870.3195,91960.8794,107849.5816,121619.8870,133450.8368,143547.1873,152109.8428,159324.1191,165074.3023,170208.4076,175240.6015,178018.4089,180214.1374,182018.9734,183480.8034,184646.8651,181810.5324,179080.5963,176453.0689,173924.1120,171490.0307,169147.2688,166892.4029,164722.1380,162633.3024,160622.8431,158687.8216,156825.4094,155032.8837,153307.7702,151647.5687,150049.8388,148512.2317,147032.4869,145608.4288,142272.6050,139090.5919,136056.5936,133165.0082,130410.4217,127787.6007,125291.4868,122917.1901
14299.7446,35337.9781,56515.3020,75716.8022,92427.5495,106688.6774,118723.7466,128799.8837,137176.2096,143737.9732,149707.8764,153854.1574,157040.1187,159703.2693,161914.6950,163756.5215,165288.2178,166546.4356,167562.7884,164968.7309,162471.9579,160068.8241,157755.8207,155529.5699,153386.8208,151324.4438,149339.4266,147428.8696,145589.9819,143820.0769,142116.5688,140476.9685,138898.8802,137379.9977,135918.1012,134511.0543,133156.8002,131853.3595,128822.3105,125927.2398,123162.9906,120524.5822,118007.2041,115606.2099,113317.1118,111135.5750
19552.0424,41211.7625,59608.9073,74303.3082,85797.7585,94412.7494,102236.8659,107075.2579,111060.4554,114413.5048,117237.5755,119613.5717,121606.3154,123268.6704,124644.3899,125829.5959,126881.7660,127813.8702,128637.3538,126666.0244,124767.9627,122940.4464,121180.8544,119486.6627,117855.4412,116284.8501,114772.6365,113316.6310,111914.7449,110564.9672,109265.3614,108014.0631,106809.2770,105649.2747,104532.3917,103457.0257,102421.6336,101424.7300,99086.4013,96843.3750,94692.0246,92628.8546,90650.4953,88753.6988,86935.3346,85192.3851
