 2260.8983, 4438.5365, 6535.9809, 8556.1846,10501.9921,12376.1431,14181.2766,15919.9340,17594.5635,19207.5229,20761.0834,22257.4324,23698.6766,25086.8455,26423.8936,27711.7034,28952.0883,30146.7946,31297.5046,31275.3893,31254.0885,31233.5720,31213.8111,31194.7780,31176.4457,31158.7885,31141.7816,31125.4010,31109.6236,31094.4273,31079.7905,31065.6928,31052.1142,31039.0357,31026.4388,31014.3058,31002.6197,30991.3638,30415.2979,29860.4463,29326.0277,28811.2896,28315.5073,27837.9827,27378.0435,26935.0421
 2308.8049, 4532.5856, 6674.4731, 8737.4834,10724.5210,12638.3839,14481.7666,16257.2648,17967.3784,19614.5152,21200.9944,22729.0498,24200.8329,25618.4160,26983.7951,28298.8926,29565.5602,30785.5814,31960.6740,31938.0902,31916.3379,31895.3868,31875.2072,31855.7707,31837.0500,31819.0187,31801.6514,31784.9237,31768.8120,31753.2937,31738.3468,31723.9503,31710.0840,31696.7284,31683.8646,31671.4745,31659.5407,31648.0464,31059.7741,30493.1656,29947.4231,29421.7781,28915.4906,28427.8476,27958.1627,27505.7744
 2328.3980, 4571.0503, 6731.1145, 8811.6319,10815.5321,12745.6365,14604.6627,16395.2282,18119.8543,19780.9691,21380.9116,22921.9344,24406.2075,25835.8205,27212.7866,28539.0443,29816.4612,31046.8359,32231.9006,32209.1251,32187.1883,32166.0593,32145.7085,32126.1071,32107.2275,32089.0432,32071.5285,32054.6588,32038.4104,32022.7604,32007.6866,31993.1680,31979.1841,31965.7151,31952.7421,31940.2469,31928.2118,31916.6199,31323.3554,30751.9386,30201.5647,29671.4590,29160.8750,28669.0937,28195.4229,27739.1955
 2302.4233, 4520.0573, 6656.0246, 8713.3326,10694.8780,12603.4509,14441.7385,16212.3291,17917.7159,19560.2999,21142.3941,22666.2258,24133.9409,25547.6057,26909.2108,28220.6734,29483.8399,30700.4889,31872.3335,31849.8121,31828.1200,31807.2267,31787.1029,31767.7201,31749.0512,31731.0697,31713.7504,31697.0690,31681.0018,31665.5263,31650.6208,31636.2641,31622.4362,31609.1174,31596.2892,31583.9334,31572.0325,31560.5700,30973.9237,30408.8814,29864.6473,29340.4552,28835.5671,28349.2720,27880.8853,27429.7474
 2252.5853, 4422.2167, 6511.9491, 8524.7248,10463.3779,12330.6380,14129.1342,15861.3989,17529.8710,19136.8999,20684.7481,22175.5952,23611.5403,24994.6051,26326.7370,27609.8118,28845.6360,30035.9495,31182.4285,31160.3946,31139.1720,31118.7310,31099.0428,31080.0796,31061.8147,31044.2225,31027.2781,31010.9577,30995.2384,30980.0979,30965.5150,30951.4691,30937.9404,30924.9100,30912.3594,30900.2710,30888.6278,30877.4134,30303.4656,29750.6541,29218.2004,28705.3550,28211.3956,27735.6268,27277.3787,26836.0061
 2072.6445, 4068.9617, 5991.7624, 7843.7538, 9627.5436,11345.6435,13000.4725,14594.3606,16129.5520,17608.2084,19032.4116,20404.1671,21725.4061,22997.9891,24223.7079,25404.2882,26541.3924,27636.6215,28691.5176,28671.2438,28651.7165,28632.9084,28614.7929,28597.3445,28580.5387,28564.3518,28548.7609,28533.7442,28519.2806,28505.3495,28491.9315,28479.0076,28466.5597,28454.5702,28443.0222,28431.8994,28421.1863,28410.8677,27882.7679,27374.1160,26884.1958,26412.3174,25957.8164,25520.0529,25098.4105,24692.2956
 2291.4331, 4498.4817, 6624.2533, 8671.7412,10643.8280,12543.2907,14372.8035,16134.9426,17832.1890,19466.9325,21041.4748,22558.0329,24018.7420,25425.6590,26780.7647,28085.9673,29343.1043,30553.9459,31720.1969,31697.7829,31676.1944,31655.4009,31635.3731,31616.0829,31597.5030,31579.6074,31562.3708,31545.7689,31529.7785,31514.3769,31499.5425,31485.2543,31471.4924,31458.2372,31445.4702,31433.1734,31421.3294,31409.9215,30826.0755,30263.7302,29722.0940,29200.4040,28697.9259,28213.9520,27747.8011,27298.8166
 2634.7183, 5172.4102, 7616.6489, 9970.8758,12238.4058,14422.4316,16526.0283,18552.1577,20503.6727,22383.3211,24193.7494,25937.5067,27617.0483,29234.7389,30792.8564,32293.5945,33739.0662,35131.3070,36472.2769,36446.5051,36421.6823,36397.7736,36374.7454,36352.5653,36331.2019,36310.6253,36290.8065,36271.7175,36253.3314,36235.6225,36218.5657,36202.1370,36186.3134,36171.0724,36156.3927,36142.2537,36128.6353,36115.5184,35444.2050,34797.6134,34174.8333,33574.9877,32997.2321,32440.7530,31904.7668,31388.5188
 3038.5170, 5965.1374, 8783.9818,11499.0192,14114.0724,16632.8235,19058.8188,21395.4742,23646.0798,25813.8044,27901.7002,29912.7070,31849.6563,33715.2753,35512.1909,37242.9331,38909.9389,40515.5554,42062.0434,42032.3217,42003.6946,41976.1216,41949.5641,41923.9846,41899.3471,41875.6169,41852.7606,41830.7460,41809.5421,41789.1191,41769.4482,41750.5016,41732.2528,41714.6760,41697.7466,41681.4405,41665.7350,41650.6078,40876.4084,40130.7198,39412.4919,38720.7136,38054.4108,37412.6452,36794.5134,36199.1450
 4682.2341, 9192.0399,13535.7672,17719.5321,21749.2253,25630.5207,29368.8833,32969.5765,36437.6704,39778.0479,42995.4125,46094.2941,49079.0561,51953.9009,54722.8765,57389.8816,59958.6714,62432.8627,64815.9392,64770.1393,64726.0260,64683.5372,64642.6132,64603.1962,64565.2308,64528.6635,64493.4428,64459.5192,64426.8448,64395.3737,64365.0616,64335.8658,64307.7451,64280.6600,64254.5723,64229.4453,64205.2437,64181.9333,62988.9228,61839.8462,60733.0856,59667.0827,58640.3364,57651.4013,56698.8847,55781.4455
