 2177.6382, 2097.4444, 2020.2037, 1945.8075, 1874.1511, 1805.1334, 1738.6574, 1674.6295, 1612.9595, 1553.5605, 1496.3489, 1441.2443, 1388.1689, 1337.0481, 1287.8098, 1240.3848, 1194.7063, 1150.7100,  -22.1153,  -21.3009,  -20.5164,  -19.7609,  -19.0332,  -18.3323,  -17.6572,  -17.0069,  -16.3806,  -15.7774,  -15.1964,  -14.6367,  -14.0977,  -13.5786,  -13.0785,  -12.5969,  -12.1330,  -11.6862,  -11.2558, -576.0659, -554.8516, -534.4186, -514.7381, -495.7823, -477.5246, -459.9392, -443.0015
 2223.7807, 2141.8876, 2063.0102, 1987.0376, 1913.8628, 1843.3828, 1775.4982, 1710.1136, 1647.1368, 1586.4792, 1528.0554, 1471.7831, 1417.5831, 1365.3791, 1315.0975, 1266.6676, 1220.0212, 1175.0926,  -22.5839,  -21.7522,  -20.9512,  -20.1796,  -19.4365,  -18.7207,  -18.0313,  -17.3673,  -16.7277,  -16.1117,  -15.5184,  -14.9469,  -14.3964,  -13.8663,  -13.3556,  -12.8638,  -12.3901,  -11.9338,  -11.4943, -588.2723, -566.6085, -545.7425, -525.6450, -506.2875, -487.6429, -469.6850, -452.3883
 2242.6523, 2160.0642, 2080.5175, 2003.9002, 1930.1044, 1859.0262, 1790.5656, 1724.6260, 1661.1148, 1599.9425, 1541.0229, 1484.2730, 1429.6131, 1376.9660, 1326.2578, 1277.4169, 1230.3746, 1185.0648,  -22.7755,  -21.9368,  -21.1290,  -20.3509,  -19.6014,  -18.8796,  -18.1843,  -17.5147,  -16.8697,  -16.2484,  -15.6501,  -15.0737,  -14.5186,  -13.9840,  -13.4690,  -12.9730,  -12.4952,  -12.0351,  -11.5919, -593.2645, -571.4169, -550.3738, -530.1057, -510.5840, -491.7812, -473.6708, -456.2274
 2217.6341, 2135.9673, 2057.3080, 1981.5454, 1908.5729, 1838.2876, 1770.5907, 1705.3868, 1642.5840, 1582.0941, 1523.8318, 1467.7150, 1413.6648, 1361.6051, 1311.4625, 1263.1665, 1216.6490, 1171.8446,  -22.5215,  -21.6921,  -20.8933,  -20.1238,  -19.3828,  -18.6690,  -17.9815,  -17.3193,  -16.6815,  -16.0672,  -15.4755,  -14.9056,  -14.3567,  -13.8280,  -13.3187,  -12.8282,  -12.3558,  -11.9008,  -11.4626, -586.6463, -565.0424, -544.2341, -524.1921, -504.8881, -486.2951, -468.3867, -451.1379
 2169.6314, 2089.7324, 2012.7757, 1938.6531, 1867.2601, 1798.4962, 1732.2647, 1668.4721, 1607.0289, 1547.8483, 1490.8471, 1435.9450, 1383.0648, 1332.1320, 1283.0748, 1235.8241, 1190.3136, 1146.4790,  -22.0340,  -21.2225,  -20.4410,  -19.6882,  -18.9632,  -18.2649,  -17.5922,  -16.9444,  -16.3204,  -15.7194,  -15.1405,  -14.5829,  -14.0459,  -13.5286,  -13.0304,  -12.5506,  -12.0884,  -11.6432,  -11.2144, -573.9478, -552.8115, -532.4536, -512.8455, -493.9594, -475.7688, -458.2481, -441.3726
 1996.3172, 1922.8006, 1851.9914, 1783.7898, 1718.0999, 1654.8290, 1593.8881, 1535.1915, 1478.6564, 1424.2033, 1371.7554, 1321.2391, 1272.5830, 1225.7188, 1180.5803, 1137.1042, 1095.2291, 1054.8961,  -20.2739,  -19.5272,  -18.8081,  -18.1155,  -17.4484,  -16.8058,  -16.1869,  -15.5908,  -15.0167,  -14.4637,  -13.9310,  -13.4180,  -12.9239,  -12.4479,  -11.9895,  -11.5480,  -11.1227,  -10.7131,  -10.3186, -528.0998, -508.6519, -489.9203, -471.8784, -454.5010, -437.7635, -421.6424, -406.1149
 2207.0486, 2125.7717, 2047.4878, 1972.0869, 1899.4626, 1829.5129, 1762.1391, 1697.2464, 1634.7435, 1574.5423, 1516.5581, 1460.7092, 1406.9170, 1355.1057, 1305.2025, 1257.1370, 1210.8416, 1166.2510,  -22.4140,  -21.5885,  -20.7935,  -20.0278,  -19.2902,  -18.5799,  -17.8956,  -17.2366,  -16.6018,  -15.9905,  -15.4016,  -14.8344,  -14.2881,  -13.7619,  -13.2552,  -12.7670,  -12.2969,  -11.8440,  -11.4078, -583.8460, -562.3453, -541.6363, -521.6899, -502.4781, -483.9738, -466.1510, -448.9845
 2537.6919, 2444.2387, 2354.2270, 2267.5300, 2184.0258, 2103.5967, 2026.1294, 1951.5150, 1879.6484, 1810.4283, 1743.7573, 1679.5416, 1617.6906, 1558.1174, 1500.7381, 1445.4718, 1392.2407, 1340.9700,  -25.7719,  -24.8228,  -23.9087,  -23.0282,  -22.1802,  -21.3633,  -20.5766,  -19.8189,  -19.0890,  -18.3860,  -17.7089,  -17.0568,  -16.4287,  -15.8237,  -15.2409,  -14.6797,  -14.1391,  -13.6184,  -13.1169, -671.3134, -646.5916, -622.7801, -599.8456, -577.7556, -556.4791, -535.9862, -516.2479
 2926.6204, 2818.8444, 2715.0374, 2615.0532, 2518.7511, 2425.9953, 2336.6554, 2250.6056, 2167.7246, 2087.8958, 2011.0068, 1936.9493, 1865.6190, 1796.9156, 1730.7422, 1667.0058, 1605.6165, 1546.4879,  -29.7217,  -28.6271,  -27.5729,  -26.5575,  -25.5795,  -24.6375,  -23.7302,  -22.8563,  -22.0146,  -21.2039,  -20.4230,  -19.6709,  -18.9465,  -18.2488,  -17.5768,  -16.9295,  -16.3060,  -15.7056,  -15.1272, -774.1994, -745.6886, -718.2278, -691.7783, -666.3028, -641.7655, -618.1318, -595.3684
 4509.8058, 4343.7273, 4183.7649, 4029.6932, 3881.2954, 3738.3625, 3600.6933, 3468.0939, 3340.3776, 3217.3645, 3098.8816, 2984.7620, 2874.8449, 2768.9756, 2667.0051, 2568.7897, 2474.1913, 2383.0765,  -45.7999,  -44.1133,  -42.4888,  -40.9241,  -39.4170,  -37.9654,  -36.5673,  -35.2207,  -33.9236,  -32.6744,  -31.4711,  -30.3121,  -29.1959,  -28.1207,  -27.0851,  -26.0877,  -25.1270,  -24.2016,  -23.3104,-1193.0105,-1149.0766,-1106.7606,-1066.0029,-1026.7462, -988.9352, -952.5166, -917.4391
