18607.2633,20987.7922,20673.8650,19241.2906,17407.1028,15497.2496,13658.0163,11950.8977,10396.6639, 8996.5604, 7742.7882, 6623.7691, 5286.7980, 4742.2141, 4135.2886, 4066.6704, 2160.8545, 1538.4212,-3013.0363,-2897.2766,-2785.9488,-2678.8840,-2575.9196,-2476.8994,-2381.6730,-2290.0957,-2202.0281,-2117.3364,-2035.8917,-1957.5701,-1882.2521,-1809.8232,-1740.1729,-1673.1950,-1608.7873,-1546.8517,-1487.2935,-3649.2385,-3446.1384,-2915.5094,-2809.0224,-2707.5938,-2617.2515,-2488.7008,-2363.9858
18821.6929,21059.9721,20624.8814,19106.5296,17216.3233,15272.3750,13414.4980,11699.4186,10144.5207, 8748.6732, 7502.4136, 6392.9975, 5125.0016, 4643.1542, 4274.5538, 2665.7795, 1964.8949, 1484.3641,-2980.9646,-2868.7084,-2760.6746,-2656.7046,-2556.6457,-2460.3512,-2367.6795,-2278.4947,-2192.6657,-2110.0664,-2030.5755,-1954.0762,-1880.4561,-1809.6069,-1741.4245,-1675.8086,-1612.6628,-1551.8942,-1493.4134,-3610.6587,-3411.1955,-3218.4616,-2685.1205,-2586.9942,-2493.3105,-2406.9183,-2333.0172
18906.5671,21086.5927,20602.6341,19050.0628,17137.7557,15180.5494,13315.5995,11597.6943,10042.8509, 8648.9849, 7405.9698, 6300.5981, 4982.5152, 4359.7634, 4318.2411, 2573.5955, 1884.0169, 1466.4516,-2967.6217,-2855.8741,-2748.3295,-2644.8301,-2545.2240,-2449.3649,-2357.1122,-2268.3303,-2182.8889,-2100.6626,-2021.5304,-1945.3761,-1872.0879,-1801.5580,-1733.6827,-1668.3622,-1605.5006,-1545.0053,-1486.7874,-3603.3006,-3404.9813,-3213.3571,-3028.2360,-2537.3749,-2444.9835,-2357.5509,-2288.2253
18793.6977,21050.9434,20631.8558,19124.7572,17241.8498,15302.3046,13446.7994,11732.6933,10177.8176, 8781.3542, 7534.0587, 6423.3395, 5146.0504, 4648.4551, 4263.6340, 4121.8771, 1943.3158, 1443.6748,-3030.2231,-2916.1473,-2806.3610,-2700.7033,-2599.0190,-2501.1591,-2406.9800,-2316.3433,-2229.1161,-2145.1703,-2064.3826,-1986.6344,-1911.8115,-1839.8039,-1770.5060,-1703.8158,-1639.6353,-1577.8703,-1518.4298,-3635.0342,-3434.3850,-3240.5059,-2716.8998,-2617.6862,-2523.1414,-2437.7407,-2311.8799
18569.0412,20974.2148,20681.5522,19264.1693,17439.9934,15536.3049,13700.5076,11994.9277,10440.9291, 9040.1761, 7785.1644, 6664.5231, 5315.7842, 4722.7132, 4123.5077, 4056.2090, 2206.7989, 1579.5380,-2999.3967,-2884.1116,-2773.2418,-2666.6191,-2564.0815,-2465.4733,-2370.6445,-2279.4509,-2191.7538,-2107.4197,-2026.3202,-1948.3316,-1873.3353,-1801.2167,-1731.8660,-1665.1773,-1601.0488,-1539.3826,-1480.0845,-3655.0992,-3451.3864,-2934.6896,-2827.6390,-2726.0716,-2643.3424,-2561.8730,-2318.1717
17664.7442,20597.4176,20781.5432,19715.7494,18130.5364,16379.6535,14634.1724,12974.5835,11435.5195,10028.1701, 8751.8338, 7599.9969, 6563.5696, 5632.6095, 4491.7336, 4121.8778, 3521.9695, 3474.7404,-2301.3235,-2216.6977,-2135.1881,-2056.6799,-1981.0624,-1908.2292,-1838.0777,-1770.5089,-1705.4277,-1642.7424,-1582.3647,-1524.2096,-1468.1951,-1414.2423,-1362.2753,-1312.2208,-1264.0084,-1217.5701,-1172.8406,-3960.3151,-3784.7872,-3550.7733,-3447.9279,-3327.8817,-3155.1176,-2995.6510,-2746.8508
18745.0781,21034.9767,20643.5482,19155.9537,17285.7330,15353.8697,13502.5286,11790.1606,10235.3702, 8837.8806, 7588.8260, 6475.8792, 5182.6578, 4855.9155, 4235.6904, 4100.4984, 1992.9871, 1456.8062,-3035.0333,-2920.7705,-2810.8045,-2704.9740,-2603.1237,-2505.1042,-2410.7716,-2319.9874,-2232.6184,-2148.5363,-2067.6175,-1989.7434,-1914.7994,-1842.6755,-1773.2657,-1706.4680,-1642.1842,-1580.3198,-1520.7839,-3637.7397,-3436.4894,-3242.0267,-2736.7245,-2636.9613,-2542.3705,-2465.1860,-2393.4321
20035.9385,21310.4645,20116.1508,18090.5599,15888.7022,13770.3054,11830.9498,10096.3505, 8562.6555, 7214.2763, 5750.1832, 5134.1053, 5032.1939, 2777.8074, 2195.7285, 1804.8360, 1461.8300, 1166.0616,-2836.3326,-2729.9362,-2627.5274,-2528.9569,-2434.0812,-2342.7619,-2254.8659,-2170.2649,-2088.8356,-2010.4593,-1935.0215,-1862.4123,-1792.5256,-1725.1135,-1660.2015,-1597.7299,-1537.6071,-1479.7448,-1424.0581,-3335.8238,-3182.0131,-3033.9983,-2891.5853,-2754.5865,-2622.8210,-2496.1139,-2374.2967
21038.2335,21177.3239,19201.5003,16710.7473,14261.1279,12035.0692,10076.1371, 8376.3258, 6561.7637, 5969.9031, 4146.2810, 3185.9613, 2663.1506, 2211.4257, 1841.8265, 1531.6963, 1258.2178, 1016.3529,-2594.0575,-2496.7730,-2403.1338,-2313.0035,-2226.2507,-2142.7491,-2062.3770,-1985.0172,-1910.5570,-1838.8877,-1769.9050,-1703.5081,-1639.6003,-1578.0883,-1518.8825,-1461.8964,-1407.0470,-1354.2541,-1303.4407,-3031.0490,-2895.0707,-2764.2492,-2638.4084,-2517.3781,-2400.9942,-2289.0981,-2181.5368
21659.7200,18397.1449,14694.4009,11494.4503, 8614.9909, 7824.1165, 4838.3920, 3985.1975, 3353.0494, 2824.0707, 2375.9962, 1992.7437, 1662.3551, 1375.7194, 1185.2060, 1052.1702,  932.1041,  823.4836,-1971.3294,-1898.0617,-1827.5163,-1759.5921,-1694.1917,-1631.2215,-1570.5911,-1512.2137,-1456.0055,-1401.8861,-1349.7777,-1299.6058,-1251.2983,-1204.7861,-1160.0024,-1116.8830,-1075.3660,-1035.3920, -996.9037,-2338.3287,-2243.0263,-2151.3504,-2063.1700,-1978.3593,-1896.7965,-1818.3642,-1742.9495
