0,0
1.6634e-09,0.00023989
3.3269e-09,0.00047978
4.9903e-09,0.00071967
2.1625e-08,0.0031186
3.8259e-08,0.0055175
5.4894e-08,0.0079164
2.2124e-07,0.031905
3.8758e-07,0.055894
5.5393e-07,0.079883
2.2174e-06,0.31977
3.8808e-06,0.55966
5.5443e-06,0.79955
2.2179e-05,3.1984
3.8813e-05,5.5973
5.5448e-05,7.9962
0.00022179,31.985
0.00038814,55.974
0.00055448,79.962
0.001951,281.35
0.0033476,482.73
0.0047442,684.1
0.011573,1668.6
0.018401,2652.8
0.02523,3636.9
0.032058,4620.7
0.067168,9675.4
0.10228,14724
0.13739,19767
0.1725,24803
0.30461,43702
0.43673,62516
0.56885,81246
0.70097,99891
1.1019,1.5596e+05
1.5028,2.1127e+05
1.9037,2.6583e+05
2.3046,3.1964e+05
3.2736,4.4674e+05
4.2427,5.697e+05
5.2118,6.8867e+05
6.1808,8.0378e+05
7.1499,9.1515e+05
9.9663,1.2187e+06
12.783,1.4945e+06
15.599,1.745e+06
18.416,1.9726e+06
19.223,2.034e+06
19.845,2.0801e+06
20.358,2.0989e+06
20.87,2.1047e+06
21.383,2.1058e+06
21.896,2.1059e+06
22.408,2.1059e+06
27.008,2.1072e+06
31.608,2.1085e+06
36.208,2.1097e+06
38.194,2.1101e+06
39.31,2.1104e+06
39.688,2.1105e+06
40.065,2.1025e+06
40.443,2.0905e+06
40.821,2.0774e+06
41.544,2.0528e+06
42.268,2.0288e+06
42.992,2.0053e+06
46,1.9133e+06
