"Time","S0 (cascade/2_1, 1)","S0 (cascade/2_1, 10)","S0 (cascade/2_1, 2)","S0 (cascade/2_1, 3)","S0 (cascade/2_1, 4)","S0 (cascade/2_1, 5)","S0 (cascade/2_1, 6)","S0 (cascade/2_1, 7)","S0 (cascade/2_1, 8)","S0 (cascade/2_1, 9)"
80.0,24.0,13.0,44.0,6.0,16.0,35.0,27.0,11.0,47.0,44.0
81.0,24.0,13.0,43.0,6.0,16.0,34.0,27.0,11.0,47.0,44.0
82.0,24.0,13.0,43.0,6.0,16.0,34.0,26.0,11.0,46.0,43.0
83.0,24.0,12.0,42.0,6.0,16.0,34.0,26.0,10.0,45.0,43.0
84.0,24.0,12.0,42.0,6.0,16.0,34.0,26.0,10.0,44.0,51.0
85.0,24.0,11.0,42.0,6.0,16.0,34.0,26.0,10.0,44.0,51.0
86.0,24.0,11.0,41.0,16.0,16.0,34.0,26.0,10.0,44.0,51.0
87.0,22.0,11.0,40.0,16.0,16.0,34.0,26.0,10.0,44.0,51.0
88.0,22.0,11.0,40.0,16.0,15.0,34.0,26.0,10.0,44.0,51.0
89.0,22.0,11.0,40.0,16.0,15.0,33.0,26.0,10.0,43.0,51.0
90.0,22.0,21.0,40.0,16.0,15.0,33.0,26.0,10.0,43.0,51.0
91.0,22.0,21.0,40.0,16.0,15.0,33.0,26.0,9.0,42.0,50.0
92.0,19.0,21.0,40.0,16.0,15.0,33.0,26.0,9.0,42.0,60.0
93.0,18.0,21.0,40.0,16.0,15.0,33.0,26.0,9.0,40.0,59.0
94.0,18.0,21.0,39.0,16.0,15.0,33.0,26.0,9.0,39.0,59.0
95.0,18.0,21.0,39.0,16.0,15.0,33.0,36.0,9.0,39.0,58.0
96.0,18.0,21.0,37.0,26.0,14.0,33.0,36.0,9.0,39.0,58.0
97.0,18.0,21.0,37.0,25.0,14.0,31.0,36.0,9.0,39.0,58.0
98.0,17.0,21.0,37.0,25.0,14.0,31.0,36.0,9.0,39.0,58.0
99.0,27.0,21.0,36.0,25.0,14.0,31.0,36.0,9.0,39.0,58.0
100.0,27.0,21.0,36.0,24.0,14.0,30.0,36.0,9.0,39.0,57.0
101.0,27.0,21.0,36.0,24.0,14.0,30.0,35.0,9.0,39.0,56.0
102.0,27.0,21.0,46.0,23.0,14.0,29.0,35.0,9.0,39.0,55.0
103.0,27.0,21.0,46.0,23.0,14.0,29.0,35.0,9.0,39.0,54.0
104.0,27.0,21.0,45.0,23.0,14.0,29.0,34.0,9.0,39.0,54.0
105.0,27.0,20.0,45.0,23.0,13.0,29.0,34.0,9.0,39.0,64.0
106.0,27.0,20.0,43.0,22.0,13.0,29.0,34.0,8.0,39.0,64.0
107.0,27.0,20.0,43.0,22.0,13.0,29.0,43.0,8.0,39.0,64.0
108.0,26.0,20.0,43.0,22.0,13.0,29.0,41.0,8.0,39.0,63.0
109.0,26.0,20.0,41.0,22.0,13.0,29.0,41.0,8.0,39.0,63.0
110.0,26.0,19.0,41.0,22.0,13.0,28.0,41.0,8.0,39.0,62.0
111.0,25.0,19.0,40.0,22.0,13.0,27.0,40.0,8.0,39.0,61.0
112.0,25.0,19.0,40.0,22.0,23.0,27.0,38.0,8.0,39.0,60.0
113.0,25.0,19.0,40.0,22.0,23.0,27.0,38.0,8.0,39.0,59.0
114.0,25.0,19.0,40.0,21.0,23.0,27.0,38.0,8.0,39.0,59.0
115.0,25.0,19.0,40.0,20.0,33.0,27.0,38.0,8.0,39.0,59.0
116.0,35.0,19.0,40.0,20.0,33.0,27.0,37.0,8.0,38.0,58.0
117.0,35.0,18.0,38.0,20.0,33.0,27.0,35.0,18.0,38.0,58.0
118.0,35.0,18.0,37.0,20.0,33.0,26.0,34.0,18.0,38.0,57.0
119.0,35.0,17.0,37.0,20.0,33.0,26.0,34.0,28.0,38.0,57.0
120.0,35.0,17.0,37.0,20.0,33.0,26.0,33.0,28.0,38.0,56.0
121.0,34.0,17.0,36.0,20.0,33.0,26.0,42.0,37.0,38.0,56.0
122.0,33.0,17.0,36.0,18.0,33.0,26.0,40.0,37.0,38.0,55.0
123.0,33.0,17.0,36.0,18.0,33.0,26.0,40.0,37.0,38.0,55.0
124.0,33.0,17.0,35.0,18.0,33.0,26.0,40.0,37.0,37.0,54.0
125.0,33.0,17.0,33.0,18.0,32.0,26.0,39.0,37.0,37.0,54.0
126.0,33.0,27.0,33.0,18.0,32.0,26.0,39.0,36.0,36.0,52.0
127.0,33.0,27.0,33.0,18.0,32.0,26.0,39.0,36.0,36.0,51.0
128.0,32.0,26.0,33.0,18.0,32.0,25.0,39.0,36.0,36.0,50.0
129.0,32.0,26.0,33.0,17.0,31.0,25.0,39.0,35.0,36.0,50.0
130.0,32.0,35.0,33.0,17.0,30.0,25.0,39.0,35.0,36.0,50.0
131.0,32.0,35.0,33.0,27.0,29.0,23.0,39.0,35.0,36.0,60.0
132.0,31.0,34.0,33.0,27.0,29.0,23.0,39.0,33.0,36.0,60.0
133.0,41.0,33.0,33.0,27.0,29.0,23.0,39.0,32.0,36.0,60.0
134.0,50.0,33.0,33.0,37.0,29.0,33.0,39.0,31.0,35.0,60.0
135.0,50.0,33.0,33.0,37.0,28.0,33.0,39.0,31.0,35.0,58.0
136.0,50.0,33.0,32.0,36.0,28.0,33.0,39.0,30.0,35.0,57.0
137.0,50.0,33.0,32.0,36.0,28.0,32.0,39.0,30.0,34.0,67.0
138.0,50.0,33.0,32.0,36.0,28.0,32.0,39.0,30.0,34.0,67.0
139.0,50.0,32.0,32.0,36.0,28.0,32.0,39.0,30.0,33.0,66.0
140.0,50.0,32.0,31.0,46.0,27.0,32.0,48.0,30.0,32.0,64.0
141.0,50.0,32.0,31.0,46.0,27.0,31.0,48.0,30.0,30.0,64.0
142.0,49.0,32.0,31.0,45.0,27.0,31.0,48.0,30.0,40.0,64.0
143.0,58.0,32.0,31.0,45.0,27.0,31.0,48.0,30.0,40.0,64.0
144.0,58.0,32.0,31.0,45.0,27.0,31.0,48.0,29.0,39.0,61.0
145.0,58.0,31.0,31.0,45.0,27.0,30.0,48.0,29.0,38.0,61.0
146.0,58.0,31.0,31.0,45.0,27.0,29.0,57.0,29.0,38.0,61.0
147.0,58.0,31.0,31.0,45.0,27.0,28.0,57.0,29.0,38.0,61.0
148.0,58.0,31.0,31.0,44.0,27.0,28.0,57.0,29.0,38.0,59.0
149.0,58.0,31.0,31.0,43.0,27.0,28.0,57.0,29.0,37.0,59.0
150.0,57.0,31.0,31.0,43.0,27.0,26.0,57.0,29.0,37.0,58.0
151.0,57.0,30.0,31.0,43.0,26.0,26.0,66.0,29.0,36.0,58.0
152.0,67.0,29.0,31.0,42.0,26.0,26.0,66.0,29.0,36.0,57.0
153.0,67.0,29.0,31.0,41.0,26.0,26.0,64.0,29.0,36.0,56.0
154.0,66.0,29.0,30.0,41.0,26.0,25.0,64.0,29.0,36.0,54.0
155.0,66.0,29.0,30.0,41.0,26.0,25.0,64.0,29.0,36.0,54.0
156.0,66.0,29.0,29.0,41.0,26.0,25.0,63.0,28.0,35.0,53.0
157.0,66.0,29.0,29.0,41.0,25.0,35.0,62.0,28.0,35.0,52.0
158.0,66.0,29.0,28.0,41.0,35.0,35.0,62.0,28.0,35.0,51.0
159.0,65.0,27.0,28.0,40.0,34.0,35.0,62.0,27.0,35.0,50.0
160.0,64.0,26.0,28.0,40.0,34.0,35.0,72.0,27.0,34.0,50.0
161.0,63.0,26.0,28.0,40.0,34.0,35.0,72.0,27.0,34.0,50.0
162.0,62.0,26.0,28.0,40.0,34.0,34.0,72.0,27.0,34.0,50.0
163.0,60.0,26.0,28.0,40.0,34.0,34.0,71.0,27.0,34.0,50.0
164.0,59.0,26.0,28.0,39.0,34.0,34.0,71.0,27.0,34.0,60.0
165.0,59.0,36.0,28.0,38.0,33.0,34.0,70.0,27.0,33.0,60.0
166.0,58.0,36.0,28.0,38.0,31.0,34.0,70.0,27.0,33.0,60.0
167.0,56.0,36.0,37.0,38.0,31.0,34.0,70.0,27.0,32.0,60.0
168.0,55.0,36.0,57.0,38.0,31.0,34.0,70.0,27.0,32.0,60.0
169.0,55.0,36.0,56.0,38.0,31.0,34.0,70.0,27.0,32.0,60.0
170.0,54.0,35.0,56.0,37.0,31.0,34.0,70.0,27.0,32.0,59.0
171.0,54.0,34.0,55.0,36.0,31.0,34.0,79.0,37.0,32.0,58.0
172.0,54.0,34.0,55.0,35.0,31.0,34.0,79.0,37.0,31.0,58.0
173.0,53.0,34.0,54.0,35.0,31.0,33.0,79.0,37.0,31.0,58.0
174.0,53.0,34.0,64.0,35.0,31.0,32.0,79.0,37.0,31.0,58.0
175.0,53.0,34.0,74.0,35.0,31.0,32.0,78.0,37.0,31.0,57.0
176.0,53.0,33.0,74.0,35.0,31.0,32.0,76.0,36.0,30.0,56.0
177.0,53.0,32.0,84.0,35.0,31.0,32.0,74.0,36.0,30.0,55.0
178.0,53.0,32.0,83.0,34.0,31.0,32.0,71.0,35.0,30.0,54.0
179.0,53.0,32.0,80.0,33.0,31.0,31.0,71.0,35.0,29.0,54.0
180.0,53.0,30.0,80.0,33.0,30.0,31.0,71.0,34.0,39.0,54.0
181.0,53.0,29.0,79.0,33.0,30.0,31.0,71.0,34.0,39.0,53.0
182.0,52.0,28.0,79.0,32.0,30.0,31.0,71.0,34.0,39.0,53.0
183.0,51.0,28.0,78.0,32.0,30.0,31.0,71.0,34.0,39.0,63.0
184.0,51.0,38.0,76.0,32.0,30.0,31.0,70.0,34.0,37.0,63.0
185.0,51.0,37.0,75.0,32.0,30.0,30.0,70.0,34.0,36.0,63.0
186.0,51.0,37.0,74.0,32.0,30.0,40.0,69.0,34.0,36.0,62.0
187.0,51.0,37.0,74.0,32.0,30.0,39.0,68.0,43.0,35.0,72.0
188.0,49.0,37.0,74.0,32.0,30.0,39.0,67.0,43.0,34.0,72.0
189.0,49.0,37.0,73.0,31.0,39.0,39.0,67.0,43.0,34.0,72.0
190.0,49.0,37.0,73.0,31.0,38.0,49.0,67.0,43.0,34.0,72.0
191.0,49.0,37.0,72.0,31.0,37.0,48.0,67.0,42.0,34.0,72.0
192.0,49.0,37.0,72.0,31.0,37.0,48.0,67.0,42.0,33.0,71.0
193.0,49.0,37.0,71.0,30.0,37.0,48.0,67.0,42.0,32.0,71.0
194.0,49.0,37.0,69.0,30.0,37.0,48.0,67.0,42.0,32.0,70.0
195.0,49.0,37.0,69.0,30.0,36.0,48.0,67.0,42.0,31.0,68.0
196.0,49.0,37.0,69.0,30.0,36.0,48.0,67.0,42.0,30.0,68.0
197.0,48.0,37.0,69.0,30.0,36.0,47.0,67.0,41.0,30.0,68.0
198.0,48.0,37.0,69.0,30.0,36.0,47.0,66.0,40.0,30.0,67.0
199.0,48.0,37.0,68.0,30.0,36.0,46.0,66.0,40.0,30.0,67.0
200.0,48.0,37.0,67.0,30.0,34.0,46.0,66.0,40.0,28.0,66.0
