"Time","S0 (cascade/2_3, 1)","S0 (cascade/2_3, 10)","S0 (cascade/2_3, 2)","S0 (cascade/2_3, 3)","S0 (cascade/2_3, 4)","S0 (cascade/2_3, 5)","S0 (cascade/2_3, 6)","S0 (cascade/2_3, 7)","S0 (cascade/2_3, 8)","S0 (cascade/2_3, 9)"
165.0,31.0,42.0,67.0,66.0,56.0,45.0,57.0,60.0,56.0,39.0
166.0,40.0,42.0,65.0,64.0,56.0,43.0,56.0,59.0,56.0,49.0
167.0,40.0,42.0,64.0,64.0,55.0,43.0,56.0,59.0,56.0,49.0
168.0,40.0,42.0,64.0,63.0,55.0,42.0,56.0,59.0,56.0,49.0
169.0,39.0,41.0,64.0,62.0,55.0,41.0,56.0,69.0,56.0,49.0
170.0,39.0,41.0,64.0,62.0,54.0,41.0,56.0,69.0,55.0,49.0
171.0,39.0,40.0,64.0,62.0,54.0,40.0,54.0,69.0,55.0,49.0
172.0,38.0,40.0,64.0,62.0,53.0,40.0,53.0,69.0,55.0,48.0
173.0,38.0,40.0,64.0,62.0,53.0,39.0,53.0,69.0,55.0,47.0
174.0,38.0,40.0,64.0,61.0,53.0,39.0,53.0,68.0,54.0,47.0
175.0,38.0,40.0,64.0,60.0,50.0,39.0,51.0,68.0,54.0,45.0
176.0,38.0,40.0,64.0,58.0,50.0,39.0,49.0,68.0,54.0,45.0
177.0,38.0,40.0,63.0,58.0,50.0,39.0,49.0,68.0,54.0,44.0
178.0,37.0,40.0,62.0,58.0,50.0,39.0,49.0,68.0,53.0,44.0
179.0,37.0,40.0,61.0,58.0,50.0,39.0,49.0,67.0,53.0,43.0
180.0,36.0,40.0,59.0,58.0,60.0,39.0,49.0,67.0,53.0,42.0
181.0,36.0,40.0,59.0,57.0,59.0,39.0,49.0,66.0,53.0,42.0
182.0,45.0,38.0,59.0,57.0,59.0,39.0,49.0,66.0,53.0,42.0
183.0,45.0,38.0,59.0,57.0,59.0,39.0,49.0,65.0,53.0,41.0
184.0,45.0,36.0,58.0,56.0,59.0,39.0,49.0,64.0,52.0,39.0
185.0,45.0,36.0,58.0,56.0,58.0,38.0,49.0,63.0,52.0,39.0
186.0,45.0,35.0,58.0,56.0,58.0,38.0,49.0,63.0,52.0,39.0
187.0,45.0,35.0,58.0,54.0,58.0,37.0,48.0,63.0,51.0,38.0
188.0,45.0,35.0,57.0,54.0,58.0,37.0,47.0,63.0,51.0,47.0
189.0,45.0,35.0,56.0,54.0,58.0,37.0,46.0,63.0,51.0,47.0
190.0,45.0,34.0,56.0,54.0,57.0,37.0,46.0,63.0,51.0,47.0
191.0,44.0,33.0,55.0,53.0,57.0,36.0,43.0,63.0,51.0,47.0
192.0,44.0,31.0,65.0,53.0,67.0,36.0,43.0,63.0,51.0,47.0
193.0,44.0,31.0,65.0,53.0,67.0,35.0,53.0,63.0,49.0,47.0
194.0,44.0,31.0,65.0,52.0,66.0,35.0,53.0,63.0,48.0,47.0
195.0,44.0,31.0,65.0,52.0,65.0,35.0,53.0,63.0,47.0,47.0
196.0,44.0,31.0,65.0,50.0,65.0,45.0,52.0,61.0,45.0,47.0
197.0,44.0,31.0,63.0,50.0,64.0,45.0,52.0,61.0,45.0,47.0
198.0,43.0,31.0,63.0,50.0,63.0,45.0,52.0,61.0,44.0,47.0
199.0,43.0,31.0,63.0,49.0,63.0,45.0,52.0,58.0,44.0,47.0
200.0,43.0,41.0,63.0,48.0,63.0,54.0,51.0,58.0,44.0,47.0
