"Time","S1 (cascade/1_2, 1)","S1 (cascade/1_2, 10)","S1 (cascade/1_2, 2)","S1 (cascade/1_2, 3)","S1 (cascade/1_2, 4)","S1 (cascade/1_2, 5)","S1 (cascade/1_2, 6)","S1 (cascade/1_2, 7)","S1 (cascade/1_2, 8)","S1 (cascade/1_2, 9)"
98.0,9.0,3.0,0.0,5.0,21.0,0.0,0.0,6.0,0.0,2.0
99.0,9.0,3.0,0.0,3.0,29.0,0.0,0.0,6.0,0.0,2.0
100.0,9.0,3.0,0.0,2.0,29.0,0.0,0.0,6.0,0.0,2.0
101.0,8.0,3.0,0.0,2.0,29.0,0.0,0.0,6.0,0.0,1.0
102.0,8.0,3.0,0.0,2.0,36.0,0.0,0.0,6.0,0.0,1.0
103.0,8.0,3.0,0.0,2.0,34.0,0.0,0.0,6.0,0.0,1.0
104.0,8.0,3.0,0.0,2.0,32.0,0.0,0.0,5.0,0.0,1.0
105.0,8.0,2.0,0.0,2.0,31.0,0.0,0.0,5.0,0.0,1.0
106.0,8.0,2.0,0.0,2.0,29.0,0.0,0.0,4.0,0.0,1.0
107.0,8.0,2.0,0.0,1.0,28.0,0.0,0.0,3.0,0.0,1.0
108.0,8.0,2.0,0.0,1.0,27.0,0.0,0.0,2.0,0.0,1.0
109.0,6.0,2.0,0.0,1.0,24.0,0.0,0.0,2.0,0.0,1.0
110.0,6.0,2.0,0.0,1.0,22.0,0.0,0.0,2.0,0.0,1.0
111.0,6.0,2.0,0.0,1.0,22.0,0.0,0.0,2.0,0.0,11.0
112.0,6.0,2.0,0.0,1.0,22.0,0.0,0.0,1.0,0.0,10.0
113.0,6.0,2.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,10.0
114.0,5.0,2.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,9.0
115.0,5.0,2.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,9.0
116.0,5.0,2.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,9.0
117.0,4.0,2.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,9.0
118.0,4.0,2.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,9.0
119.0,4.0,2.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,9.0
120.0,3.0,2.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,9.0
121.0,3.0,2.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0
122.0,3.0,2.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,8.0
123.0,3.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,8.0
124.0,3.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,8.0
125.0,3.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,7.0
126.0,2.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,7.0
127.0,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0
128.0,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0
129.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,6.0
130.0,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0
131.0,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0
132.0,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0
133.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0
134.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0
135.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0
136.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0
137.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0
138.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0
139.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0
140.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0
141.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0
142.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,13.0
143.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0
144.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0
145.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0
146.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0
147.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
148.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
149.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0
150.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
151.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
152.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
153.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
154.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
155.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
156.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
157.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
158.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
159.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
160.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
161.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
162.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
163.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
164.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
165.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
166.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
167.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
168.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
169.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
170.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
171.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
172.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
173.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0
174.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0
175.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0
176.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0
177.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0
178.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0
179.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0
180.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0
181.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0
182.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0
183.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
184.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
185.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
186.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
187.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
188.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,5.0,0.0,0.0
189.0,10.0,0.0,0.0,9.0,2.0,0.0,0.0,5.0,0.0,0.0
190.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0
191.0,9.0,0.0,0.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0
192.0,18.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0
193.0,18.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0
194.0,17.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0
195.0,15.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0
196.0,14.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0
197.0,14.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0
198.0,13.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0
199.0,12.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0
200.0,12.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0
