"Time","S2 (cascade/3_2, 1)","S2 (cascade/3_2, 10)","S2 (cascade/3_2, 2)","S2 (cascade/3_2, 3)","S2 (cascade/3_2, 4)","S2 (cascade/3_2, 5)","S2 (cascade/3_2, 6)","S2 (cascade/3_2, 7)","S2 (cascade/3_2, 8)","S2 (cascade/3_2, 9)"
38.0,0.0,8.0,16.0,20.0,10.0,17.0,13.0,10.0,10.0,18.0
39.0,0.0,8.0,16.0,20.0,10.0,17.0,13.0,10.0,10.0,18.0
40.0,0.0,18.0,15.0,20.0,10.0,17.0,13.0,10.0,10.0,18.0
41.0,0.0,18.0,15.0,20.0,10.0,17.0,13.0,10.0,10.0,18.0
42.0,0.0,28.0,15.0,29.0,9.0,17.0,23.0,10.0,10.0,18.0
43.0,0.0,28.0,15.0,29.0,9.0,17.0,23.0,10.0,10.0,18.0
44.0,0.0,28.0,15.0,29.0,9.0,16.0,23.0,10.0,9.0,18.0
45.0,0.0,28.0,15.0,26.0,9.0,15.0,23.0,10.0,9.0,28.0
46.0,0.0,28.0,15.0,26.0,9.0,15.0,23.0,9.0,9.0,28.0
47.0,0.0,28.0,15.0,26.0,9.0,15.0,22.0,8.0,9.0,38.0
48.0,0.0,28.0,15.0,25.0,9.0,15.0,22.0,8.0,9.0,37.0
49.0,0.0,28.0,15.0,25.0,9.0,15.0,22.0,8.0,9.0,37.0
50.0,0.0,28.0,15.0,25.0,9.0,15.0,22.0,8.0,9.0,47.0
51.0,0.0,28.0,15.0,25.0,9.0,15.0,22.0,7.0,9.0,46.0
52.0,0.0,27.0,15.0,25.0,9.0,15.0,21.0,7.0,9.0,45.0
53.0,0.0,26.0,15.0,25.0,9.0,15.0,21.0,7.0,9.0,43.0
54.0,0.0,26.0,15.0,25.0,9.0,15.0,20.0,7.0,19.0,43.0
55.0,0.0,24.0,15.0,25.0,9.0,15.0,20.0,7.0,19.0,43.0
56.0,0.0,24.0,15.0,25.0,9.0,15.0,20.0,7.0,19.0,43.0
57.0,0.0,24.0,15.0,25.0,9.0,15.0,20.0,7.0,19.0,42.0
58.0,0.0,23.0,14.0,25.0,8.0,15.0,30.0,7.0,19.0,41.0
59.0,0.0,23.0,14.0,25.0,8.0,15.0,30.0,7.0,18.0,40.0
60.0,0.0,23.0,13.0,25.0,8.0,15.0,30.0,7.0,18.0,40.0
61.0,0.0,23.0,13.0,25.0,8.0,15.0,30.0,7.0,17.0,40.0
62.0,0.0,22.0,12.0,25.0,8.0,15.0,30.0,6.0,17.0,40.0
63.0,0.0,22.0,11.0,24.0,8.0,14.0,30.0,6.0,16.0,40.0
64.0,0.0,22.0,11.0,22.0,8.0,13.0,30.0,6.0,16.0,40.0
65.0,0.0,22.0,11.0,31.0,8.0,13.0,30.0,6.0,16.0,40.0
66.0,0.0,22.0,11.0,30.0,18.0,13.0,30.0,6.0,16.0,39.0
67.0,0.0,22.0,11.0,30.0,28.0,13.0,30.0,6.0,16.0,39.0
68.0,0.0,22.0,21.0,30.0,28.0,13.0,30.0,6.0,15.0,39.0
69.0,0.0,22.0,21.0,30.0,28.0,13.0,29.0,6.0,15.0,39.0
70.0,0.0,22.0,21.0,30.0,26.0,12.0,29.0,6.0,14.0,39.0
71.0,0.0,22.0,21.0,30.0,26.0,12.0,38.0,6.0,14.0,39.0
72.0,0.0,22.0,21.0,30.0,26.0,12.0,37.0,5.0,14.0,39.0
73.0,0.0,21.0,21.0,30.0,26.0,12.0,37.0,5.0,13.0,39.0
74.0,0.0,21.0,21.0,30.0,26.0,11.0,37.0,5.0,13.0,39.0
75.0,0.0,21.0,21.0,30.0,26.0,11.0,37.0,5.0,13.0,39.0
76.0,0.0,31.0,21.0,30.0,25.0,11.0,36.0,5.0,13.0,39.0
77.0,0.0,31.0,21.0,30.0,25.0,11.0,36.0,5.0,13.0,39.0
78.0,0.0,31.0,21.0,30.0,25.0,21.0,36.0,5.0,13.0,39.0
79.0,0.0,30.0,21.0,30.0,25.0,21.0,35.0,5.0,13.0,39.0
80.0,0.0,29.0,21.0,30.0,25.0,21.0,35.0,5.0,13.0,39.0
81.0,0.0,29.0,21.0,30.0,25.0,21.0,35.0,5.0,12.0,39.0
82.0,0.0,29.0,21.0,30.0,25.0,21.0,35.0,5.0,12.0,39.0
83.0,0.0,29.0,21.0,30.0,24.0,21.0,35.0,5.0,12.0,39.0
84.0,0.0,29.0,31.0,30.0,24.0,21.0,35.0,5.0,12.0,38.0
85.0,0.0,29.0,30.0,30.0,24.0,21.0,35.0,5.0,12.0,38.0
86.0,0.0,28.0,30.0,30.0,21.0,20.0,35.0,5.0,12.0,38.0
87.0,0.0,28.0,30.0,30.0,20.0,30.0,34.0,5.0,12.0,48.0
88.0,0.0,28.0,30.0,30.0,20.0,29.0,34.0,15.0,12.0,48.0
89.0,0.0,28.0,30.0,30.0,20.0,29.0,33.0,15.0,12.0,47.0
90.0,0.0,28.0,30.0,30.0,20.0,29.0,33.0,15.0,12.0,46.0
91.0,0.0,28.0,30.0,30.0,20.0,29.0,33.0,15.0,12.0,45.0
92.0,0.0,38.0,30.0,30.0,20.0,29.0,32.0,15.0,12.0,45.0
93.0,0.0,36.0,29.0,29.0,20.0,29.0,32.0,15.0,12.0,44.0
94.0,0.0,36.0,29.0,29.0,20.0,29.0,42.0,15.0,12.0,44.0
95.0,0.0,35.0,29.0,29.0,20.0,28.0,41.0,15.0,12.0,43.0
96.0,0.0,35.0,29.0,29.0,20.0,28.0,40.0,15.0,12.0,43.0
97.0,0.0,34.0,39.0,29.0,20.0,27.0,40.0,15.0,12.0,43.0
98.0,0.0,34.0,39.0,29.0,20.0,27.0,40.0,15.0,12.0,53.0
99.0,0.0,33.0,38.0,39.0,20.0,27.0,40.0,15.0,12.0,53.0
100.0,0.0,33.0,38.0,38.0,20.0,27.0,40.0,15.0,12.0,52.0
101.0,0.0,33.0,36.0,37.0,20.0,27.0,39.0,15.0,12.0,52.0
102.0,0.0,33.0,36.0,35.0,20.0,26.0,39.0,15.0,12.0,52.0
103.0,0.0,33.0,36.0,34.0,20.0,26.0,39.0,14.0,12.0,52.0
104.0,0.0,33.0,36.0,34.0,20.0,26.0,38.0,13.0,12.0,52.0
105.0,0.0,33.0,36.0,34.0,20.0,26.0,38.0,13.0,12.0,51.0
106.0,0.0,31.0,36.0,34.0,20.0,25.0,37.0,13.0,11.0,51.0
107.0,0.0,31.0,36.0,34.0,20.0,24.0,37.0,13.0,11.0,51.0
108.0,0.0,31.0,36.0,34.0,20.0,24.0,37.0,13.0,11.0,51.0
109.0,0.0,31.0,36.0,34.0,20.0,24.0,37.0,13.0,11.0,51.0
110.0,0.0,31.0,36.0,34.0,20.0,24.0,37.0,13.0,11.0,50.0
111.0,0.0,31.0,36.0,34.0,20.0,23.0,36.0,13.0,11.0,50.0
112.0,0.0,41.0,34.0,34.0,20.0,22.0,34.0,13.0,11.0,50.0
113.0,0.0,41.0,34.0,34.0,19.0,20.0,34.0,13.0,11.0,49.0
114.0,0.0,40.0,34.0,34.0,19.0,20.0,34.0,13.0,11.0,48.0
115.0,0.0,40.0,34.0,33.0,19.0,20.0,34.0,13.0,11.0,47.0
116.0,0.0,40.0,34.0,33.0,19.0,20.0,33.0,13.0,11.0,47.0
117.0,0.0,40.0,34.0,33.0,19.0,20.0,31.0,13.0,11.0,47.0
118.0,0.0,40.0,34.0,31.0,19.0,20.0,30.0,13.0,11.0,46.0
119.0,0.0,40.0,34.0,31.0,19.0,20.0,30.0,13.0,11.0,46.0
120.0,0.0,40.0,34.0,31.0,19.0,20.0,30.0,13.0,11.0,46.0
121.0,0.0,40.0,44.0,30.0,19.0,20.0,39.0,11.0,11.0,45.0
122.0,0.0,40.0,43.0,30.0,19.0,20.0,39.0,11.0,11.0,45.0
123.0,0.0,40.0,42.0,30.0,19.0,20.0,49.0,11.0,11.0,45.0
124.0,0.0,40.0,42.0,30.0,19.0,19.0,49.0,11.0,11.0,45.0
125.0,0.0,38.0,42.0,30.0,19.0,19.0,49.0,11.0,11.0,44.0
126.0,0.0,38.0,42.0,30.0,19.0,19.0,48.0,11.0,11.0,43.0
127.0,0.0,38.0,52.0,30.0,19.0,19.0,48.0,11.0,11.0,43.0
128.0,0.0,38.0,52.0,30.0,19.0,19.0,47.0,11.0,11.0,41.0
129.0,0.0,38.0,52.0,30.0,19.0,19.0,47.0,11.0,11.0,41.0
130.0,0.0,37.0,52.0,30.0,19.0,29.0,47.0,11.0,11.0,41.0
131.0,0.0,36.0,52.0,30.0,19.0,29.0,47.0,11.0,11.0,41.0
132.0,0.0,36.0,52.0,29.0,19.0,29.0,47.0,11.0,11.0,41.0
133.0,0.0,36.0,52.0,29.0,18.0,28.0,47.0,11.0,11.0,41.0
134.0,0.0,36.0,52.0,28.0,17.0,48.0,46.0,11.0,11.0,41.0
135.0,0.0,36.0,50.0,28.0,17.0,46.0,45.0,11.0,11.0,40.0
136.0,0.0,36.0,50.0,27.0,17.0,46.0,44.0,21.0,11.0,40.0
137.0,0.0,36.0,50.0,36.0,17.0,46.0,44.0,21.0,11.0,40.0
138.0,0.0,36.0,50.0,36.0,17.0,45.0,44.0,21.0,11.0,40.0
139.0,0.0,36.0,50.0,36.0,27.0,43.0,44.0,21.0,11.0,39.0
140.0,0.0,34.0,50.0,36.0,27.0,42.0,54.0,20.0,11.0,39.0
141.0,0.0,34.0,50.0,36.0,26.0,42.0,54.0,20.0,11.0,39.0
142.0,0.0,34.0,49.0,36.0,26.0,52.0,54.0,20.0,11.0,39.0
143.0,0.0,34.0,49.0,36.0,26.0,51.0,53.0,20.0,11.0,39.0
144.0,0.0,33.0,49.0,36.0,26.0,51.0,53.0,30.0,11.0,39.0
145.0,0.0,33.0,48.0,35.0,26.0,51.0,53.0,29.0,10.0,39.0
146.0,0.0,33.0,47.0,35.0,25.0,51.0,52.0,29.0,10.0,39.0
147.0,0.0,33.0,47.0,35.0,25.0,51.0,52.0,28.0,10.0,39.0
148.0,0.0,33.0,47.0,35.0,25.0,51.0,52.0,28.0,10.0,39.0
149.0,0.0,43.0,47.0,35.0,24.0,51.0,52.0,28.0,10.0,39.0
150.0,0.0,42.0,47.0,35.0,24.0,51.0,51.0,27.0,10.0,39.0
151.0,0.0,52.0,46.0,35.0,24.0,51.0,51.0,27.0,10.0,39.0
152.0,0.0,52.0,46.0,35.0,24.0,50.0,51.0,27.0,10.0,39.0
153.0,0.0,52.0,45.0,35.0,24.0,50.0,50.0,27.0,10.0,39.0
154.0,0.0,52.0,45.0,35.0,24.0,49.0,50.0,37.0,10.0,39.0
155.0,0.0,52.0,45.0,34.0,24.0,49.0,50.0,37.0,10.0,39.0
156.0,0.0,52.0,45.0,34.0,24.0,49.0,50.0,37.0,10.0,39.0
157.0,0.0,52.0,45.0,33.0,23.0,49.0,49.0,37.0,10.0,39.0
158.0,0.0,50.0,45.0,33.0,23.0,49.0,48.0,37.0,20.0,39.0
159.0,0.0,50.0,45.0,32.0,23.0,49.0,48.0,37.0,20.0,39.0
160.0,0.0,50.0,44.0,32.0,23.0,49.0,48.0,36.0,20.0,39.0
161.0,0.0,49.0,44.0,32.0,23.0,49.0,47.0,36.0,20.0,39.0
162.0,0.0,49.0,43.0,32.0,23.0,48.0,47.0,36.0,20.0,39.0
163.0,0.0,48.0,43.0,32.0,23.0,48.0,47.0,35.0,20.0,38.0
164.0,0.0,47.0,43.0,32.0,23.0,48.0,47.0,34.0,30.0,37.0
165.0,0.0,47.0,42.0,32.0,22.0,58.0,47.0,34.0,30.0,35.0
166.0,0.0,47.0,42.0,32.0,22.0,57.0,46.0,33.0,30.0,44.0
167.0,0.0,47.0,42.0,32.0,22.0,57.0,45.0,33.0,30.0,44.0
168.0,0.0,47.0,42.0,32.0,22.0,67.0,43.0,33.0,30.0,44.0
169.0,0.0,46.0,51.0,31.0,22.0,66.0,43.0,33.0,30.0,44.0
170.0,0.0,45.0,51.0,31.0,21.0,65.0,43.0,33.0,30.0,44.0
171.0,0.0,45.0,51.0,30.0,21.0,65.0,43.0,33.0,30.0,44.0
172.0,0.0,44.0,51.0,30.0,21.0,65.0,43.0,33.0,30.0,44.0
173.0,0.0,44.0,49.0,30.0,21.0,65.0,43.0,33.0,30.0,44.0
174.0,0.0,44.0,49.0,30.0,21.0,65.0,43.0,33.0,40.0,44.0
175.0,0.0,43.0,49.0,30.0,21.0,65.0,43.0,33.0,40.0,44.0
176.0,0.0,43.0,48.0,30.0,21.0,64.0,43.0,33.0,40.0,44.0
177.0,0.0,53.0,58.0,30.0,21.0,64.0,43.0,33.0,40.0,44.0
178.0,0.0,53.0,56.0,30.0,21.0,64.0,43.0,31.0,40.0,44.0
179.0,0.0,53.0,56.0,30.0,21.0,63.0,43.0,31.0,39.0,44.0
180.0,0.0,52.0,56.0,30.0,21.0,63.0,43.0,31.0,39.0,44.0
181.0,0.0,51.0,55.0,30.0,21.0,63.0,43.0,31.0,39.0,44.0
182.0,0.0,51.0,55.0,30.0,21.0,60.0,41.0,31.0,39.0,44.0
183.0,0.0,51.0,54.0,30.0,21.0,60.0,39.0,30.0,39.0,43.0
184.0,0.0,51.0,54.0,30.0,21.0,60.0,39.0,29.0,39.0,43.0
185.0,0.0,51.0,54.0,30.0,21.0,60.0,39.0,29.0,38.0,43.0
186.0,0.0,51.0,54.0,30.0,21.0,60.0,39.0,29.0,38.0,43.0
187.0,0.0,51.0,53.0,40.0,21.0,59.0,39.0,29.0,38.0,43.0
188.0,0.0,51.0,51.0,40.0,21.0,58.0,39.0,27.0,38.0,43.0
189.0,0.0,51.0,51.0,40.0,31.0,58.0,39.0,27.0,38.0,43.0
190.0,0.0,51.0,50.0,50.0,31.0,58.0,39.0,26.0,36.0,42.0
191.0,0.0,50.0,49.0,50.0,31.0,58.0,39.0,26.0,36.0,42.0
192.0,0.0,50.0,48.0,50.0,31.0,57.0,39.0,26.0,45.0,42.0
193.0,0.0,50.0,48.0,50.0,30.0,56.0,39.0,25.0,45.0,52.0
194.0,0.0,49.0,48.0,49.0,30.0,55.0,38.0,25.0,44.0,52.0
195.0,0.0,49.0,48.0,49.0,30.0,54.0,38.0,25.0,44.0,52.0
196.0,0.0,48.0,48.0,49.0,30.0,53.0,37.0,25.0,44.0,52.0
197.0,0.0,48.0,48.0,49.0,30.0,52.0,37.0,25.0,44.0,52.0
198.0,0.0,48.0,48.0,49.0,29.0,52.0,37.0,24.0,53.0,52.0
199.0,0.0,47.0,48.0,49.0,29.0,52.0,37.0,23.0,53.0,52.0
200.0,0.0,47.0,48.0,49.0,28.0,51.0,37.0,23.0,52.0,52.0
