"Time","S0 (cascade/3_2, 1)","S0 (cascade/3_2, 10)","S0 (cascade/3_2, 2)","S0 (cascade/3_2, 3)","S0 (cascade/3_2, 4)","S0 (cascade/3_2, 5)","S0 (cascade/3_2, 6)","S0 (cascade/3_2, 7)","S0 (cascade/3_2, 8)","S0 (cascade/3_2, 9)"
80.0,30.0,29.0,20.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
81.0,30.0,29.0,20.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
82.0,30.0,29.0,20.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
83.0,30.0,29.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
84.0,30.0,29.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
85.0,30.0,29.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
86.0,30.0,29.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,30.0
87.0,30.0,39.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
88.0,30.0,39.0,30.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
89.0,30.0,49.0,29.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
90.0,30.0,49.0,29.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
91.0,30.0,49.0,29.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
92.0,30.0,49.0,29.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
93.0,30.0,49.0,29.0,40.0,40.0,30.0,50.0,40.0,40.0,40.0
94.0,30.0,49.0,29.0,40.0,40.0,30.0,60.0,40.0,40.0,40.0
95.0,30.0,49.0,29.0,40.0,40.0,30.0,60.0,40.0,40.0,40.0
96.0,30.0,49.0,29.0,40.0,40.0,30.0,60.0,40.0,40.0,40.0
97.0,30.0,49.0,29.0,40.0,40.0,30.0,60.0,40.0,40.0,40.0
98.0,30.0,49.0,29.0,40.0,40.0,30.0,60.0,40.0,40.0,40.0
99.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
100.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
101.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
102.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
103.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
104.0,30.0,59.0,29.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
105.0,29.0,59.0,39.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
106.0,39.0,59.0,39.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
107.0,39.0,59.0,39.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
108.0,39.0,59.0,39.0,40.0,40.0,30.0,60.0,50.0,50.0,40.0
109.0,39.0,59.0,39.0,40.0,40.0,40.0,60.0,50.0,50.0,40.0
110.0,39.0,59.0,39.0,40.0,40.0,40.0,60.0,50.0,50.0,40.0
111.0,39.0,59.0,39.0,40.0,40.0,40.0,60.0,50.0,49.0,40.0
112.0,39.0,59.0,39.0,40.0,60.0,40.0,60.0,50.0,49.0,40.0
113.0,39.0,59.0,39.0,40.0,60.0,40.0,60.0,60.0,49.0,40.0
114.0,39.0,59.0,49.0,40.0,70.0,40.0,60.0,60.0,49.0,40.0
115.0,39.0,69.0,49.0,40.0,70.0,40.0,60.0,60.0,49.0,40.0
116.0,39.0,69.0,49.0,40.0,70.0,40.0,60.0,60.0,49.0,40.0
117.0,39.0,69.0,49.0,40.0,70.0,40.0,70.0,60.0,49.0,40.0
118.0,39.0,69.0,49.0,40.0,70.0,50.0,70.0,60.0,49.0,40.0
119.0,39.0,69.0,49.0,40.0,70.0,50.0,70.0,60.0,49.0,40.0
120.0,39.0,69.0,49.0,40.0,70.0,50.0,70.0,60.0,49.0,40.0
121.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,49.0,40.0
122.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,49.0,40.0
123.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,59.0,40.0
124.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
125.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
126.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
127.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
128.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
129.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
130.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,40.0
131.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
132.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
133.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
134.0,39.0,69.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
135.0,39.0,79.0,59.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
136.0,39.0,79.0,69.0,40.0,70.0,50.0,70.0,60.0,69.0,50.0
137.0,39.0,79.0,69.0,40.0,80.0,50.0,70.0,60.0,69.0,60.0
138.0,39.0,79.0,69.0,40.0,80.0,50.0,70.0,60.0,69.0,60.0
139.0,49.0,79.0,69.0,40.0,80.0,50.0,70.0,60.0,69.0,60.0
140.0,49.0,89.0,69.0,40.0,80.0,50.0,70.0,70.0,69.0,60.0
141.0,49.0,89.0,69.0,40.0,80.0,50.0,70.0,70.0,69.0,60.0
142.0,49.0,89.0,69.0,40.0,80.0,50.0,70.0,70.0,69.0,60.0
143.0,49.0,89.0,69.0,40.0,90.0,50.0,70.0,70.0,69.0,60.0
144.0,49.0,89.0,79.0,40.0,90.0,50.0,70.0,70.0,69.0,60.0
145.0,49.0,89.0,79.0,40.0,90.0,50.0,70.0,70.0,69.0,60.0
146.0,49.0,89.0,79.0,40.0,100.0,50.0,70.0,70.0,68.0,60.0
147.0,49.0,89.0,79.0,40.0,100.0,50.0,70.0,70.0,68.0,60.0
148.0,49.0,89.0,79.0,40.0,100.0,50.0,80.0,70.0,68.0,60.0
149.0,59.0,89.0,79.0,40.0,100.0,50.0,80.0,70.0,68.0,60.0
150.0,59.0,89.0,79.0,40.0,100.0,50.0,90.0,70.0,68.0,60.0
151.0,59.0,89.0,79.0,40.0,100.0,50.0,90.0,70.0,68.0,60.0
152.0,69.0,89.0,79.0,40.0,120.0,50.0,90.0,70.0,68.0,60.0
153.0,69.0,89.0,89.0,40.0,120.0,49.0,90.0,70.0,68.0,60.0
154.0,69.0,89.0,89.0,40.0,120.0,49.0,90.0,70.0,68.0,60.0
155.0,69.0,89.0,89.0,40.0,120.0,49.0,100.0,70.0,68.0,60.0
156.0,69.0,89.0,89.0,40.0,120.0,49.0,100.0,70.0,68.0,60.0
157.0,69.0,89.0,89.0,40.0,120.0,49.0,100.0,70.0,68.0,60.0
158.0,69.0,89.0,89.0,40.0,120.0,49.0,100.0,70.0,68.0,60.0
159.0,68.0,89.0,89.0,40.0,120.0,49.0,100.0,69.0,68.0,60.0
160.0,68.0,89.0,89.0,40.0,120.0,49.0,100.0,69.0,68.0,60.0
161.0,88.0,89.0,89.0,40.0,120.0,49.0,100.0,69.0,68.0,60.0
162.0,88.0,89.0,89.0,40.0,120.0,49.0,100.0,69.0,68.0,60.0
163.0,88.0,89.0,89.0,40.0,120.0,49.0,100.0,69.0,68.0,60.0
164.0,88.0,89.0,89.0,40.0,120.0,59.0,100.0,69.0,68.0,60.0
165.0,88.0,89.0,89.0,40.0,140.0,59.0,100.0,69.0,68.0,60.0
166.0,88.0,89.0,99.0,40.0,140.0,59.0,100.0,69.0,68.0,60.0
167.0,88.0,89.0,99.0,40.0,140.0,59.0,100.0,79.0,68.0,70.0
168.0,88.0,89.0,99.0,40.0,140.0,59.0,100.0,79.0,68.0,70.0
169.0,88.0,89.0,99.0,40.0,140.0,59.0,100.0,79.0,68.0,70.0
170.0,88.0,89.0,99.0,40.0,140.0,59.0,100.0,79.0,78.0,70.0
171.0,88.0,89.0,99.0,40.0,140.0,59.0,110.0,79.0,78.0,70.0
172.0,88.0,89.0,99.0,40.0,140.0,59.0,110.0,79.0,88.0,70.0
173.0,88.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
174.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
175.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
176.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
177.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
178.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
179.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,88.0,70.0
180.0,98.0,89.0,99.0,40.0,150.0,59.0,110.0,79.0,98.0,70.0
181.0,98.0,89.0,99.0,40.0,160.0,59.0,110.0,79.0,98.0,70.0
182.0,98.0,89.0,99.0,40.0,160.0,59.0,110.0,79.0,98.0,70.0
183.0,98.0,99.0,99.0,40.0,160.0,59.0,110.0,79.0,98.0,70.0
184.0,98.0,99.0,99.0,40.0,160.0,59.0,110.0,79.0,98.0,70.0
185.0,98.0,99.0,99.0,40.0,160.0,59.0,110.0,79.0,98.0,70.0
186.0,98.0,99.0,99.0,40.0,170.0,59.0,110.0,79.0,98.0,70.0
187.0,108.0,99.0,99.0,40.0,170.0,59.0,110.0,79.0,98.0,70.0
188.0,108.0,99.0,99.0,40.0,170.0,59.0,130.0,79.0,98.0,70.0
189.0,108.0,109.0,99.0,40.0,170.0,59.0,130.0,79.0,98.0,80.0
190.0,108.0,109.0,99.0,40.0,170.0,59.0,130.0,79.0,98.0,80.0
191.0,108.0,109.0,99.0,50.0,170.0,59.0,130.0,79.0,98.0,80.0
192.0,108.0,109.0,99.0,50.0,170.0,59.0,130.0,79.0,98.0,80.0
193.0,108.0,109.0,99.0,50.0,170.0,59.0,140.0,79.0,98.0,80.0
194.0,108.0,109.0,99.0,50.0,170.0,59.0,140.0,79.0,98.0,80.0
195.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,80.0
196.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,80.0
197.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,80.0
198.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,80.0
199.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,80.0
200.0,108.0,109.0,99.0,50.0,180.0,59.0,140.0,79.0,98.0,90.0
