0,0
0.00044922,579.04
0.00089844,1156.7
0.0013477,1732.9
0.0038167,4876.1
0.0062858,7978
0.0087549,11039
0.011224,14060
0.020649,25250
0.030073,35923
0.039498,46125
0.048922,55893
0.072623,78752
0.096323,99536
0.12002,1.186e+05
0.14372,1.362e+05
0.16742,1.5255e+05
0.21189,1.8034e+05
0.25635,2.0509e+05
0.30081,2.2741e+05
0.34527,2.4772e+05
0.38974,2.6635e+05
0.4725,2.9727e+05
0.55526,3.2437e+05
0.63801,3.4847e+05
0.72077,3.7016e+05
0.80353,3.8983e+05
0.95817,4.2215e+05
1.1128,4.5002e+05
1.2674,4.7446e+05
1.4221,4.9616e+05
1.5767,5.1559e+05
1.8693,5.4732e+05
2.1619,5.74e+05
2.4545,5.9686e+05
2.7472,6.1667e+05
3.0398,6.3399e+05
3.5979,6.6142e+05
4.156,6.833e+05
4.7141,7.0101e+05
5.2722,7.1545e+05
5.8303,7.2722e+05
6.8937,7.4375e+05
7.9572,7.5454e+05
9.0207,7.6112e+05
10.084,7.6449e+05
11.148,7.6534e+05
13.139,7.6171e+05
15.131,7.5339e+05
17.122,7.4194e+05
19.114,7.2838e+05
19.734,7.2386e+05
20.246,7.1789e+05
20.757,7.1047e+05
21.268,7.0266e+05
21.779,6.9485e+05
22.291,6.8717e+05
23.972,6.6327e+05
25.653,6.4068e+05
27.333,6.1931e+05
31.933,5.6596e+05
36.533,5.2002e+05
38.524,5.0229e+05
39.642,4.9285e+05
40.02,4.8879e+05
40.398,4.8431e+05
40.776,4.7975e+05
41.154,4.7523e+05
42.929,4.5535e+05
44.704,4.3679e+05
46,4.2396e+05
