0,0
1.7606e-10,0.00075
3.5211e-10,0.0015
5.2817e-10,0.00225
2.2887e-09,0.00975
4.0493e-09,0.01725
5.8099e-09,0.02475
2.3416e-08,0.09975
4.1021e-08,0.17475
5.8627e-08,0.24975
2.3468e-07,0.99975
4.1074e-07,1.7498
5.868e-07,2.4998
2.3474e-06,9.9998
4.1079e-06,17.5
5.8685e-06,25
1.9725e-05,84.027
3.3581e-05,143.05
4.7437e-05,202.08
0.00011195,476.89
0.00017646,751.7
0.00024097,1026.5
0.00030547,1301.3
0.00062694,2670.7
0.0009484,4040.1
0.0012699,5409.5
0.0015913,6778.8
0.0027773,11831
0.0039634,16883
0.0051494,21934
0.0063354,26986
0.0099585,42416
0.013582,57844
0.017205,73271
0.020828,88695
0.030222,1.2868e+05
0.039616,1.6865e+05
0.049011,2.0861e+05
0.058405,2.4856e+05
0.079747,3.3926e+05
0.10109,4.299e+05
0.12243,5.2047e+05
0.14377,6.1098e+05
0.18929,8.0376e+05
0.2348,9.9625e+05
0.28031,1.1884e+06
0.32582,1.3803e+06
0.37133,1.5719e+06
0.48863,2.0644e+06
0.60594,2.5548e+06
0.72324,3.0433e+06
0.84054,3.5299e+06
0.95784,4.0146e+06
1.216,5.0745e+06
1.4743,6.1252e+06
1.7325,7.1667e+06
1.9907,8.1991e+06
2.2489,9.2224e+06
2.794,1.1353e+07
3.339,1.3445e+07
3.8841,1.5498e+07
4.4292,1.7514e+07
4.9743,1.9492e+07
6.0809,2.3398e+07
7.1874,2.7158e+07
8.294,3.078e+07
9.4005,3.4267e+07
10.507,3.7626e+07
12.644,4.3763e+07
14.781,4.947e+07
16.917,5.4776e+07
19.054,5.971e+07
19.709,6.1151e+07
20.241,6.1734e+07
20.774,6.1914e+07
21.306,6.1953e+07
21.838,6.196e+07
22.371,6.1966e+07
24.844,6.2008e+07
27.317,6.2048e+07
29.791,6.2086e+07
34.391,6.215e+07
38.991,6.2205e+07
39.983,6.2216e+07
40.332,6.1998e+07
40.681,6.1672e+07
41.03,6.1317e+07
41.379,6.096e+07
43.148,5.9254e+07
44.918,5.7646e+07
46,5.6701e+07
