lasAHL_nM,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,100,100,100,100,100,100,100
Incubation_hours,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9
Plasmid = pL2f1433,54.52137772,45.61807461,49.45233393,34.77597171,37.39610559,39.1359393,38.5656437,56.45856929,46.87595545,54.90404794,42.42885823,31.57609804,53.16505365,55.80772506,56.73082357,60.86772454,120.4321519,140.2796681,155.7091651,150.0314157,142.3759891,48.03013082,252.2827937,750.6873977,1017.70449,1295.939007,1491.823769,1425.488457,54.65531467,466.0170712,1286.475107,2203.566948,2326.797205,2949.80428,3506.909575,48.55561591,475.516657,1414.561243,2199.60134,2516.042004,2582.718187,2565.074722
Plasmid = pL2f1434,5.88965934,6.463653735,4.171548163,4.919596668,5.259854234,5.799212302,8.224180161,4.896512215,7.70320219,5.453373349,6.69250667,4.649586969,6.677279858,4.797540548,6.161746923,9.495986171,8.525054332,17.12585821,13.62359334,14.33367713,12.31463684,6.704873506,52.2774259,152.6740313,248.4785004,286.4427664,192.9475288,271.4455241,5.878619746,214.1764239,646.2571391,1328.596908,731.9799496,2196.451814,2011.504952,6.458659167,377.7261371,1389.465763,2050.026207,2349.357301,2482.252231,2882.870243
Plasmid = pL2f1435,6.333652101,7.40004783,7.106216855,4.132024588,4.021475632,6.294313107,6.080487291,6.224191235,4.875705548,5.224950941,5.191100926,6.389583975,3.866080717,5.890347438,8.73093818,7.451388659,5.198437922,7.083922464,3.507084877,3.881405661,3.567175956,6.6614278,11.58478246,22.17385747,20.33620995,25.37833922,20.86696642,21.07176064,8.119610121,68.64981574,154.0445084,289.462455,417.8204237,360.8714312,338.5055704,5.058623637,196.6365567,627.1271985,982.3354765,1004.688012,1320.636319,1082.125614
Plasmid = pL2f1436,5.35256369,6.994710526,4.955492146,5.678184288,5.163198824,6.695359675,6.691204036,5.727954984,4.159078948,2.322534247,5.258419617,5.025116513,3.891912762,4.263719172,6.164330375,7.945712124,2.148721616,5.498754812,4.918878442,5.218009981,3.569904802,7.461251263,4.561346382,6.61705963,3.629183735,3.618858943,4.903951719,3.259503586,5.187264502,7.918972633,4.861293515,3.585673166,5.966760751,5.497929642,4.540801452,6.656866245,10.2732541,8.551585448,11.62403327,9.334649674,11.50002425,13.10034182
Plasmid = pL2f1437,27.34886483,21.92286384,17.73989429,14.45843779,12.14725691,11.75622795,10.68993749,17.35529427,17.46598053,16.08374072,14.74787821,13.99741961,13.31926429,10.88711964,18.77982967,19.48392732,30.13881613,32.87179535,32.59497327,40.40209231,38.37288713,18.29273575,48.15874174,141.8284591,186.7470616,266.5173648,266.3161376,293.53111,19.40486851,104.1036519,273.8498796,341.7946267,401.771042,420.7568595,516.6226787,17.18605122,91.41496113,293.7737402,399.9147969,552.229082,481.2995564,626.163884
Plasmid = pL2f1438,2.819628549,2.234749999,3.760306274,2.682539053,2.428730058,2.009909091,2.084519565,3.25086354,1.932129165,2.333267512,2.430587311,1.961177602,1.795321509,1.695295766,3.575031674,3.072432514,4.156645481,6.6033834,3.50642482,5.475364509,4.349799034,2.81879799,11.41935021,36.45505519,46.16577598,75.49484245,68.88538378,66.89102487,2.444727566,76.56194049,223.1118779,306.0262004,365.6593421,371.9691212,373.008736,2.908428036,109.6846174,267.533511,389.2568944,437.3130051,417.8533,555.0803425
Plasmid = pL2f1439,9.309431344,4.386028338,5.844851115,3.405744541,5.88169288,9.640802322,1.769980662,4.170872207,9.711501339,7.383066882,5.845933372,7.64246953,6.851300477,13.56060086,4.211549832,11.48215466,4.644496726,2.13891124,1.978378046,-0.205634007,2.997560222,1.410056603,5.927815594,4.433605457,1.248706669,3.728087278,46.86306767,48.63266036,-1.15529163,23.12510765,11.39993722,17.97331807,5.553416914,14.83496609,24.29613089,4.373508841,7.612538915,4.624079147,9.00431542,5.386326839,4.352716801,-1.1770126
Plasmid = pL2f1440,2.695130404,2.581162334,1.906695837,3.748916306,2.734145269,2.778396907,2.831065598,2.883303406,1.026750926,1.647496477,-0.357700722,0.35165435,2.811560312,3.101676476,2.891585199,2.365599388,0.975577529,2.16429284,0.822388526,2.468207008,1.840420132,3.225458765,3.160376359,1.412198425,1.437060284,1.59459687,2.646412604,1.089392712,2.684210216,3.30742667,5.272887375,3.626014764,2.352609595,3.37724841,3.289359978,2.93940423,2.858986886,4.083659589,1.464638374,4.305674215,6.553911005,9.253576859
