lasAHL_nM,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,100,100,100,100,100,100,100
Incubation_hours,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9
Plasmid = pL2f1433,50.10904168,41.29482778,45.92102152,43.49639841,44.58216341,34.32315202,47.92701833,61.1394978,52.87691102,45.64943373,53.44619915,41.63100275,46.31245445,40.10327546,53.2523406,63.88409268,88.66699708,145.5996198,169.7799638,138.1611094,151.5544761,48.29743341,236.7606686,742.4701256,958.5037446,1216.1104,1322.524408,1312.69611,46.61039042,404.4041007,1358.727058,2082.630657,2361.650394,3167.0708,3287.431965,49.47917924,476.2576542,1330.088174,1971.135607,2196.849598,2937.896439,2390.906148
Plasmid = pL2f1434,7.115489111,6.407601578,6.622164662,4.444202918,6.798264905,5.747370727,4.568618466,6.440313364,7.132222291,5.356086819,5.258412156,3.652108069,3.30123227,5.481527262,7.489042222,8.300232014,9.600249073,12.66919794,16.50562271,14.96302096,14.79435846,6.111162247,56.02981351,156.571823,221.4174706,316.2257612,258.9214381,333.2937142,4.130368394,210.831717,734.2603771,959.7089744,1014.585934,1964.07727,2051.958342,5.640047427,454.451757,1250.846615,1650.584796,2014.227449,2351.89162,2404.639027
Plasmid = pL2f1435,7.53257651,5.371742786,6.137439913,5.655133414,3.222059122,4.5611514,5.282287145,6.645555992,8.262784203,6.169428992,4.501941472,6.874006122,5.478343212,2.813496321,3.47992119,7.253438945,3.910619612,5.49226766,5.05491478,4.699081218,6.238808773,8.197046433,10.65681666,23.35282247,26.63936647,24.76928146,30.29067637,20.53485351,6.6730256,60.76327172,203.4446094,307.2733177,326.7643094,368.1325826,362.4129583,5.892703455,169.9584915,571.7509501,931.7075835,1165.360638,1091.707681,758.8010648
Plasmid = pL2f1436,5.563842149,6.19347322,6.356786252,3.932243116,5.394408393,6.918363193,5.96869739,6.504918092,6.648869323,3.491960672,3.517114033,5.424263088,4.792923816,5.868468385,5.950896232,4.280907467,1.376669224,3.634621413,5.718151238,6.121070728,3.920647493,4.622491314,5.945788312,5.621916596,3.668201232,5.282185096,2.259831765,6.360488302,6.298563455,5.53897188,6.019179561,3.917438607,6.43103012,5.604344945,5.536085707,4.461904775,7.394473756,12.4520432,9.745281454,10.90311459,11.04226782,12.50709566
Plasmid = pL2f1437,24.50587515,18.48667526,16.25628921,17.54367883,14.05215629,11.08484562,14.17804167,20.933136,21.22170305,16.52185129,14.82854828,15.22040311,13.45030793,16.3631243,16.164073,22.40378947,34.59252454,34.56556122,32.37716993,34.85047539,29.04051889,21.6817091,41.48847856,144.2212892,218.9662742,233.1958149,231.4814548,257.706543,18.52460074,98.06160371,294.3109186,333.5126888,422.3252428,415.3517043,490.9640686,16.61783016,109.407859,321.9294423,365.6464616,513.0167084,506.9351321,519.2155754
Plasmid = pL2f1438,3.815760964,2.778479232,2.565006066,3.950674987,3.815553365,2.552758967,1.782473464,3.983191809,3.332936307,1.487159169,1.598681565,2.790896455,1.492548972,3.131126644,3.42282668,3.946854298,6.276767209,5.541803841,4.018873005,4.51120735,4.730061416,4.254633653,9.44097027,45.13672482,58.91187467,73.20687616,60.15654807,72.29883458,3.465666077,61.33192638,227.5855705,312.5138956,308.9273881,279.5956744,390.6597201,4.755402994,117.2022275,317.0272875,404.7362998,438.2205136,400.8948424,557.6402063
Plasmid = pL2f1439,2.009253103,12.49725393,6.005007686,1.306334546,5.40193671,2.329094441,9.597821131,3.074814243,6.739109311,4.114810066,8.574948761,15.3616319,2.039425769,49.7937046,0.467822488,4.764822133,2.055085387,3.70772363,-0.424897839,0.996936892,-1.215937462,4.319184624,6.874203634,11.45501798,1.398356793,4.944459183,72.36147974,53.79161139,3.178179748,17.11609383,41.41072251,83.49659323,20.36463545,6.7936953,6.247040043,6.392763168,5.045523482,27.06438592,1.108176346,38.57288911,-0.418193766,2.560628474
Plasmid = pL2f1440,1.587384406,1.811555227,1.854353077,1.660202139,1.445855148,1.920456424,1.534115139,3.300794744,2.635952542,3.092447616,2.961425025,2.374549185,1.371137592,1.49326769,2.923612506,4.895150917,1.837369652,2.093381249,2.390885815,3.479866151,1.227478075,2.872682405,1.221168019,1.97227762,2.450432187,2.426794138,4.301761578,0.749726812,3.154185973,2.499059845,4.032804306,2.735265597,2.419579501,4.362814227,4.983961733,2.218460074,4.514406522,5.443068093,4.799267693,7.214679277,5.51267934,3.142019332
