lasAHL_nM,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,100,100,100,100,100,100,100
Incubation_hours,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9
Plasmid = pL2f1433,46.00375199,47.47368303,54.0426882,41.74264482,40.43024587,42.11026211,40.89292981,48.85603757,47.20192609,44.25341438,36.80742525,45.58521066,46.43103436,43.03305417,52.15767674,67.80627659,97.43267257,126.7016846,141.990535,147.8262823,168.2135661,42.14838697,226.1588649,649.0787975,1067.204228,1152.587553,1493.656528,1348.308901,53.03520631,468.4394943,1170.257944,2184.116939,2652.965016,2839.70962,3138.422291,43.45698382,514.9703931,1676.083861,1968.625487,2428.795508,2749.027041,2374.268813
Plasmid = pL2f1434,5.55874616,8.186559411,2.930538675,4.639364787,5.893707787,6.201003518,8.544017611,5.559522693,5.317221729,6.225382083,5.957370124,6.706057807,4.889077181,6.895422433,7.739693659,9.522118396,10.21714596,10.20630658,16.71142362,12.96254759,12.58122035,6.830536604,50.68481821,137.6216188,258.3881053,299.6584914,235.9681289,267.1125301,6.627597015,226.7795519,591.7689721,999.9303332,788.093184,1693.714581,1879.413908,6.597176441,488.5134802,1056.803379,1625.46991,2515.109519,2771.121957,2553.910665
Plasmid = pL2f1435,8.079993289,6.448078345,4.839886594,4.3469918,5.80599743,6.708709508,4.280343892,6.274053912,8.603259817,5.913692891,4.752511184,6.832575315,4.889747874,5.457486455,4.579121592,4.784540589,6.101137702,7.094184113,2.410540339,6.927112647,5.822262294,6.650104517,14.20098198,21.61388692,26.67789694,24.2598932,25.3169524,24.54329294,7.286574742,66.57017032,200.7417524,232.2304886,330.3573886,409.8246048,353.0439123,7.252066548,183.2980285,589.9059301,994.5217602,1257.681095,1091.37238,1283.104662
Plasmid = pL2f1436,6.356841803,7.0760437,7.057970205,6.936332055,3.58104056,6.31149854,3.504034999,5.08691212,7.828676383,4.372080466,3.533056846,3.486867133,3.704783613,4.915922457,6.153711616,5.104033051,2.21559203,3.432933501,5.005088378,5.641353387,4.022194768,6.07363536,6.107498529,2.977423312,3.692320684,2.946223745,3.985170249,4.660037471,5.91853539,6.031555959,5.149313956,4.250487108,5.221714995,4.925530439,6.433117051,6.452474021,6.889741275,9.373148362,15.4934637,9.15297753,10.74254517,10.09100832
Plasmid = pL2f1437,19.32706793,16.90364008,13.3808946,15.09167415,7.916387289,12.20339376,11.16617693,15.62529394,17.80658461,23.73967254,19.02684512,14.33975934,14.76789607,15.69880104,20.05864831,19.36000853,27.86357581,35.20619376,35.37279436,43.82881261,36.97192597,17.57119011,41.95189157,140.3556974,215.7333463,238.7886224,266.5883592,257.9071642,17.31269775,99.29544258,273.4946198,363.7589396,366.9479757,408.4469018,457.5501874,18.84599291,114.6874861,268.730651,372.0775247,506.8090144,538.5627666,502.1471444
Plasmid = pL2f1438,3.084451975,4.60340094,1.871313338,2.320435254,1.741913332,2.860866992,2.828208452,3.273339518,3.311655356,1.746118682,2.079253618,3.79005053,0.833480189,1.943203037,2.913151866,4.346198081,2.779717522,5.911316468,6.564769578,5.49675311,4.367913504,4.292096276,10.7547618,36.41025726,52.31325581,67.73521707,59.31823023,70.73425208,2.240771172,62.50547406,203.6632081,320.1275482,369.8288561,295.8884714,371.2742915,4.18141669,108.860262,267.071909,365.1347646,423.4513747,423.1140708,548.5330548
Plasmid = pL2f1439,3.932721444,8.757117287,6.528307693,6.299745733,6.087274599,6.929839669,10.42189358,12.79869046,10.5054489,7.957165918,6.43725976,0.147315774,1.347930329,2.687486134,9.258017779,7.368403423,3.17477472,13.05386693,0.144791534,4.444312727,2.126802857,7.124686954,8.682974035,9.377644832,3.204316783,14.6979596,10.14881039,53.59714858,11.62648671,20.2248057,25.69486569,15.27332024,19.64015524,10.98858012,171.3415819,9.12819342,6.219479745,8.937514124,12.43274588,4.689431186,1.7262231,5.885462018
Plasmid = pL2f1440,4.317492908,3.229521927,0.892539523,1.141268331,1.288185618,0.664216729,1.088518722,2.882235902,1.445691503,1.595817603,1.047232857,0.691890555,0.806050388,1.782034297,1.716754604,2.120086851,0.851027322,1.281217182,1.004646439,1.404991007,2.779380138,3.120752798,2.224919841,2.224309262,0.503213415,2.837908426,2.226878559,2.396723253,4.054155929,2.998072881,3.454816276,3.78288563,3.305763332,2.587947283,2.390594594,1.928793943,3.13102966,3.290735924,5.992446687,4.208927365,5.454129804,8.073137762
