lasAHL_nM,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,100,100,100,100,100,100,100
Incubation_hours,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9
Plasmid = pL2f1433,56.91311074,46.24243286,47.37818611,37.75308272,44.46080472,38.30924679,38.35226524,54.03632199,45.90010344,45.97997571,46.51470912,44.75743973,49.57969619,44.72866384,48.06078927,69.51572634,97.52507525,127.9626169,146.6800493,145.455893,143.0182051,51.43082068,243.6954723,748.1481397,986.4095697,1203.05176,1412.144071,1439.799855,50.08436178,424.4579442,1313.372118,1991.983748,2706.508993,2889.748414,3014.049177,49.4107144,549.5127915,1374.956003,1863.772094,2108.079862,3042.238874,2637.782785
Plasmid = pL2f1434,5.486931663,7.22157225,5.534805227,4.755651072,5.834301235,7.010596227,5.327587617,6.27150601,6.015206175,6.769916582,5.371455684,7.105925474,5.068157672,5.91109971,7.957894076,9.011786708,8.847090664,11.56561091,12.590556,16.58442649,15.60985709,7.130725643,46.28156725,158.4581851,276.7376916,306.1386141,251.4617298,308.2487196,5.072442411,189.2575537,773.3669924,1128.067251,773.4571639,1809.075004,1960.136651,5.018700046,373.9142364,1451.576396,1792.679916,2131.726287,2339.409793,2659.791431
Plasmid = pL2f1435,8.442566615,8.337218297,6.555768253,6.072772266,5.299904251,4.815440843,5.108191275,7.360396295,8.58469562,5.74553263,5.758569108,5.465012937,4.734814277,6.502525833,8.004892647,4.856487538,6.1247303,6.265511191,4.603955807,5.293579916,5.246103174,8.176621992,12.47410564,15.05991304,22.67752664,28.35099755,27.71833668,22.97633847,7.773367459,60.31346284,213.1690093,293.7017618,312.8513788,385.2853044,410.8629854,4.980590191,190.585445,666.9723227,925.9597579,888.3473174,1191.028323,1105.925612
Plasmid = pL2f1436,6.661592231,4.478822848,5.559547253,5.389616239,6.095146304,5.5125432,5.16907259,7.905072802,7.415046311,3.48383601,4.763442274,4.806558463,4.620847684,4.837912205,5.770504791,7.371996264,2.321130709,5.66576883,3.980940698,5.657281971,4.020893306,6.814496087,5.959155223,6.4612413,3.70700004,4.471203928,5.709495005,4.862640923,5.659638406,6.107291207,3.585616401,5.599836996,5.572206987,6.231553449,2.546932966,4.131183327,7.377418295,8.850553547,9.874807224,10.35817845,8.472848312,10.88393945
Plasmid = pL2f1437,19.4732813,17.77493451,14.16762339,12.97377564,16.25007178,10.48279454,12.34394329,17.2915481,17.20934814,16.02377241,11.3614654,14.84254957,13.66481421,11.95346093,20.29215376,25.32015115,31.5631045,36.32907188,33.28484033,37.70744169,36.49255768,17.21906511,43.20220137,145.6775663,184.6628681,261.2516592,277.0581429,287.156876,17.87026373,94.01895037,274.8291237,362.9692347,394.3888578,406.1427886,438.6543651,19.0826906,119.8341909,289.307787,378.7039514,484.4638354,568.1157113,521.707927
Plasmid = pL2f1438,3.478260218,4.328245514,2.006123046,1.124567827,1.588731754,1.506124773,4.355112629,3.666255997,1.956745537,2.137364293,2.624864263,2.700250831,3.302984605,0.573551746,2.6180745,3.443311667,1.640235875,4.898722023,7.406156527,5.44081653,4.18477526,2.013233715,12.73671238,50.68795129,48.59497203,71.36304631,56.2437136,68.67238453,2.967971001,60.24625446,261.4625024,313.6774035,327.4670388,344.6809964,379.5773824,3.667319235,94.75554356,264.3296769,437.8722798,525.0139315,378.670372,562.5980345
Plasmid = pL2f1439,5.92468404,9.91111655,2.722301596,8.566464424,39.06733491,0.130028508,2.814240373,-1.241489434,10.3401567,4.570287632,8.925494702,28.41215406,0.470999435,12.00032975,3.897297477,19.19669078,2.195334338,10.22777815,-0.303225209,2.471917235,3.004689708,1.511865945,14.85748791,5.055003968,2.489823781,2.100719148,64.20274022,31.16536068,1.337164372,39.1173063,56.82484956,88.86952054,10.38571094,43.4707961,45.0923485,2.168341913,11.51113581,3.58821456,4.424857557,7.91922253,3.417521712,2.047459522
Plasmid = pL2f1440,2.906643383,2.22320246,2.442921487,1.595116981,3.137060129,1.173849436,2.197396921,3.062473936,1.890422504,0.482850315,1.997756402,0.818334427,0.409281595,3.242519203,3.430289865,1.118939767,3.936626096,2.65305894,2.401797494,1.274836451,0.522362291,1.906688123,5.43011024,2.682809532,3.081211865,1.908555675,2.030686886,0.245891047,2.284818543,3.159225698,4.127470366,6.614185325,3.097829383,1.478154609,1.326193846,3.482429954,5.127038683,8.157510737,7.021311617,5.569062172,2.612799093,6.951388126
