lasAHL_nM,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,100,100,100,100,100,100,100
Incubation_hours,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9,0,1,2.25,3.3,4.3,5.6,6.9
Plasmid = pL2f1433,53.55453595,47.85323172,42.27411189,43.2089665,43.45108029,34.37704326,31.95721844,54.82425941,49.50372647,47.39865192,41.70744532,50.09711941,49.25516506,45.69748214,46.16349286,55.06141736,97.40537009,136.9728973,152.5981591,160.3074803,147.6978716,48.53847929,274.6397404,645.7935707,1093.669367,1239.307703,1337.271018,1504.331606,51.17773023,426.8722666,1076.307921,1896.478301,2476.302308,3064.712052,2981.793561,59.5157732,507.9173849,1474.295447,2187.345112,2617.070291,3109.404977,2585.480513
Plasmid = pL2f1434,7.865015792,6.422538378,4.777273875,5.055133636,4.773069284,5.769204199,5.436853906,5.903500758,7.306185483,5.916135128,5.115325517,4.423937177,4.303858047,5.552283402,5.57831395,6.373447473,12.39225745,10.36633954,11.67146346,14.45398042,10.0250757,7.620755219,47.69711317,168.2998502,234.6541741,320.7726858,331.6035514,306.7658856,6.28449209,194.0798038,713.755547,1367.330103,760.7777987,1726.869034,1946.600267,8.206857115,311.2900359,1474.28753,1945.554974,2340.886656,2483.144804,2810.801845
Plasmid = pL2f1435,6.806619705,6.012500904,4.882354524,3.506101991,3.696685906,4.954841729,6.348792862,5.633274495,6.539094858,4.465103853,7.051089773,4.441689258,3.118236292,4.4464572,9.155561238,8.566741078,4.756311083,5.984963664,5.939958695,5.834654724,5.089395933,5.38923351,12.58829315,24.25607575,22.78852236,22.13704613,30.43247726,22.54872812,5.863785621,62.21634667,173.8093836,266.5918031,360.4584845,390.9074272,401.151898,7.999382056,203.4929877,706.5740268,936.2955809,1080.529652,1184.952577,1200.867673
Plasmid = pL2f1436,5.699731967,5.779929082,6.520766415,8.320013664,6.014525153,5.506283499,3.854645104,5.179520519,5.746778457,5.054602892,4.677080258,5.292246166,6.568213679,4.19606967,5.605279945,5.89057063,4.93405592,4.586448456,4.862202923,4.370341063,5.829626576,5.832167853,3.738076591,4.436522587,5.09897335,3.001581146,4.835625569,3.83551737,4.491651266,6.893758637,5.586594629,4.551544869,6.097254544,3.042033203,6.731566689,5.765493532,9.827200648,10.80138583,11.46167165,10.94174544,13.34753524,14.10997412
Plasmid = pL2f1437,18.11388171,20.58389409,15.18766524,15.57289252,14.15630602,11.49664902,9.577959675,20.06044549,18.88418768,17.56284494,15.94191219,15.43675922,14.96215956,11.10906216,17.81595133,21.97964719,32.73562956,33.68620906,33.10194714,38.95283696,43.15205331,16.64366527,47.90254647,154.5534337,196.7541021,238.582617,263.1457318,267.596724,13.18294207,92.31093838,262.071194,350.7136861,378.4794805,409.902637,457.5656152,15.787918,117.0355142,289.9336557,347.1989684,359.9791581,503.0840431,579.4370757
Plasmid = pL2f1438,2.07020275,3.000364814,3.3259716,3.981758482,2.965512027,3.295586367,2.914518038,4.127478761,3.421723538,3.149057398,2.670749627,4.702487525,1.976795503,1.748141974,2.494069181,4.24415924,2.957513932,4.20395139,5.228843339,2.35011286,3.64337861,5.045968484,11.98144315,45.47130207,64.83150369,68.16767594,70.23971558,79.70190157,1.432137128,69.43900736,234.6952682,301.313652,363.3750748,297.8210412,367.5231068,3.449339887,88.04090062,233.2175427,402.9928634,535.8377287,467.8673163,538.5721008
Plasmid = pL2f1439,8.398319786,9.899576705,7.498575255,1.970853907,5.618517843,1.742175672,5.643222882,3.71240761,3.812676252,1.620709804,1.528900334,2.97112956,4.194700256,3.109610624,2.037623041,5.443388947,2.766465948,5.741512401,0.871888075,-1.729296011,2.447234286,-1.395895822,8.968091132,9.597623299,3.082772273,5.022280849,33.63842142,81.07067875,4.690876368,4.709575507,50.88933557,90.87838684,31.23160106,4.252546838,38.04974576,3.049635081,5.636322198,4.379749315,51.64966674,1.302717861,0.957524842,6.723755507
Plasmid = pL2f1440,3.12663828,2.509825586,2.504180739,2.320842381,2.364463649,0.98811157,2.292801408,3.503210175,2.361921634,2.037531251,1.119131682,2.695765468,2.368412993,2.05188,2.697344443,1.800146499,3.59088944,1.52478815,1.461245472,1.267834157,2.065538686,2.072599396,2.204504428,2.289974554,2.409638926,2.007882679,0.933692624,1.953433041,4.163615845,3.205860053,3.832569193,2.944640751,2.361712339,2.52219389,6.045515476,2.900926913,3.448848807,2.325175403,5.269296973,4.931014123,6.533343163,4.970481799
