0,0
0.026843,6338.3
0.053687,12662
0.08053,18972
0.22938,53708
0.37822,88010
0.52707,1.2188e+05
0.67591,1.5532e+05
1.363,3.0443e+05
2.05,4.4526e+05
2.7371,5.7836e+05
3.4241,7.0427e+05
5.3114,1.0166e+06
7.1986,1.2864e+06
9.0858,1.5206e+06
10.973,1.7244e+06
12.86,1.9021e+06
16.099,2.1556e+06
19.338,2.3564e+06
19.792,2.3811e+06
20.246,2.3899e+06
20.7,2.3859e+06
21.154,2.3779e+06
21.609,2.3705e+06
22.17,2.3624e+06
22.732,2.3551e+06
23.294,2.348e+06
23.856,2.3408e+06
24.418,2.3337e+06
26.678,2.3065e+06
28.938,2.2811e+06
31.199,2.2577e+06
33.459,2.2359e+06
38.059,2.1962e+06
39.051,2.1885e+06
39.749,2.1832e+06
40.299,2.1682e+06
40.849,2.1482e+06
41.399,2.1269e+06
41.949,2.1058e+06
43.823,2.039e+06
45.698,1.977e+06
46,1.9672e+06
