0,0
0.0043125,4951.9
0.008625,9903.1
0.012938,14854
0.038117,43744
0.063296,72610
0.088475,1.0145e+05
0.11365,1.3027e+05
0.22586,2.5838e+05
0.33807,3.8601e+05
0.45027,5.1315e+05
0.56248,6.3981e+05
0.85886,9.7203e+05
1.1552,1.3009e+06
1.4516,1.6265e+06
1.748,1.9488e+06
2.0444,2.2679e+06
2.592,2.8491e+06
3.1396,3.4195e+06
3.6873,3.9794e+06
4.2349,4.5289e+06
4.7825,5.0683e+06
5.7837,6.0287e+06
6.7848,6.9569e+06
7.786,7.854e+06
8.7872,8.721e+06
9.7883,9.559e+06
11.581,1.099e+07
13.373,1.2336e+07
15.166,1.3602e+07
16.958,1.4793e+07
18.751,1.5914e+07
19.638,1.6443e+07
19.973,1.6639e+07
20.308,1.6736e+07
20.643,1.6754e+07
20.978,1.6746e+07
21.313,1.674e+07
21.763,1.6738e+07
22.213,1.6741e+07
22.664,1.6745e+07
23.114,1.6747e+07
23.564,1.6749e+07
25.613,1.6757e+07
27.662,1.6763e+07
29.711,1.677e+07
31.76,1.6775e+07
36.36,1.6787e+07
38.351,1.6792e+07
39.469,1.6794e+07
39.848,1.6795e+07
40.226,1.6731e+07
40.604,1.6635e+07
40.982,1.6532e+07
41.716,1.6333e+07
42.449,1.614e+07
43.183,1.5951e+07
46,1.5264e+07
