sizeFolder,iterFolder,trainSize,mcrTrain,fprTrain,fnrTrain,testSize,mcrTest,fprTest,fnrTest,runtime,t_t,x_t,c_t
60,11,120,0.0,0.0,0.0,1080,0.15462962962962962,0.03950617283950617,0.2237037037037037,0.13086135,0.5,0.5,10.0
60,10,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.11481481481481481,0.03982300884955752,0.16878980891719744,0.108864394,0.5,0.5,10.0
60,18,120,0.025,0.047619047619047616,0.0,1080,0.14907407407407408,0.038929440389294405,0.21674140508221226,0.096548004,0.5,0.5,10.0
60,8,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.15185185185185185,0.04589371980676329,0.21771771771771772,0.108903922,0.5,0.5,10.0
60,2,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.1111111111111111,0.03333333333333333,0.16666666666666666,0.108403713,0.5,0.5,10.0
60,16,120,0.025,0.047619047619047616,0.0,1080,0.1425925925925926,0.03827751196172249,0.2084592145015106,0.12503846,0.5,0.5,10.0
60,5,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.14351851851851852,0.04275534441805225,0.2078907435508346,0.118596941,0.5,0.5,10.0
60,9,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.18425925925925926,0.05013192612137203,0.25677603423680456,0.121813758,0.5,0.5,10.0
60,3,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.13518518518518519,0.03755868544600939,0.19877675840978593,0.108164419,0.5,0.5,10.0
60,14,120,0.0,0.0,0.0,1080,0.14444444444444443,0.04716981132075472,0.2073170731707317,0.179336621,0.5,0.5,10.0
60,4,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.1259259259259259,0.03881278538812785,0.1853582554517134,0.207887173,0.5,0.5,10.0
60,6,120,0.025,0.047619047619047616,0.0,1080,0.13425925925925927,0.039627039627039624,0.1966205837173579,0.169283854,0.5,0.5,10.0
60,7,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.15092592592592594,0.0413625304136253,0.21823617339312407,0.237318826,0.5,0.5,10.0
60,12,120,0.0,0.0,0.0,1080,0.1259259259259259,0.03881278538812785,0.1853582554517134,0.207039108,0.5,0.5,10.0
60,1,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.11574074074074074,0.04194260485651214,0.16905901116427433,0.197467502,0.5,0.5,10.0
60,17,120,0.0,0.0,0.0,1080,0.17777777777777778,0.042105263157894736,0.25142857142857145,0.117757753,0.5,0.5,10.0
60,19,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.17314814814814813,0.04627249357326478,0.24457308248914617,0.106894241,0.5,0.5,10.0
60,13,120,0.03333333333333333,0.0625,0.0,1080,0.11666666666666667,0.03794642857142857,0.17246835443037975,0.11857284,0.5,0.5,10.0
60,0,120,0.0,0.0,0.0,1080,0.16203703703703703,0.04030226700251889,0.232796486090776,0.133512514,0.5,0.5,10.0
60,15,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.09444444444444444,0.0379746835443038,0.13861386138613863,0.108367481,0.5,0.5,10.0
150,11,300,0.016666666666666666,0.03225806451612903,0.0,900,0.06666666666666667,0.04009433962264151,0.09033613445378151,0.283673878,0.5,0.5,10.0
150,10,300,0.02,0.038461538461538464,0.0,900,0.07222222222222222,0.03389830508474576,0.10472279260780287,0.309332388,0.5,0.5,10.0
150,18,300,0.013333333333333334,0.025974025974025976,0.0,900,0.06888888888888889,0.04028436018957346,0.09414225941422594,0.273372763,0.5,0.5,10.0
150,8,300,0.016666666666666666,0.03225806451612903,0.0,900,0.06666666666666667,0.037914691943127965,0.09205020920502092,0.306092693,0.5,0.5,10.0
150,2,300,0.016666666666666666,0.03225806451612903,0.0,900,0.03666666666666667,0.037694013303769404,0.035634743875278395,0.312340949,0.5,0.5,10.0
150,16,300,0.006666666666666667,0.013157894736842105,0.0,900,0.06,0.041666666666666664,0.07692307692307693,0.272987196,0.5,0.5,10.0
150,5,300,0.023333333333333334,0.044585987261146494,0.0,900,0.05333333333333334,0.034722222222222224,0.07051282051282051,0.311586827,0.5,0.5,10.0
150,9,300,0.016666666666666666,0.03225806451612903,0.0,900,0.044444444444444446,0.038288288288288286,0.05043859649122807,0.32075363,0.5,0.5,10.0
150,3,300,0.03,0.05660377358490566,0.0,900,0.06888888888888889,0.03140096618357488,0.10082304526748971,0.278253882,0.5,0.5,10.0
150,14,300,0.02,0.038461538461538464,0.0,900,0.07888888888888888,0.0343980343980344,0.11561866125760649,0.304333628,0.5,0.5,10.0
150,4,300,0.013333333333333334,0.025974025974025976,0.0,900,0.06444444444444444,0.03990610328638498,0.08649789029535865,0.272497389,0.5,0.5,10.0
150,6,300,0.03,0.05660377358490566,0.0,900,0.07555555555555556,0.027227722772277228,0.11491935483870967,0.273347778,0.5,0.5,10.0
150,7,300,0.02,0.038461538461538464,0.0,900,0.06777777777777778,0.03357314148681055,0.09730848861283643,0.307862376,0.5,0.5,10.0
150,12,300,0.023333333333333334,0.044585987261146494,0.0,900,0.05333333333333334,0.034722222222222224,0.07051282051282051,0.275901622,0.5,0.5,10.0
150,1,300,0.023333333333333334,0.044585987261146494,0.0,900,0.05444444444444444,0.03263403263403263,0.07430997876857749,0.307807697,0.5,0.5,10.0
150,17,300,0.023333333333333334,0.044585987261146494,0.0,900,0.05333333333333334,0.034722222222222224,0.07051282051282051,0.309023689,0.5,0.5,10.0
150,19,300,0.02666666666666667,0.05063291139240506,0.0,900,0.04888888888888889,0.03009259259259259,0.06623931623931624,0.308418214,0.5,0.5,10.0
150,13,300,0.016666666666666666,0.03225806451612903,0.0,900,0.08666666666666667,0.032663316582914576,0.1294820717131474,0.276425319,0.5,0.5,10.0
150,0,300,0.023333333333333334,0.044585987261146494,0.0,900,0.05333333333333334,0.034722222222222224,0.07051282051282051,0.244540706,0.5,0.5,10.0
150,15,300,0.03,0.05660377358490566,0.0,900,0.06222222222222222,0.028708133971291867,0.0912863070539419,0.305802494,0.5,0.5,10.0
300,11,600,0.015,0.02912621359223301,0.0,600,0.045,0.04040404040404041,0.04950495049504951,0.756802546,0.5,0.5,10.0
300,10,600,0.02,0.038461538461538464,0.0,600,0.045,0.034129692832764506,0.05537459283387622,0.822137953,0.5,0.5,10.0
300,18,600,0.02,0.038461538461538464,0.0,600,0.03,0.033112582781456956,0.026845637583892617,0.659034919,0.5,0.5,10.0
300,8,600,0.02,0.038461538461538464,0.0,600,0.021666666666666667,0.03257328990228013,0.010238907849829351,0.825648222,0.5,0.5,10.0
300,2,600,0.023333333333333334,0.044585987261146494,0.0,600,0.03166666666666667,0.023728813559322035,0.03934426229508197,0.573044185,0.5,0.5,10.0
300,16,600,0.018333333333333333,0.03536977491961415,0.0,600,0.055,0.03806228373702422,0.0707395498392283,0.833205528,0.5,0.5,10.0
300,5,600,0.02,0.038461538461538464,0.0,600,0.03833333333333333,0.03367003367003367,0.0429042904290429,0.690614063,0.5,0.5,10.0
