0,0
0.00012656,37.8
0.00025311,75.599
0.00037967,113.4
0.0016452,491.38
0.0029108,869.34
0.0041764,1247.3
0.016832,5025.3
0.029488,8801.6
0.042144,12576
0.16446,48973
0.28678,85213
0.4091,1.2129e+05
0.53142,1.5722e+05
1.7546,5.0801e+05
2.9778,8.4379e+05
4.201,1.1652e+06
5.4242,1.4727e+06
10.024,2.5154e+06
14.624,3.3992e+06
19.224,4.1488e+06
19.822,4.2375e+06
20.32,4.2738e+06
20.817,4.2844e+06
21.315,4.2861e+06
21.812,4.2858e+06
22.31,4.2854e+06
25.92,4.2838e+06
29.531,4.2825e+06
33.141,4.2813e+06
37.741,4.2801e+06
38.633,4.2798e+06
39.524,4.2796e+06
39.898,4.2795e+06
40.017,4.2722e+06
40.137,4.2637e+06
40.257,4.2551e+06
41.219,4.1875e+06
42.182,4.1221e+06
43.144,4.0589e+06
46,3.8816e+06
