"Time","S1 (cascade/2_3, 1)","S1 (cascade/2_3, 10)","S1 (cascade/2_3, 2)","S1 (cascade/2_3, 3)","S1 (cascade/2_3, 4)","S1 (cascade/2_3, 5)","S1 (cascade/2_3, 6)","S1 (cascade/2_3, 7)","S1 (cascade/2_3, 8)","S1 (cascade/2_3, 9)"
74.0,37.0,30.0,74.0,47.0,27.0,15.0,17.0,48.0,12.0,58.0
75.0,37.0,30.0,72.0,57.0,26.0,15.0,17.0,48.0,12.0,58.0
76.0,37.0,30.0,72.0,56.0,26.0,15.0,17.0,48.0,11.0,58.0
77.0,37.0,30.0,71.0,56.0,26.0,15.0,16.0,47.0,11.0,58.0
78.0,37.0,30.0,70.0,56.0,26.0,25.0,16.0,47.0,11.0,58.0
79.0,36.0,30.0,70.0,56.0,26.0,25.0,16.0,47.0,11.0,58.0
80.0,35.0,30.0,70.0,56.0,26.0,25.0,26.0,47.0,11.0,57.0
81.0,35.0,30.0,69.0,56.0,36.0,25.0,26.0,57.0,11.0,57.0
82.0,35.0,30.0,67.0,56.0,36.0,25.0,25.0,57.0,11.0,57.0
83.0,35.0,30.0,67.0,56.0,36.0,25.0,25.0,57.0,11.0,57.0
84.0,35.0,30.0,67.0,56.0,36.0,25.0,25.0,57.0,11.0,56.0
85.0,34.0,30.0,67.0,55.0,36.0,25.0,24.0,56.0,11.0,56.0
86.0,32.0,30.0,66.0,55.0,36.0,25.0,23.0,55.0,11.0,56.0
87.0,32.0,30.0,66.0,55.0,35.0,24.0,22.0,55.0,11.0,56.0
88.0,32.0,30.0,66.0,52.0,35.0,24.0,22.0,55.0,11.0,56.0
89.0,32.0,29.0,66.0,52.0,35.0,24.0,22.0,55.0,11.0,55.0
90.0,41.0,29.0,65.0,51.0,35.0,24.0,32.0,54.0,11.0,54.0
91.0,40.0,29.0,65.0,51.0,35.0,24.0,32.0,53.0,11.0,54.0
92.0,40.0,28.0,65.0,51.0,35.0,24.0,32.0,50.0,11.0,54.0
93.0,40.0,28.0,65.0,50.0,35.0,24.0,32.0,50.0,11.0,53.0
94.0,50.0,27.0,65.0,49.0,35.0,24.0,31.0,48.0,11.0,53.0
95.0,50.0,36.0,65.0,49.0,35.0,24.0,31.0,48.0,11.0,53.0
96.0,50.0,36.0,65.0,49.0,34.0,24.0,31.0,48.0,11.0,53.0
97.0,50.0,35.0,64.0,59.0,34.0,23.0,31.0,48.0,11.0,53.0
98.0,49.0,35.0,62.0,57.0,34.0,23.0,30.0,47.0,11.0,53.0
99.0,49.0,35.0,62.0,57.0,34.0,23.0,30.0,46.0,11.0,53.0
100.0,49.0,35.0,61.0,56.0,34.0,22.0,30.0,45.0,11.0,53.0
101.0,49.0,35.0,61.0,55.0,34.0,22.0,30.0,45.0,11.0,53.0
102.0,49.0,35.0,59.0,55.0,34.0,21.0,29.0,45.0,11.0,53.0
103.0,48.0,45.0,59.0,55.0,34.0,21.0,29.0,44.0,11.0,53.0
104.0,48.0,45.0,59.0,54.0,34.0,21.0,29.0,44.0,31.0,52.0
105.0,48.0,45.0,68.0,52.0,34.0,21.0,29.0,44.0,31.0,52.0
106.0,48.0,45.0,68.0,52.0,34.0,21.0,29.0,44.0,31.0,51.0
107.0,58.0,44.0,67.0,52.0,34.0,21.0,39.0,44.0,31.0,50.0
108.0,57.0,42.0,66.0,52.0,34.0,21.0,39.0,44.0,30.0,50.0
109.0,57.0,42.0,65.0,52.0,34.0,21.0,39.0,43.0,30.0,50.0
110.0,57.0,41.0,65.0,52.0,34.0,21.0,38.0,43.0,30.0,50.0
111.0,57.0,41.0,64.0,52.0,34.0,21.0,38.0,43.0,30.0,60.0
112.0,56.0,41.0,64.0,52.0,34.0,20.0,37.0,42.0,30.0,60.0
113.0,56.0,40.0,64.0,51.0,33.0,20.0,37.0,42.0,30.0,60.0
114.0,56.0,40.0,63.0,51.0,32.0,20.0,36.0,40.0,30.0,59.0
115.0,56.0,40.0,62.0,50.0,32.0,30.0,34.0,39.0,30.0,58.0
116.0,56.0,40.0,60.0,49.0,32.0,30.0,34.0,39.0,29.0,68.0
117.0,56.0,40.0,60.0,49.0,32.0,30.0,34.0,38.0,28.0,68.0
118.0,54.0,40.0,58.0,49.0,32.0,30.0,34.0,36.0,28.0,67.0
119.0,53.0,39.0,58.0,48.0,32.0,30.0,34.0,36.0,28.0,67.0
120.0,52.0,39.0,58.0,47.0,31.0,30.0,33.0,36.0,37.0,67.0
121.0,51.0,39.0,58.0,47.0,31.0,28.0,33.0,36.0,36.0,66.0
122.0,50.0,39.0,67.0,47.0,31.0,28.0,33.0,36.0,46.0,65.0
123.0,48.0,38.0,67.0,47.0,31.0,28.0,33.0,36.0,46.0,64.0
124.0,48.0,38.0,67.0,47.0,29.0,28.0,33.0,36.0,46.0,64.0
125.0,47.0,37.0,67.0,47.0,28.0,48.0,33.0,35.0,46.0,64.0
126.0,46.0,36.0,77.0,46.0,28.0,48.0,33.0,35.0,46.0,63.0
127.0,46.0,36.0,73.0,44.0,28.0,58.0,33.0,34.0,46.0,63.0
128.0,45.0,35.0,73.0,44.0,27.0,57.0,32.0,34.0,45.0,63.0
129.0,44.0,45.0,72.0,44.0,27.0,56.0,32.0,33.0,45.0,63.0
130.0,44.0,45.0,72.0,44.0,26.0,55.0,32.0,33.0,45.0,63.0
131.0,43.0,45.0,72.0,43.0,26.0,55.0,32.0,33.0,45.0,63.0
132.0,53.0,45.0,72.0,42.0,26.0,65.0,32.0,33.0,45.0,62.0
133.0,51.0,43.0,70.0,41.0,26.0,65.0,32.0,33.0,44.0,60.0
134.0,51.0,42.0,69.0,41.0,26.0,63.0,41.0,33.0,43.0,59.0
135.0,51.0,42.0,68.0,40.0,26.0,63.0,41.0,33.0,43.0,59.0
136.0,49.0,42.0,67.0,40.0,25.0,61.0,41.0,33.0,42.0,56.0
137.0,49.0,42.0,66.0,40.0,25.0,61.0,40.0,33.0,41.0,56.0
138.0,48.0,42.0,65.0,39.0,24.0,71.0,39.0,33.0,41.0,55.0
139.0,48.0,42.0,64.0,38.0,24.0,70.0,39.0,33.0,40.0,54.0
140.0,47.0,41.0,64.0,37.0,24.0,70.0,37.0,33.0,40.0,54.0
141.0,46.0,41.0,63.0,37.0,23.0,70.0,36.0,33.0,40.0,53.0
142.0,46.0,41.0,63.0,35.0,23.0,70.0,36.0,43.0,40.0,53.0
143.0,46.0,40.0,63.0,34.0,23.0,69.0,35.0,42.0,40.0,52.0
144.0,44.0,40.0,63.0,34.0,23.0,69.0,35.0,41.0,40.0,52.0
145.0,43.0,40.0,63.0,34.0,22.0,69.0,35.0,41.0,40.0,52.0
146.0,41.0,40.0,63.0,34.0,22.0,69.0,34.0,40.0,40.0,50.0
147.0,41.0,40.0,63.0,34.0,22.0,69.0,33.0,39.0,40.0,50.0
148.0,40.0,49.0,63.0,34.0,22.0,69.0,33.0,39.0,40.0,49.0
149.0,40.0,49.0,72.0,34.0,20.0,66.0,33.0,39.0,40.0,59.0
150.0,50.0,48.0,71.0,34.0,20.0,65.0,33.0,38.0,40.0,59.0
151.0,49.0,47.0,71.0,34.0,20.0,65.0,33.0,38.0,40.0,59.0
152.0,48.0,47.0,70.0,34.0,20.0,75.0,33.0,38.0,40.0,59.0
153.0,48.0,47.0,70.0,34.0,20.0,75.0,33.0,38.0,40.0,58.0
154.0,48.0,46.0,70.0,34.0,20.0,73.0,32.0,38.0,40.0,57.0
155.0,48.0,46.0,70.0,33.0,20.0,72.0,32.0,38.0,40.0,57.0
156.0,48.0,46.0,70.0,32.0,20.0,72.0,32.0,38.0,40.0,55.0
157.0,47.0,46.0,70.0,32.0,20.0,72.0,32.0,38.0,40.0,55.0
158.0,47.0,45.0,70.0,32.0,20.0,71.0,31.0,38.0,40.0,55.0
159.0,47.0,44.0,70.0,32.0,20.0,71.0,30.0,38.0,40.0,55.0
160.0,56.0,44.0,70.0,32.0,20.0,81.0,29.0,37.0,39.0,55.0
161.0,55.0,44.0,69.0,32.0,20.0,80.0,29.0,36.0,39.0,55.0
162.0,54.0,44.0,68.0,30.0,20.0,79.0,29.0,33.0,39.0,55.0
163.0,53.0,43.0,67.0,30.0,20.0,79.0,29.0,33.0,39.0,54.0
164.0,51.0,43.0,67.0,29.0,20.0,79.0,29.0,33.0,39.0,54.0
165.0,50.0,43.0,67.0,29.0,20.0,78.0,28.0,32.0,39.0,53.0
166.0,50.0,42.0,67.0,27.0,20.0,87.0,28.0,32.0,39.0,53.0
167.0,50.0,41.0,67.0,27.0,20.0,86.0,28.0,32.0,39.0,53.0
168.0,50.0,41.0,66.0,27.0,30.0,85.0,27.0,32.0,39.0,53.0
169.0,50.0,41.0,65.0,27.0,30.0,85.0,27.0,32.0,38.0,51.0
170.0,50.0,41.0,65.0,27.0,29.0,85.0,27.0,32.0,38.0,51.0
171.0,50.0,41.0,65.0,27.0,29.0,83.0,26.0,32.0,37.0,50.0
172.0,50.0,41.0,65.0,27.0,29.0,82.0,26.0,31.0,37.0,49.0
173.0,49.0,41.0,64.0,27.0,29.0,82.0,26.0,31.0,37.0,49.0
174.0,59.0,41.0,64.0,36.0,29.0,81.0,26.0,31.0,46.0,48.0
175.0,69.0,41.0,64.0,36.0,29.0,81.0,26.0,31.0,45.0,48.0
176.0,69.0,40.0,63.0,35.0,29.0,80.0,26.0,30.0,45.0,48.0
177.0,69.0,40.0,73.0,35.0,29.0,80.0,26.0,30.0,45.0,47.0
178.0,69.0,40.0,73.0,33.0,29.0,89.0,25.0,30.0,45.0,47.0
179.0,69.0,40.0,73.0,32.0,29.0,96.0,23.0,30.0,45.0,45.0
180.0,69.0,38.0,72.0,32.0,38.0,95.0,22.0,40.0,45.0,44.0
181.0,68.0,37.0,72.0,32.0,37.0,94.0,22.0,39.0,45.0,44.0
182.0,68.0,37.0,72.0,31.0,36.0,93.0,22.0,39.0,43.0,43.0
183.0,67.0,37.0,71.0,31.0,36.0,93.0,22.0,39.0,43.0,53.0
184.0,65.0,37.0,71.0,31.0,35.0,90.0,21.0,38.0,43.0,53.0
185.0,65.0,35.0,71.0,31.0,35.0,88.0,21.0,38.0,43.0,53.0
186.0,65.0,35.0,70.0,30.0,35.0,86.0,21.0,38.0,43.0,52.0
187.0,62.0,35.0,69.0,30.0,35.0,86.0,21.0,38.0,42.0,51.0
188.0,62.0,35.0,68.0,30.0,35.0,86.0,21.0,38.0,42.0,51.0
189.0,61.0,35.0,68.0,29.0,35.0,86.0,21.0,37.0,42.0,61.0
190.0,70.0,45.0,67.0,28.0,35.0,86.0,21.0,36.0,42.0,60.0
191.0,69.0,45.0,67.0,38.0,35.0,83.0,21.0,36.0,41.0,59.0
192.0,69.0,45.0,67.0,38.0,35.0,81.0,20.0,36.0,39.0,57.0
193.0,69.0,44.0,66.0,38.0,35.0,81.0,19.0,36.0,39.0,57.0
194.0,69.0,44.0,66.0,37.0,34.0,81.0,19.0,36.0,39.0,57.0
195.0,66.0,43.0,66.0,37.0,34.0,81.0,19.0,35.0,39.0,57.0
196.0,65.0,43.0,64.0,37.0,34.0,81.0,19.0,35.0,39.0,56.0
197.0,65.0,43.0,64.0,37.0,34.0,81.0,19.0,35.0,39.0,56.0
198.0,64.0,43.0,64.0,37.0,34.0,81.0,19.0,45.0,39.0,55.0
199.0,63.0,43.0,63.0,37.0,34.0,81.0,19.0,44.0,39.0,55.0
200.0,73.0,43.0,62.0,36.0,34.0,80.0,19.0,44.0,39.0,55.0
