"Time","S1 (cascade/2_1, 1)","S1 (cascade/2_1, 10)","S1 (cascade/2_1, 2)","S1 (cascade/2_1, 3)","S1 (cascade/2_1, 4)","S1 (cascade/2_1, 5)","S1 (cascade/2_1, 6)","S1 (cascade/2_1, 7)","S1 (cascade/2_1, 8)","S1 (cascade/2_1, 9)"
74.0,37.0,13.0,15.0,47.0,36.0,15.0,26.0,24.0,25.0,58.0
75.0,37.0,13.0,15.0,47.0,36.0,15.0,25.0,24.0,25.0,58.0
76.0,37.0,13.0,15.0,47.0,46.0,15.0,25.0,24.0,25.0,58.0
77.0,37.0,13.0,15.0,57.0,46.0,15.0,24.0,23.0,25.0,58.0
78.0,37.0,13.0,15.0,56.0,46.0,15.0,23.0,23.0,25.0,58.0
79.0,36.0,13.0,14.0,56.0,46.0,15.0,23.0,23.0,25.0,58.0
80.0,35.0,13.0,14.0,56.0,45.0,25.0,22.0,23.0,25.0,57.0
81.0,35.0,13.0,14.0,56.0,44.0,25.0,22.0,23.0,25.0,57.0
82.0,35.0,13.0,14.0,56.0,44.0,25.0,32.0,23.0,25.0,56.0
83.0,35.0,13.0,14.0,56.0,44.0,25.0,32.0,23.0,25.0,56.0
84.0,35.0,11.0,14.0,56.0,43.0,25.0,32.0,23.0,25.0,56.0
85.0,35.0,11.0,14.0,56.0,43.0,25.0,32.0,23.0,25.0,54.0
86.0,32.0,11.0,14.0,56.0,43.0,25.0,32.0,23.0,25.0,54.0
87.0,32.0,11.0,13.0,55.0,43.0,25.0,31.0,23.0,25.0,54.0
88.0,32.0,10.0,12.0,55.0,43.0,25.0,31.0,33.0,25.0,64.0
89.0,32.0,10.0,12.0,55.0,43.0,24.0,31.0,33.0,25.0,64.0
90.0,31.0,10.0,12.0,52.0,42.0,24.0,31.0,33.0,25.0,64.0
91.0,41.0,20.0,12.0,52.0,41.0,24.0,30.0,33.0,25.0,64.0
92.0,40.0,20.0,12.0,51.0,41.0,24.0,30.0,32.0,25.0,63.0
93.0,40.0,20.0,12.0,51.0,40.0,24.0,30.0,32.0,25.0,63.0
94.0,40.0,20.0,12.0,51.0,40.0,24.0,30.0,32.0,25.0,62.0
95.0,50.0,19.0,12.0,50.0,40.0,24.0,29.0,32.0,24.0,62.0
96.0,50.0,19.0,11.0,49.0,40.0,24.0,29.0,31.0,24.0,62.0
97.0,50.0,19.0,11.0,49.0,40.0,24.0,29.0,31.0,24.0,62.0
98.0,50.0,18.0,11.0,49.0,40.0,23.0,29.0,28.0,24.0,62.0
99.0,49.0,18.0,11.0,59.0,40.0,23.0,39.0,28.0,23.0,62.0
100.0,49.0,18.0,11.0,57.0,40.0,33.0,39.0,28.0,23.0,62.0
101.0,49.0,18.0,11.0,56.0,40.0,32.0,39.0,27.0,23.0,62.0
102.0,49.0,18.0,11.0,55.0,40.0,32.0,38.0,27.0,23.0,61.0
103.0,48.0,18.0,11.0,55.0,40.0,32.0,38.0,27.0,23.0,60.0
104.0,48.0,18.0,11.0,55.0,40.0,42.0,38.0,27.0,23.0,60.0
105.0,48.0,18.0,11.0,54.0,40.0,50.0,37.0,26.0,23.0,60.0
106.0,48.0,18.0,11.0,53.0,40.0,48.0,37.0,25.0,23.0,60.0
107.0,58.0,18.0,11.0,52.0,40.0,46.0,35.0,25.0,23.0,60.0
108.0,57.0,17.0,11.0,52.0,39.0,45.0,34.0,25.0,22.0,59.0
109.0,57.0,17.0,11.0,52.0,38.0,45.0,34.0,25.0,22.0,69.0
110.0,57.0,17.0,11.0,52.0,37.0,44.0,34.0,24.0,22.0,69.0
111.0,57.0,17.0,11.0,52.0,37.0,43.0,34.0,24.0,22.0,78.0
112.0,57.0,16.0,11.0,52.0,37.0,42.0,33.0,24.0,22.0,76.0
113.0,56.0,15.0,11.0,52.0,37.0,41.0,33.0,24.0,22.0,75.0
114.0,56.0,14.0,11.0,51.0,37.0,40.0,33.0,24.0,22.0,75.0
115.0,56.0,14.0,11.0,51.0,47.0,38.0,33.0,24.0,22.0,75.0
116.0,56.0,14.0,11.0,51.0,47.0,38.0,33.0,24.0,22.0,73.0
117.0,56.0,14.0,11.0,49.0,47.0,38.0,33.0,24.0,22.0,73.0
118.0,55.0,14.0,11.0,49.0,46.0,38.0,33.0,24.0,22.0,73.0
119.0,53.0,14.0,11.0,49.0,46.0,38.0,33.0,24.0,22.0,73.0
120.0,53.0,14.0,11.0,48.0,46.0,38.0,33.0,24.0,22.0,71.0
121.0,51.0,14.0,11.0,48.0,44.0,38.0,32.0,24.0,22.0,71.0
122.0,50.0,14.0,11.0,47.0,44.0,38.0,32.0,24.0,22.0,71.0
123.0,48.0,14.0,11.0,47.0,44.0,38.0,32.0,23.0,22.0,71.0
124.0,48.0,14.0,10.0,47.0,43.0,38.0,32.0,23.0,22.0,71.0
125.0,47.0,13.0,10.0,47.0,43.0,38.0,32.0,23.0,22.0,71.0
126.0,47.0,13.0,10.0,47.0,42.0,38.0,32.0,23.0,22.0,71.0
127.0,46.0,13.0,10.0,47.0,41.0,38.0,41.0,23.0,22.0,70.0
128.0,45.0,13.0,10.0,45.0,41.0,38.0,41.0,23.0,22.0,70.0
129.0,44.0,13.0,10.0,44.0,41.0,37.0,40.0,23.0,22.0,70.0
130.0,44.0,13.0,10.0,44.0,41.0,36.0,40.0,23.0,32.0,70.0
131.0,43.0,12.0,10.0,44.0,41.0,36.0,39.0,22.0,32.0,70.0
132.0,53.0,12.0,10.0,43.0,41.0,36.0,38.0,22.0,32.0,68.0
133.0,51.0,12.0,10.0,43.0,41.0,36.0,36.0,21.0,32.0,68.0
134.0,51.0,11.0,10.0,42.0,41.0,36.0,36.0,21.0,31.0,68.0
135.0,51.0,11.0,10.0,41.0,40.0,36.0,36.0,21.0,31.0,68.0
136.0,49.0,11.0,10.0,40.0,40.0,36.0,35.0,20.0,31.0,65.0
137.0,49.0,11.0,10.0,40.0,40.0,35.0,35.0,20.0,30.0,63.0
138.0,48.0,11.0,10.0,40.0,40.0,35.0,34.0,20.0,30.0,62.0
139.0,48.0,11.0,10.0,39.0,40.0,33.0,34.0,19.0,30.0,62.0
140.0,47.0,11.0,10.0,39.0,40.0,33.0,33.0,19.0,49.0,62.0
141.0,47.0,11.0,10.0,38.0,40.0,33.0,33.0,19.0,49.0,61.0
142.0,46.0,11.0,10.0,37.0,40.0,33.0,33.0,19.0,48.0,61.0
143.0,46.0,11.0,10.0,36.0,40.0,33.0,33.0,19.0,48.0,59.0
144.0,45.0,11.0,10.0,34.0,40.0,33.0,33.0,19.0,47.0,59.0
145.0,43.0,11.0,10.0,34.0,40.0,33.0,33.0,19.0,47.0,59.0
146.0,41.0,11.0,9.0,34.0,40.0,33.0,32.0,19.0,46.0,59.0
147.0,41.0,11.0,9.0,34.0,39.0,33.0,32.0,19.0,46.0,69.0
148.0,40.0,11.0,9.0,34.0,39.0,33.0,32.0,19.0,46.0,69.0
149.0,40.0,11.0,9.0,34.0,39.0,33.0,32.0,19.0,46.0,69.0
150.0,50.0,11.0,8.0,34.0,38.0,33.0,31.0,19.0,45.0,69.0
151.0,49.0,11.0,8.0,34.0,38.0,33.0,31.0,17.0,45.0,69.0
152.0,49.0,11.0,8.0,34.0,38.0,33.0,30.0,17.0,43.0,69.0
153.0,48.0,11.0,8.0,34.0,38.0,33.0,29.0,17.0,43.0,69.0
154.0,48.0,11.0,8.0,34.0,38.0,32.0,29.0,16.0,43.0,69.0
155.0,48.0,11.0,8.0,34.0,38.0,31.0,29.0,16.0,43.0,69.0
156.0,48.0,11.0,7.0,34.0,38.0,31.0,29.0,16.0,43.0,69.0
157.0,47.0,10.0,7.0,33.0,38.0,29.0,28.0,16.0,53.0,68.0
158.0,47.0,10.0,7.0,32.0,38.0,29.0,28.0,16.0,53.0,68.0
159.0,47.0,10.0,7.0,32.0,38.0,29.0,28.0,16.0,53.0,78.0
160.0,47.0,10.0,6.0,32.0,38.0,29.0,27.0,16.0,53.0,78.0
161.0,46.0,10.0,6.0,32.0,38.0,39.0,27.0,16.0,53.0,77.0
162.0,46.0,10.0,6.0,32.0,38.0,39.0,27.0,16.0,52.0,77.0
163.0,45.0,9.0,6.0,31.0,38.0,39.0,27.0,16.0,52.0,74.0
164.0,45.0,9.0,6.0,30.0,38.0,39.0,26.0,16.0,52.0,74.0
165.0,45.0,9.0,6.0,30.0,37.0,39.0,26.0,16.0,51.0,74.0
166.0,45.0,9.0,6.0,29.0,36.0,39.0,26.0,16.0,50.0,74.0
167.0,45.0,9.0,16.0,29.0,36.0,48.0,26.0,16.0,50.0,83.0
168.0,45.0,9.0,16.0,27.0,36.0,48.0,26.0,16.0,50.0,82.0
169.0,45.0,9.0,26.0,27.0,35.0,47.0,26.0,26.0,50.0,82.0
170.0,54.0,9.0,26.0,27.0,35.0,46.0,25.0,26.0,50.0,80.0
171.0,64.0,9.0,36.0,27.0,35.0,45.0,25.0,26.0,49.0,80.0
172.0,64.0,9.0,36.0,27.0,35.0,45.0,22.0,26.0,48.0,90.0
173.0,64.0,9.0,36.0,27.0,33.0,44.0,22.0,26.0,48.0,89.0
174.0,64.0,9.0,36.0,27.0,33.0,44.0,22.0,26.0,48.0,89.0
175.0,64.0,8.0,36.0,37.0,33.0,54.0,22.0,26.0,48.0,89.0
176.0,64.0,8.0,36.0,36.0,33.0,64.0,21.0,26.0,48.0,89.0
177.0,63.0,8.0,36.0,36.0,33.0,63.0,21.0,26.0,47.0,87.0
178.0,63.0,8.0,36.0,35.0,33.0,63.0,21.0,26.0,47.0,87.0
179.0,62.0,8.0,34.0,35.0,33.0,62.0,21.0,26.0,47.0,87.0
180.0,61.0,8.0,33.0,33.0,33.0,61.0,21.0,25.0,47.0,87.0
181.0,60.0,8.0,33.0,32.0,33.0,61.0,21.0,35.0,46.0,87.0
182.0,60.0,8.0,33.0,32.0,33.0,60.0,21.0,32.0,46.0,87.0
183.0,58.0,8.0,33.0,32.0,33.0,68.0,21.0,32.0,45.0,87.0
184.0,57.0,8.0,33.0,32.0,33.0,67.0,21.0,32.0,45.0,86.0
185.0,57.0,7.0,33.0,31.0,32.0,67.0,20.0,32.0,44.0,84.0
186.0,66.0,7.0,32.0,30.0,32.0,67.0,19.0,32.0,44.0,84.0
187.0,65.0,7.0,32.0,30.0,32.0,66.0,19.0,32.0,43.0,84.0
188.0,65.0,7.0,31.0,30.0,32.0,65.0,19.0,31.0,41.0,84.0
189.0,65.0,16.0,31.0,30.0,32.0,64.0,19.0,31.0,39.0,84.0
190.0,65.0,16.0,31.0,30.0,32.0,62.0,19.0,30.0,39.0,84.0
191.0,65.0,16.0,31.0,30.0,32.0,62.0,19.0,29.0,38.0,84.0
192.0,62.0,16.0,31.0,30.0,32.0,60.0,19.0,29.0,38.0,84.0
193.0,61.0,16.0,31.0,30.0,42.0,60.0,19.0,29.0,38.0,83.0
194.0,61.0,16.0,30.0,30.0,42.0,58.0,19.0,29.0,37.0,82.0
195.0,60.0,16.0,40.0,30.0,42.0,58.0,19.0,29.0,37.0,81.0
196.0,60.0,16.0,39.0,30.0,41.0,56.0,19.0,29.0,37.0,79.0
197.0,59.0,16.0,56.0,29.0,41.0,55.0,19.0,29.0,36.0,78.0
198.0,69.0,16.0,56.0,28.0,41.0,54.0,26.0,29.0,35.0,78.0
199.0,67.0,16.0,66.0,28.0,41.0,54.0,36.0,29.0,34.0,76.0
200.0,66.0,16.0,75.0,28.0,41.0,54.0,35.0,28.0,33.0,76.0
