0,0
1.9683e-09,8.6455e-05
3.9366e-09,0.00017291
5.9049e-09,0.00025936
2.5588e-08,0.0011239
4.5271e-08,0.0019885
6.4953e-08,0.002853
2.6178e-07,0.011498
4.5861e-07,0.020144
6.5544e-07,0.028789
2.6237e-06,0.11524
4.592e-06,0.2017
6.5603e-06,0.28815
2.6243e-05,1.1527
4.5926e-05,2.0172
6.5609e-05,2.8818
0.00026244,11.527
0.00045927,20.173
0.00065609,28.818
0.001775,77.961
0.0028939,127.1
0.0040128,176.24
0.0088254,387.58
0.013638,598.89
0.018451,810.16
0.023263,1021.4
0.045072,1978.2
0.066881,2934.3
0.08869,3889.7
0.1105,4844.4
0.1846,8082.9
0.2587,11313
0.3328,14535
0.4069,17749
0.61682,26811
0.82675,35807
1.0367,44740
1.2466,53609
1.7452,74423
2.2438,94886
2.7424,1.15e+05
3.241,1.3478e+05
4.336,1.7706e+05
5.431,2.1779e+05
6.526,2.5702e+05
7.621,2.9482e+05
8.716,3.3124e+05
11.462,4.1681e+05
14.208,4.9473e+05
16.954,5.6569e+05
19.701,6.3032e+05
20.1,6.3484e+05
20.5,6.3571e+05
20.9,6.3538e+05
21.3,6.3518e+05
21.7,6.3527e+05
22.562,6.355e+05
23.425,6.358e+05
24.287,6.3607e+05
25.149,6.3633e+05
29.749,6.3758e+05
34.349,6.3862e+05
38.949,6.3951e+05
39.941,6.3968e+05
40.29,6.3746e+05
40.638,6.3413e+05
40.986,6.3049e+05
41.335,6.2684e+05
43.327,6.0725e+05
45.32,5.8893e+05
46,5.8286e+05
