sizeFolder,iterFolder,trainSize,mcrTrain,fprTrain,fnrTrain,testSize,mcrTest,fprTest,fnrTest,runtime,t_t,x_t,c_t
60,11,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.09166666666666666,0.035789473684210524,0.13553719008264462,0.070083387,1.0,0.5,0.1
60,10,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03796296296296296,0.035381750465549346,0.040515653775322284,0.055572683,1.0,0.5,0.1
60,18,120,0.025,0.047619047619047616,0.0,1080,0.06944444444444445,0.03777335984095427,0.09705372616984402,0.048927727,1.0,0.5,0.1
60,8,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.07037037037037037,0.03968253968253968,0.09722222222222222,0.054237211,1.0,0.5,0.1
60,2,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.06018518518518518,0.038834951456310676,0.07964601769911504,0.0554171,1.0,0.5,0.1
60,16,120,0.03333333333333333,0.0625,0.0,1080,0.062037037037037036,0.03353057199211045,0.08726003490401396,0.055550741,1.0,0.5,0.1
60,5,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.049074074074074076,0.03795066413662239,0.059674502712477394,0.067707363,1.0,0.5,0.1
60,9,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.08333333333333333,0.04081632653061224,0.11864406779661017,0.06152134,1.0,0.5,0.1
60,3,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.08888888888888889,0.03556485355648536,0.13122923588039867,0.05535552,1.0,0.5,0.1
60,14,120,0.0,0.0,0.0,1080,0.06851851851851852,0.043137254901960784,0.0912280701754386,0.061965864,1.0,0.5,0.1
60,4,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.06759259259259259,0.03578528827037773,0.09532062391681109,0.054722345,1.0,0.5,0.1
60,6,120,0.025,0.047619047619047616,0.0,1080,0.049074074074074076,0.03619047619047619,0.06126126126126126,0.056558687,1.0,0.5,0.1
60,7,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.075,0.03636363636363636,0.1076923076923077,0.054403596,1.0,0.5,0.1
60,12,120,0.0,0.0,0.0,1080,0.07592592592592592,0.040160642570281124,0.10652920962199312,0.07180362,1.0,0.5,0.1
60,1,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.053703703703703705,0.038314176245210725,0.06810035842293907,0.103435432,1.0,0.5,0.1
60,17,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.08888888888888889,0.03941908713692946,0.12876254180602006,0.102635935,1.0,0.5,0.1
60,19,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.07222222222222222,0.041666666666666664,0.09895833333333333,0.107245063,1.0,0.5,0.1
60,13,120,0.03333333333333333,0.0625,0.0,1080,0.06574074074074074,0.03564356435643564,0.09217391304347826,0.103929648,1.0,0.5,0.1
60,0,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.08703703703703704,0.03734439834024896,0.12709030100334448,0.11596635,1.0,0.5,0.1
60,15,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.044444444444444446,0.03759398496240601,0.051094890510948905,0.094937648,1.0,0.5,0.1
150,11,300,0.016666666666666666,0.03225806451612903,0.0,900,0.04666666666666667,0.038461538461538464,0.05458515283842795,0.254840568,1.0,0.5,0.1
150,10,300,0.02,0.038461538461538464,0.0,900,0.03777777777777778,0.03571428571428571,0.03982300884955752,0.257821026,1.0,0.5,0.1
150,18,300,0.013333333333333334,0.025974025974025976,0.0,900,0.03666666666666667,0.039735099337748346,0.03355704697986577,0.142817965,1.0,0.5,0.1
150,8,300,0.016666666666666666,0.03225806451612903,0.0,900,0.03,0.037199124726477024,0.022573363431151242,0.15685106,1.0,0.5,0.1
150,2,300,0.016666666666666666,0.03225806451612903,0.0,900,0.025555555555555557,0.0368763557483731,0.01366742596810934,0.161374743,1.0,0.5,0.1
150,16,300,0.006666666666666667,0.013157894736842105,0.0,900,0.03,0.04319654427645788,0.016018306636155607,0.161647242,1.0,0.5,0.1
150,5,300,0.023333333333333334,0.044585987261146494,0.0,900,0.01888888888888889,0.032397408207343416,0.004576659038901602,0.140104464,1.0,0.5,0.1
150,9,300,0.016666666666666666,0.03225806451612903,0.0,900,0.022222222222222223,0.036637931034482756,0.006880733944954129,0.158183149,1.0,0.5,0.1
150,3,300,0.03,0.05660377358490566,0.0,900,0.03222222222222222,0.029082774049217,0.03532008830022075,0.143843291,1.0,0.5,0.1
150,14,300,0.02,0.038461538461538464,0.0,900,0.04111111111111111,0.035955056179775284,0.046153846153846156,0.174838884,1.0,0.5,0.1
150,4,300,0.013333333333333334,0.025974025974025976,0.0,900,0.02666666666666667,0.03896103896103896,0.0136986301369863,0.160463828,1.0,0.5,0.1
150,6,300,0.03,0.05660377358490566,0.0,900,0.035555555555555556,0.02927927927927928,0.041666666666666664,0.141790371,1.0,0.5,0.1
150,7,300,0.02,0.038461538461538464,0.0,900,0.025555555555555557,0.034858387799564274,0.015873015873015872,0.161032538,1.0,0.5,0.1
150,12,300,0.023333333333333334,0.044585987261146494,0.0,900,0.035555555555555556,0.033482142857142856,0.03761061946902655,0.113923924,1.0,0.5,0.1
150,1,300,0.023333333333333334,0.044585987261146494,0.0,900,0.027777777777777776,0.03296703296703297,0.02247191011235955,0.143592919,1.0,0.5,0.1
