0,0
0.00010911,0.032563
0.00021821,0.065125
0.00032732,0.097687
0.0014184,0.4233
0.0025094,0.7489
0.0036005,1.0745
0.014511,4.3293
0.025422,7.583
0.036332,10.835
0.14544,43.296
0.25454,75.637
0.36365,107.86
0.47275,139.96
1.5638,454.56
2.6549,757.71
3.7459,1049.8
4.837,1331.2
9.437,2408.7
14.037,3329.6
18.637,4117
19.828,4301.7
20.248,4333.7
20.668,4339.6
21.088,4336.9
21.508,4335.2
21.929,4335.6
22.821,4336.7
23.714,4338.2
24.607,4339.6
25.5,4340.8
30.1,4346.8
34.7,4351.8
39.3,4356
39.797,4356.4
40.293,4334.8
40.789,4302.6
41.286,4267.5
42.131,4209.1
42.977,4152.3
43.823,4097
46,3961.2
