sizeFolder,iterFolder,trainSize,mcrTrain,fprTrain,fnrTrain,testSize,mcrTest,fprTest,fnrTest,runtime,t_t,x_t,c_t
60,11,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.05925925925925926,0.03515625,0.08098591549295775,14.97677963,0.01,1.0,0.5
60,10,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03796296296296296,0.035381750465549346,0.040515653775322284,12.672029849,0.01,1.0,0.5
60,18,120,0.025,0.047619047619047616,0.0,1080,0.04814814814814815,0.032567049808429116,0.06272401433691756,13.295566404,0.01,1.0,0.5
60,8,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03981481481481482,0.03551401869158879,0.044036697247706424,13.606542308,0.01,1.0,0.5
60,2,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.044444444444444446,0.035849056603773584,0.05272727272727273,13.573604676,0.01,1.0,0.5
60,16,120,0.03333333333333333,0.0625,0.0,1080,0.040740740740740744,0.03207547169811321,0.04909090909090909,13.523062701,0.01,1.0,0.5
60,5,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.044444444444444446,0.03409090909090909,0.05434782608695652,13.573123288,0.01,1.0,0.5
60,9,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.030555555555555555,0.03656307129798903,0.024390243902439025,14.602071552,0.01,1.0,0.5
60,3,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.03888888888888889,0.03717472118959108,0.04059040590405904,13.082824891,0.01,1.0,0.5
60,14,120,0.0,0.0,0.0,1080,0.04814814814814815,0.03787878787878788,0.057971014492753624,13.198990933,0.01,1.0,0.5
60,4,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.03888888888888889,0.03717472118959108,0.04059040590405904,13.244847238,0.01,1.0,0.5
60,6,120,0.025,0.047619047619047616,0.0,1080,0.05092592592592592,0.03275529865125241,0.0677361853832442,14.185680199,0.01,1.0,0.5
60,7,120,0.008333333333333333,0.01639344262295082,0.0,1080,0.04537037037037037,0.035916824196597356,0.0544464609800363,13.745656226,0.01,1.0,0.5
60,12,120,0.0,0.0,0.0,1080,0.04814814814814815,0.03787878787878788,0.057971014492753624,13.22177676,0.01,1.0,0.5
60,1,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.032407407407407406,0.034990791896869246,0.0297951582867784,13.121698133,0.01,1.0,0.5
60,17,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.04722222222222222,0.036053130929791274,0.05786618444846293,13.264708436,0.01,1.0,0.5
60,19,120,0.0,0.0,0.0,1080,0.05092592592592592,0.0380952380952381,0.06306306306306306,12.960627023,0.01,1.0,0.5
60,13,120,0.03333333333333333,0.0625,0.0,1080,0.03518518518518519,0.03171641791044776,0.03860294117647059,12.935889386,0.01,1.0,0.5
60,0,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.04259259259259259,0.03571428571428571,0.04927007299270073,13.385441445,0.01,1.0,0.5
60,15,120,0.016666666666666666,0.03225806451612903,0.0,1080,0.03611111111111111,0.0335195530726257,0.03867403314917127,13.09813346,0.01,1.0,0.5
150,11,300,0.016666666666666666,0.03225806451612903,0.0,900,0.04,0.03587443946188341,0.04405286343612335,19.273578295,0.01,1.0,0.5
150,10,300,0.02,0.038461538461538464,0.0,900,0.043333333333333335,0.034013605442176874,0.05228758169934641,19.672806748,0.01,1.0,0.5
150,18,300,0.013333333333333334,0.025974025974025976,0.0,900,0.04777777777777778,0.03854875283446712,0.05664488017429194,18.68048476,0.01,1.0,0.5
